股票代码,code,所属概念数量,所属概念,market_code
300880.SZ,300880,11,虚拟电厂;电力物联网;智能电网;鸿蒙概念;物联网;充电桩;储能;高压快充;专精特新;传感器;融资融券,33
301161.SZ,301161,7,芯片概念;2025年报预增;农机;机器人概念;海工装备;股权转让(并购重组);融资融券,33
000729.SZ,000729,7,啤酒概念;乡村振兴;国企改革;2025年报预增;深股通;融资融券;2026一季报预增,33
002755.SZ,002755,7,创新药;仿制药一致性评价;幽门螺杆菌概念;流感;医药电商;融资融券;深股通,33
688612.SH,688612,11,无线充电;高压快充;新能源汽车;长安汽车概念;飞行汽车(eVTOL);华为概念;充电桩;粤港澳大湾区;低空经济;沪股通;融资融券,17
600210.SH,600210,12,高股息精选;可降解塑料;创投;绿色电力;锂电池概念;飞行汽车(eVTOL);低空经济;固态电池;大飞机;比亚迪概念;沪股通;融资融券,17
605488.SH,605488,8,人形机器人;传感器;机器人概念;苹果概念;消费电子概念;华为概念;专精特新;沪股通,17
300128.SZ,300128,28,MR(混合现实);虚拟现实;人工智能;英伟达概念;华为概念;新型工业化;小米汽车;小米概念;储能;人形机器人;机器人概念;汽车电子;光伏概念;海峡两岸;液冷服务器;消费电子概念;汽车热管理;新能源汽车;宁德时代概念;长三角一体化;苹果概念;富士康概念;锂电池概念;石墨烯;BC电池;国企改革;深股通;融资融券,33
600208.SH,600208,21,黄金概念;NFT概念;Web3.0;知识产权保护;数据确权;互联网金融;乡村振兴;区块链;参股银行;独角兽概念;期货概念;长三角一体化;共同富裕示范区;元宇宙;参股券商;参股保险;国企改革;创投;煤炭概念;沪股通;融资融券,17
002506.SZ,002506,22,HJT电池;BC电池;TOPCON电池;钙钛矿电池;光伏建筑一体化;光热发电;钒电池;绿色电力;光伏概念;碳中和;碳交易;储能;华为数字能源;雄安新区;蚂蚁集团概念;区块链;长三角一体化;数字经济;空气能热泵;华为概念;深股通;融资融券,33
300067.SZ,300067,25,算力租赁;染料;东数西算(算力);英伟达概念;C2M概念;AI视频;多模态AI;百度概念;区块链;独角兽概念;AIGC概念;海工装备;长三角一体化;DeepSeek概念;AI应用;污水处理;人工智能;IP经济(谷子经济);柔性屏(折叠屏);PPP概念;芯片概念;军工;宠物经济;深股通;融资融券,33
688345.SH,688345,8,钠离子电池;固态电池;锂电池概念;储能;两轮车;数据中心(AIDC);机器人概念;融资融券,17
000661.SZ,000661,12,生物疫苗;创新药;阿尔茨海默概念;流感;辅助生殖;医美概念;证金持股;智能医疗;国企改革;AI智能体;深股通;融资融券,33
300767.SZ,300767,12,液冷服务器;核电;雄安新区;西部大开发;装配式建筑;汽车热管理;东数西算(算力);消费电子概念;数据中心(AIDC);深股通;股权转让(并购重组);融资融券,33
603049.SH,603049,4,两轮车;新能源汽车;比亚迪概念;融资融券,17
002867.SZ,002867,6,高股息精选;IP经济(谷子经济);创投;黄金概念;深股通;融资融券,33
300700.SZ,300700,11,光刻胶;第三代半导体;芯片概念;消费电子概念;专精特新;光伏概念;机器人概念;燃料电池;氢能源;深股通;融资融券,33
688293.SH,688293,6,CRO概念;重组蛋白;2025年报预增;沪股通;股权转让(并购重组);融资融券,17
300170.SZ,300170,41,智谱AI;华为昇腾;云计算;多模态AI;数据安全;财税数字化;ChatGPT概念;ERP概念;信创;网络安全;百度概念;抖音概念(字节概念);AIGC概念;虚拟数字人;腾讯概念;阿里巴巴概念;AI智能体;数据要素;AI应用;鸿蒙概念;区块链;中国AI 50;数字经济;互联网金融;DeepSeek概念;数据中心(AIDC);英伟达概念;车联网(车路协同);人工智能;华为概念;工业互联网;C2M概念;智能医疗;低空经济;智能物流;小米概念;跨境电商;海峡两岸;长三角一体化;深股通;融资融券,33
603119.SH,603119,16,减速器;人形机器人;汽车热管理;特斯拉概念;机器人概念;无人驾驶;新能源汽车;专精特新;人民币贬值受益;共同富裕示范区;长三角一体化;宁德时代概念;一带一路;储能;沪股通;融资融券,17
603967.SH,603967,11,中韩自贸区;统一大市场;航运概念;中俄贸易概念;冷链物流;自由贸易港;高股息精选;智能物流;一带一路;俄乌冲突概念;核电,17
300249.SZ,300249,24,东数西算(算力);数据中心(AIDC);液冷服务器;5G;云计算;华为数字能源;腾讯概念;华为概念;抖音概念(字节概念);阿里巴巴概念;物联网;百度概念;智慧城市;专精特新;数字乡村;区块链;储能;数字孪生;人工智能;机器人概念;碳中和;西部大开发;深股通;融资融券,33
601899.SH,601899,19,金属铅;金属锌;黄金概念;金属铜;金属钴;小金属概念;盐湖提锂;同花顺出海50;福建自贸区;2025年报预增;一带一路;锂电池概念;国企改革;证金持股;同花顺中特估100;沪股通;融资融券;同花顺漂亮100;氢能源,17
600165.SH,600165,4,合成生物;参股银行;ST板块;西部大开发,22
301522.SZ,301522,14,航空发动机;军民融合;军工;商业航天;高端装备;核电;可控核聚变;专精特新;金属回收;特钢概念;京津冀一体化;芯片概念;深股通;融资融券,33
300868.SZ,300868,7,AI眼镜;消费电子概念;智能穿戴;华为概念;跨境电商;深股通;融资融券,33
688775.SH,688775,11,芯片概念;虚拟现实;人工智能;粤港澳大湾区;消费电子概念;语音技术;无人机;人民币贬值受益;机器人概念;跨境电商;融资融券,17
688102.SH,688102,16,航空发动机;商业航天;可控核聚变;3D打印;共封装光学(CPO);芯片概念;核电;特高压;新能源汽车;充电桩;独角兽概念;DeepSeek概念;医疗器械概念;西部大开发;沪股通;融资融券,17
001280.SZ,001280,13,小金属概念;稀土永磁;超导概念;军工;核电;注册制次新股;一带一路;央企国企改革;国企改革;深股通;中字头股票;新股与次新股;融资融券,33
688601.SH,688601,13,汽车芯片;芯片概念;AI手机;AI眼镜;消费电子概念;小米概念;汽车电子;比亚迪概念;机器人概念;民爆概念;创投;融资融券;沪股通,17
603322.SH,603322,24,算力租赁;东数西算(算力);智慧灯杆;多模态AI;快手概念;数据中心(AIDC);数据要素;智慧城市;AI视频;物联网;AIGC概念;移动支付;华为概念;AI应用;5G;DeepSeek概念;人工智能;低空经济;充电桩;粤港澳大湾区;芯片概念;智能物流;一带一路;沪股通,17
688633.SH,688633,4,专精特新;高端装备;一带一路;融资融券,17
300801.SZ,300801,19,氟化工概念;光刻胶;丙烯酸;固态电池;磷化工;钠离子电池;PEEK材料;消毒剂;锂电池概念;化肥;净水概念;芯片概念;PCB概念;脑机接口;储能;人民币贬值受益;合成生物;工业互联网;深股通,33
688456.SH,688456,20,先进封装;PCB概念;芯片概念;BC电池;航空发动机;卫星导航;商业航天;3D打印;金属镍;光伏概念;军工;军民融合;华为概念;数据中心(AIDC);机器人概念;华为昇腾;央企国企改革;国企改革;沪股通;融资融券,17
002131.SZ,002131,36,快手概念;小红书概念;多模态AI;ChatGPT概念;百度概念;抖音概念(字节概念);AIGC概念;虚拟数字人;数据要素;AI智能体;腾讯概念;AI应用;区块链;独角兽概念;文化传媒概念;数字经济;水利;DeepSeek概念;人工智能;数据中心(AIDC);核电;海工装备;华为概念;创投;一带一路;跨境电商;机器视觉;污水处理;液冷服务器;专精特新;新能源汽车;小米概念;医疗器械概念;芯片概念;深股通;融资融券,33
300228.SZ,300228,10,中俄贸易概念;海工装备;氢能源;燃料电池;页岩气;天然气;储能;商业航天;芯片概念;深股通,33
300681.SZ,300681,13,无人驾驶;MCU芯片;新能源汽车;同花顺新质50;飞行汽车(eVTOL);减速器;低空经济;长安汽车概念;粤港澳大湾区;2025年报预增;智能物流;深股通;融资融券,33
603626.SH,603626,20,智能音箱;特斯拉概念;机器人概念;虚拟现实;柔性屏(折叠屏);苹果概念;元宇宙;智能穿戴;富士康概念;消费电子概念;人民币贬值受益;华为概念;无线耳机;海峡两岸;新型烟草(电子烟);AI PC;储能;固态电池;沪股通;融资融券,17
300121.SZ,300121,6,有机硅概念;第三代半导体;硅能源;芯片概念;数字经济;深股通,33
688157.SH,688157,26,小米汽车;飞行汽车(eVTOL);低空经济;专精特新;比亚迪概念;机器人概念;特斯拉概念;新能源汽车;华为汽车;MR(混合现实);小米概念;华为概念;无人驾驶;固态电池;储能;智能穿戴;柔性屏(折叠屏);消费电子概念;苹果概念;AI眼镜;AI手机;华为手机;光刻胶;PCB概念;沪股通;融资融券,17
688595.SH,688595,18,AI PC;汽车芯片;MCU芯片;AI眼镜;星闪概念;消费电子概念;芯片概念;传感器;小米概念;物联网;华为概念;专精特新;无人机;机器人概念;鸿蒙概念;锂电池概念;沪股通;融资融券,17
000581.SZ,000581,15,参股券商;高股息精选;国企改革;汽车热管理;机器人概念;燃料电池;人形机器人;新能源汽车;氢能源;毫米波雷达;汽车电子;深股通;融资融券;芯片概念;汽车芯片,33
688119.SH,688119,10,军工;商业航天;核污染防治;核电;工业互联网;央企国企改革;国企改革;沪股通;中字头股票;融资融券,17
600330.SH,600330,30,第三代半导体;先进封装;PCB概念;OLED;MicroLED概念;5G;芯片概念;AI眼镜;无线充电;汽车电子;智能穿戴;毫米波雷达;卫星导航;量子科技;数据中心(AIDC);商业航天;光伏概念;军工;充电桩;储能;新能源汽车;锂电池概念;高端装备;长三角一体化;创投;固废处理;智能物流;融资融券;乡村振兴;沪股通,17
002540.SZ,002540,8,大飞机;军工;汽车热管理;新能源汽车;3D打印;比亚迪概念;商业航天;深股通,33
600547.SH,600547,7,黄金概念;2025年报预增;数字经济;国企改革;证金持股;沪股通;融资融券,17
688620.SH,688620,16,芯片概念;智能穿戴;消费电子概念;AI眼镜;专精特新;小米概念;无线耳机;物联网;人脸识别;智能家居;东数西算(算力);人民币贬值受益;人工智能;阿里巴巴概念;DeepSeek概念;融资融券,17
002811.SZ,002811,9,装配式建筑;一带一路;IP经济(谷子经济);人工智能;数字经济;AIGC概念;DeepSeek概念;云计算;芯片概念,33
301148.SZ,301148,9,核污染防治;专精特新;海峡两岸;核电;福建自贸区;新型城镇化;污水处理;深股通;融资融券,33
600216.SH,600216,13,青蒿素;维生素;NMN概念;合成生物;医药电商;医美概念;肝炎概念;创新药;辅助生殖;钠离子电池;储能;沪股通;融资融券,17
688027.SH,688027,10,量子科技;芯片概念;商业航天;专精特新;军工;央企国企改革;国企改革;股权转让(并购重组);沪股通;融资融券,17
688159.SH,688159,29,算力租赁;东数西算(算力);云计算;电力物联网;数据中心(AIDC);信创;智慧政务;5G;存储芯片;阿里巴巴概念;星闪概念;智能电网;物联网;鸿蒙概念;智慧城市;数据要素;华为概念;车联网(车路协同);AI智能体;无人机;人工智能;专精特新;低空经济;粤港澳大湾区;比亚迪概念;机器人概念;水利;沪股通;融资融券,17
301178.SZ,301178,39,空间计算;算力租赁;数字孪生;华为欧拉;人脸识别;Web3.0;东数西算(算力);数据确权;时空大数据;财税数字化;信创;智慧政务;安防;数据中心(AIDC);网络安全;ChatGPT概念;高铁;智慧城市;职业教育;数据要素;数字经济;AI智能体;鸿蒙概念;虚拟现实;华为概念;语音技术;腾讯概念;数字乡村;AI应用;机器人概念;人工智能;区块链;DeepSeek概念;虚拟电厂;智能医疗;乡村振兴;绿色电力;股权转让(并购重组);融资融券,33
002913.SZ,002913,17,AI PC;富士康概念;PCB概念;6G概念;5G;华为数字能源;英伟达概念;MiniLED;数据中心(AIDC);汽车电子;小米概念;华为概念;抖音概念(字节概念);新能源汽车;人民币贬值受益;深股通;融资融券,33
600535.SH,600535,13,医药电商;生物疫苗;仿制药一致性评价;重组蛋白;创新药;肝炎概念;工业大麻;国企改革;智能医疗;央企国企改革;沪股通;融资融券;股权转让(并购重组),17
600676.SH,600676,11,汽车拆解概念;自由贸易港;冷链物流;统一大市场;上海国企改革;上海自贸区;国企改革;比亚迪概念;融资融券;股权转让(并购重组);沪股通,17
002215.SZ,002215,12,草甘膦;生态农业;农业种植;农村电商;乡村振兴;土壤修复;互联网金融;数字乡村;数字经济;粤港澳大湾区;深股通;融资融券,33
600938.SH,600938,14,页岩气;天然气;高股息精选;同花顺中特估100;碳交易;国企改革;央企国企改革;绿色电力;风电;海工装备;同花顺出海50;沪股通;中字头股票;融资融券,17
300419.SZ,300419,23,信创;ST板块;网络安全;华为欧拉;量子科技;数据安全;智慧政务;云计算;华为概念;物联网;数据中心(AIDC);东数西算(算力);数据要素;抖音概念(字节概念);百度概念;AI智能体;AI应用;互联网金融;军工;DeepSeek概念;人工智能;快手概念;股权转让(并购重组),33
300566.SZ,300566,15,OLED;富士康概念;柔性屏(折叠屏);MiniLED;AI眼镜;锂电池概念;智能穿戴;TOPCON电池;小米概念;光伏概念;POE胶膜;华为概念;虚拟现实;深股通;融资融券,33
603660.SH,603660,26,云办公;时空大数据;信创;多模态AI;智能穿戴;智慧政务;车联网(车路协同);量子科技;ChatGPT概念;人脸识别;物联网;虚拟现实;商业航天;AIGC概念;安防;智慧城市;AI智能体;华为概念;机器视觉;无人机;AI应用;人工智能;数字孪生;在线教育;沪股通;融资融券,17
688522.SH,688522,14,低空经济;卫星导航;军工;专精特新;同花顺新质50;东数西算(算力);毫米波雷达;粤港澳大湾区;水利;2025年报预增;芯片概念;MCU芯片;沪股通;融资融券,17
688360.SH,688360,22,人形机器人;新型工业化;数字孪生;机器人概念;物联网;高端装备;专精特新;华为概念;Web3.0;人工智能;智能物流;阿里巴巴概念;数字经济;拼多多概念;宁德时代概念;储能;跨境电商;锂电池概念;冷链物流;统一大市场;沪股通;融资融券,17
600328.SH,600328,12,水泥概念;国企改革;西部大开发;央企国企改革;小金属概念;锂电池概念;DeepSeek概念;核电;股权转让(并购重组);中字头股票;沪股通;融资融券,17
000651.SZ,000651,23,超级品牌;高股息精选;证金持股;预制菜;同花顺漂亮100;净水概念;深股通;融资融券;空气能热泵;智能物流;家用电器;一体化压铸;智能家居;工业互联网;锂电池概念;机器人概念;工业母机;储能;新能源汽车;液冷服务器;芯片概念;第三代半导体;MCU芯片,33
