market_code,所属概念数量,所属概念,code,股票代码
33,10,乡村振兴;农机;国企改革;海峡两岸;参股银行;无人机;华为概念;锂电池概念;固态电池;2026一季报预增,000570,000570.SZ
33,9,金属锌;金属铜;金属铅;小金属概念;西部大开发;乡村振兴;国企改革;绿色电力;粮食概念,002114,002114.SZ
17,3,医疗器械概念;专精特新;融资融券,688338,688338.SH
33,9,宠物经济;医疗器械概念;智能医疗;核污染防治;国企改革;人民币贬值受益;专精特新;融资融券;深股通,300981,300981.SZ
17,13,生态农业;乡村振兴;净水概念;合成生物;土壤修复;污水处理;固废处理;国企改革;地下管网;生物质能发电;绿色电力;芯片概念;沪股通,600796,600796.SH
33,11,机器人概念;人形机器人;华为概念;职业教育;鸿蒙概念;在线教育;阿里巴巴概念;ChatGPT概念;智谱AI;短剧游戏;摘帽,003032,003032.SZ
33,16,电力物联网;智能电网;AI应用;数字经济;人工智能;虚拟电厂;物联网;专精特新;储能;碳中和;传感器;新能源汽车;参股银行;汽车电子;深股通;融资融券,300882,300882.SZ
17,13,第三代半导体;芯片概念;AI手机;消费电子概念;AI眼镜;智能穿戴;5G;小米概念;专精特新;人形机器人;股权转让(并购重组);沪股通;融资融券,688230,688230.SH
33,25,钠离子电池;动力电池回收;固态电池;两轮车;锂电池概念;储能;换电概念;磷化工;高压快充;智能电网;充电桩;碳中和;风电;数据中心(AIDC);飞行汽车(eVTOL);海工装备;长安汽车概念;华为概念;低空经济;人工智能;新能源汽车;乡村振兴;深股通;融资融券;2026中报预增,002074,002074.SZ
17,10,IP经济(谷子经济);文化传媒概念;高股息精选;在线教育;参股银行;国企改革;AI应用;人工智能;沪股通;融资融券,601900,601900.SH
33,16,芯片概念;光伏概念;宁德时代概念;特高压;充电桩;数据中心(AIDC);储能;智能电网;电力物联网;工业互联网;虚拟电厂;碳中和;钒电池;绿色电力;深股通;融资融券,002169,002169.SZ
33,6,元宇宙;虚拟现实;华为概念;IP经济(谷子经济);5G;融资融券,300025,300025.SZ
33,9,农业种植;乡村振兴;新疆振兴;西部大开发;国企改革;维生素;医疗器械概念;股权转让(并购重组);摘帽,000972,000972.SZ
17,7,培育钻石;第三代半导体;沪股通;国企改革;物业管理;旅游概念;融资融券,600172,600172.SH
17,16,新型工业化;机器人概念;机器视觉;人形机器人;智能物流;物联网;人工智能;无人驾驶;军工;比亚迪概念;华为概念;跨境电商;宁德时代概念;统一大市场;数字孪生;融资融券,688557,688557.SH
33,16,中俄贸易概念;共享单车;燃料电池;专精特新;一带一路;氢能源;军工;成飞概念;两轮车;物联网;创投;西部大开发;天然气;页岩气;深股通;融资融券,300471,300471.SZ
33,16,净水概念;土壤修复;垃圾分类;消毒剂;污水处理;动力电池回收;雄安新区;碳中和;固废处理;PPP概念;食品安全;西部大开发;锂电池概念;国企改革;天然气;无人驾驶,300422,300422.SZ
33,18,煤化工概念;钛白粉概念;土壤修复;污水处理;PPP概念;光热发电;固废处理;可降解塑料;国企改革;石墨烯;POE胶膜;盐湖提锂;氢能源;一带一路;锂电池概念;融资融券;股权转让(并购重组);深股通,002140,002140.SZ
33,23,快手概念;新疆振兴;动力电池回收;抖音概念(字节概念);雄安新区;钠离子电池;高铁;鸿蒙概念;阿里巴巴概念;国企改革;创投;东数西算(算力);储能;一带一路;数据中心(AIDC);固态电池;军工;锂电池概念;华为概念;液冷服务器;5G;深股通;融资融券,002580,002580.SZ
22,7,ST板块;白酒概念;跨境电商;养老概念;海南自贸区;国企改革;专精特新,600238,600238.SH
33,5,宠物经济;跨境电商;一带一路;股权转让(并购重组);融资融券,301335,301335.SZ
33,8,光刻胶;染料;PCB概念;5G;石墨烯;固态电池;储能;股权转让(并购重组),300522,300522.SZ
33,9,盐湖提锂;煤化工概念;固废处理;污水处理;雄安新区;PPP概念;锂电池概念;深股通;融资融券,300055,300055.SZ
33,58,MLOps概念;华为欧拉;多模态AI;ChatGPT概念;国产操作系统;元宇宙;AI智能体;AI应用;鸿蒙概念;AIGC概念;语音技术;虚拟数字人;百度概念;区块链;车联网(车路协同);抖音概念(字节概念);阿里巴巴概念;腾讯概念;人形机器人;DeepSeek概念;数字经济;机器视觉;虚拟现实;长安汽车概念;人工智能;智能音箱;智能座舱;物联网;中国AI 50;新型工业化;华为汽车;东数西算(算力);机器人概念;独角兽概念;华为概念;英伟达概念;低空经济;智能电网;小米汽车;智能医疗;无人驾驶;MR(混合现实);智能家居;AI PC;小米概念;无人机;传感器;智能物流;智能穿戴;比亚迪概念;AI手机;AI眼镜;5G;消费电子概念;华为海思概念股;深股通;2026中报预增;融资融券,300496,300496.SZ
17,3,统一大市场;航运概念;自由贸易港,603117,603117.SH
17,3,创新药;沪股通;融资融券,688192,688192.SH
33,15,智能电网;充电桩;储能;绿色电力;高压快充;光伏概念;高铁;福建自贸区;一带一路;海峡两岸;锂电池概念;宁德时代概念;机器人概念;新能源汽车;深股通,300062,300062.SZ
17,15,大飞机;商业航天;核污染防治;特斯拉概念;PM2.5;核电;新能源汽车;家用电器;宁德时代概念;芯片概念;建筑节能;西部大开发;中芯国际概念;沪股通;融资融券,603601,603601.SH
22,11,跨境电商;物业管理;统一大市场;ST板块;自由贸易港;租售同权;上海国企改革;国企改革;长三角一体化;卫星导航;金属铜,600119,600119.SH
33,31,快手概念;小红书概念;短剧游戏;AIGC概念;抖音概念(字节概念);百度概念;文化传媒概念;AI应用;云计算;腾讯概念;数据要素;阿里巴巴概念;区块链;元宇宙;职业教育;DeepSeek概念;IP经济(谷子经济);人工智能;国资云;体育产业;跨境电商;横琴新区;创投;数据中心(AIDC);长安汽车概念;粤港澳大湾区;国企改革;深股通;融资融券;AI智能体;虚拟数字人,002400,002400.SZ
17,10,汽车热管理;人形机器人;一体化压铸;机器人概念;人民币贬值受益;新能源汽车;一带一路;沪股通;共封装光学(CPO);融资融券,600933,600933.SH
33,17,第三代半导体;PCB概念;培育钻石;MicroLED概念;消费电子概念;芯片概念;先进封装;3D打印;光伏概念;钙钛矿电池;高端装备;TOPCON电池;BC电池;医疗器械概念;CRO概念;深股通;融资融券,301021,301021.SZ
33,11,虚拟电厂;电力物联网;智能电网;鸿蒙概念;物联网;充电桩;储能;高压快充;专精特新;传感器;融资融券,300880,300880.SZ
33,10,柔性屏(折叠屏);MicroLED概念;新型工业化;MiniLED;华为概念;智能物流;OLED;新能源汽车;摘帽;股权转让(并购重组),300097,300097.SZ
33,5,猪肉;预制菜;国企改革;参股券商;阿里巴巴概念,000702,000702.SZ
17,13,丙烯酸;碳纤维;风电;注册制次新股;海工装备;储能;新能源汽车;锂电池概念;专精特新;光伏概念;芯片概念;新股与次新股;融资融券,601026,601026.SH
33,22,冷链物流;跨境电商;冰雪产业;智能物流;自由贸易港;数字经济;一带一路;统一大市场;人工智能;DeepSeek概念;区块链;互联网金融;航运概念;广东自贸区;机器人概念;粤港澳大湾区;生物疫苗;特斯拉概念;华为概念;光刻机;2026中报预增;深股通,002889,002889.SZ
33,11,一带一路;跨境电商;农机;乡村振兴;西部大开发;水利;人民币贬值受益;冰雪产业;专精特新;无人驾驶;融资融券,301533,301533.SZ
22,6,动物疫苗;ST板块;基因测序;医疗器械概念;牙科医疗;股权转让(并购重组),603718,603718.SH
33,10,工业母机;人形机器人;新型工业化;机器人概念;高端装备;专精特新;海峡两岸;跨境电商;深股通;融资融券,300946,300946.SZ
17,3,共同富裕示范区;专精特新;光伏概念,603578,603578.SH
33,9,新型城镇化;地下管网;污水处理;智慧城市;人工智能;专精特新;注册制次新股;新股与次新股;融资融券,001396,001396.SZ
17,13,算力租赁;英伟达概念;东数西算(算力);智谱AI;核电;海工装备;DeepSeek概念;风电;高端装备;国企改革;2026中报预增;融资融券;沪股通,603985,603985.SH
33,13,小红书概念;虚拟数字人;拼多多概念;网红经济;AI应用;跨境电商;AI智能体;抖音概念(字节概念);阿里巴巴概念;数字经济;人工智能;DeepSeek概念;融资融券,301001,301001.SZ
17,7,培育钻石;第三代半导体;碳交易;绿色电力;芯片概念;固废处理;沪股通,605580,605580.SH
17,7,基因测序;AI应用;医疗器械概念;量子科技;智能医疗;沪股通;融资融券,688315,688315.SH
33,17,信创;ChatGPT概念;AIGC概念;智慧政务;华为鲲鹏;数据要素;鸿蒙概念;AI应用;华为昇腾;阿里巴巴概念;AI智能体;腾讯概念;数字经济;人工智能;DeepSeek概念;化债概念(AMC概念);融资融券,301378,301378.SZ
151,2,融资融券;可降解塑料,920834,920834.BJ
33,47,国资云;财税数字化;云计算;数据安全;数字乡村;智慧政务;国产操作系统;华为鲲鹏;网络安全;DRG/DIP;信创;AI智能体;数据要素;东数西算(算力);AIGC概念;阿里巴巴概念;智慧城市;电力物联网;AI应用;鸿蒙概念;数字货币;时空大数据;DeepSeek概念;数字经济;安防;跨境支付(CIPS);数字孪生;军工信息化;人工智能;互联网金融;华为概念;物联网;数据中心(AIDC);智能医疗;工业互联网;水利;雄安新区;国企改革;无人驾驶;雅下水电概念;央企国企改革;体育产业;新型工业化;汽车电子;芯片概念;深股通;融资融券,002368,002368.SZ
33,5,工业大麻;体育产业;农机;储能;机器人概念,002224,002224.SZ
33,9,污水处理;雄安新区;固废处理;PPP概念;养老概念;京津冀一体化;国企改革;创投;氢能源,000605,000605.SZ
33,37,快手概念;小红书概念;多模态AI;ChatGPT概念;百度概念;抖音概念(字节概念);AIGC概念;虚拟数字人;数据要素;AI智能体;腾讯概念;AI应用;区块链;独角兽概念;文化传媒概念;数字经济;水利;DeepSeek概念;人工智能;数据中心(AIDC);核电;海工装备;华为概念;创投;一带一路;跨境电商;机器视觉;污水处理;液冷服务器;专精特新;新能源汽车;小米概念;医疗器械概念;芯片概念;深股通;第三代半导体;融资融券,002131,002131.SZ
17,12,光伏概念;雄安新区;医疗器械概念;锂电池概念;京津冀一体化;柔性屏(折叠屏);央企国企改革;国企改革;参股保险;固态电池;融资融券;沪股通,600135,600135.SH
17,6,共享单车;两轮车;职业教育;DeepSeek概念;华为概念;比亚迪概念,603787,603787.SH
17,7,网红经济;三胎概念;跨境电商;乡村振兴;拼多多概念;创投;抖音概念(字节概念),605136,605136.SH
151,9,人形机器人;锂电池概念;融资融券;消费电子概念;新型烟草(电子烟);固态电池;储能;人民币贬值受益;两轮车,920627,920627.BJ
33,12,氟化工概念;光刻机;俄乌冲突概念;芯片概念;氢能源;啤酒概念;专精特新;眼科医疗;碳中和;冷链物流;融资融券;深股通,002549,002549.SZ
33,10,无线充电;新型工业化;新型烟草(电子烟);长三角一体化;苹果概念;无线耳机;比亚迪概念;汽车电子;消费电子概念;深股通,300461,300461.SZ
17,21,MCU芯片;汽车芯片;AI眼镜;智能穿戴;芯片概念;5G;消费电子概念;小米概念;传感器;物联网;华为概念;卫星导航;比亚迪概念;专精特新;抖音概念(字节概念);机器人概念;人民币贬值受益;AI手机;AI PC;融资融券;沪股通,688798,688798.SH
17,30,共封装光学(CPO);第三代半导体;MicroLED概念;MiniLED;汽车芯片;先进封装;AI眼镜;芯片概念;5G;消费电子概念;苹果概念;光伏概念;数据中心(AIDC);小米概念;卫星导航;商业航天;充电桩;比亚迪概念;无人驾驶;新能源汽车;华为汽车;安防;低空经济;海峡两岸;数字经济;福建自贸区;金属回收;沪股通;融资融券;同花顺漂亮100,600703,600703.SH
17,10,中俄贸易概念;一带一路;换电概念;专精特新;新能源汽车;军工;无人机;国企改革;传感器;央企国企改革,600148,600148.SH
33,13,文化传媒概念;虚拟数字人;数字经济;智能物流;西部大开发;区块链;ChatGPT概念;快手概念;腾讯概念;国企改革;抖音概念(字节概念);阿里巴巴概念;百度概念,002799,002799.SZ
33,16,军民融合;军工信息化;成飞概念;大飞机;碳纤维;飞行汽车(eVTOL);军工;低空经济;信创;京津冀一体化;无人机;高端装备;商业航天;专精特新;虚拟现实;航空发动机,300719,300719.SZ
17,12,芯片概念;WiFi 6;苹果概念;机器视觉;新型工业化;军工;虚拟现实;华为概念;工业互联网;数字孪生;股权转让(并购重组);融资融券,688115,688115.SH
33,6,西部大开发;芯片概念;ST板块;国企改革;柔性直流输电;特高压,300831,300831.SZ
33,12,短剧游戏;IP经济(谷子经济);文化传媒概念;AI视频;AIGC概念;腾讯概念;抖音概念(字节概念);AI应用;阿里巴巴概念;新疆振兴;西部大开发;深股通,001330,001330.SZ
151,3,融资融券;绿色电力;光伏概念,920770,920770.BJ
17,5,医药电商;民营医院;参股银行;国企改革;2026中报预增,600272,600272.SH
17,5,海峡两岸;农机;低空经济;无人机;机器人概念,603879,603879.SH
33,3,露营经济;家用电器;净水概念,001259,001259.SZ
17,20,商业航天;民爆概念;军工信息化;军工;3D打印;军民融合;无人机;芯片概念;高铁;虚拟现实;雅下水电概念;小金属概念;国企改革;数字经济;工业互联网;元宇宙;智慧政务;DeepSeek概念;AI应用;沪股通,603977,603977.SH
33,21,航空发动机;卫星导航;商业航天;可控核聚变;超导概念;军工;柔性屏(折叠屏);核电;海工装备;5G;专精特新;燃料电池;小金属概念;氢能源;医疗器械概念;俄乌冲突概念;西部大开发;国企改革;锂电池概念;深股通;融资融券,002149,002149.SZ
17,9,乡村振兴;国企改革;数字经济;人工智能;数字乡村;AI智能体;国资云;专精特新;中字头股票,603860,603860.SH
151,17,商业航天;西部大开发;融资融券;空间计算;智慧城市;时空大数据;旅游概念;数据要素;数字孪生;数字乡村;多模态AI;华为鲲鹏;华为昇腾;人工智能;云计算;乡村振兴;DeepSeek概念,920564,920564.BJ
