股票代码,code,所属概念,market_code,所属概念数量
002672.SZ,002672,广东自贸区;固废处理;PPP概念;污水处理;垃圾分类;土壤修复;国企改革;碳中和;生物质能发电;汽车拆解概念;磷化工;DeepSeek概念;金属回收;粤港澳大湾区;黄金概念;金属铜;氟化工概念;金属锌;深股通;融资融券,33,20.0
000723.SZ,000723,煤炭概念;煤化工概念;天然气;碳中和;污水处理;氢能源;燃料电池;储能;超级电容;机器人概念;深股通;新能源汽车;无人驾驶;股权转让(并购重组);融资融券,33,15.0
002686.SZ,002686,军工;海工装备;阿里巴巴概念;数据中心(AIDC);水利;专精特新;华为概念;液冷服务器;长安汽车概念;新能源汽车;高压快充;汽车电子;国企改革;化债概念(AMC概念);股权转让(并购重组),33,15.0
002362.SZ,002362,AI语料;人脸识别;ChatGPT概念;虚拟数字人;在线教育;多模态AI;智慧政务;华为鲲鹏;电子身份证;信创;数据要素;语音技术;AI应用;AI智能体;鸿蒙概念;云计算;机器视觉;智慧城市;数字经济;安防;人工智能;DeepSeek概念;机器人概念;华为概念;京津冀一体化;智能医疗;IP经济(谷子经济);PM2.5;跨境电商;比亚迪概念;电子纸;医疗器械概念;基因测序;芯片概念;消费电子概念;融资融券;深股通,33,37.0
600640.SH,600640,AI视频;虚拟数字人;智谱AI;短剧游戏;在线教育;多模态AI;AIGC概念;手机游戏;云计算;文化传媒概念;AI智能体;AI应用;NFT概念;空间计算;数字孪生;阿里巴巴概念;元宇宙;抖音概念(字节概念);IP经济(谷子经济);云游戏;DeepSeek概念;数字经济;人工智能;旅游概念;创投;虚拟现实;国企改革;华为概念;央企国企改革;机器人概念;AI眼镜;融资融券;沪股通,17,33.0
600265.SH,600265,ST板块;农业种植;西部大开发;算力租赁,22,4.0
002022.SZ,002022,猴痘概念;流感;宠物经济;肝炎概念;医疗器械概念;食品安全;智能医疗,33,7.0
300788.SZ,300788,知识产权保护;AIGC概念;AI应用;IP经济(谷子经济);文化传媒概念;元宇宙;AI智能体;百度概念;数据要素;抖音概念(字节概念);职业教育;人工智能;DeepSeek概念;三胎概念;国企改革;深股通;中字头股票,33,17.0
600515.SH,600515,免税店;自由贸易港;海南自贸区;物业管理;土地流转;国企改革;跨境电商;低空经济;融资融券;沪股通,17,10.0
600893.SH,600893,国产航母;航空发动机;大飞机;无人机;军工;低空经济;高端装备;数据中心(AIDC);央企国企改革;西部大开发;国企改革;同花顺漂亮100;沪股通;融资融券;2026中报预增,17,15.0
600149.SH,600149,雄安新区;京津冀一体化;物业管理;国企改革,17,4.0
300188.SZ,300188,AI视频;财税数字化;数据确权;ChatGPT概念;AIGC概念;知识产权保护;职业教育;国资云;AI应用;区块链;元宇宙;数据要素;华为鲲鹏;鸿蒙概念;AI智能体;数字乡村;数字经济;DeepSeek概念;人脸识别;数据安全;电子身份证;数字货币;信创;国产操作系统;阿里巴巴概念;腾讯概念;人工智能;智慧城市;网络安全;车联网(车路协同);国企改革;安防;央企国企改革;食品安全;低空经济;福建自贸区;EDR概念;机器人概念;东数西算(算力);华为概念;海峡两岸;军工;无人机;数据中心(AIDC);智能穿戴;消费电子概念;深股通;AI眼镜;融资融券,33,50.0
600037.SH,600037,文化传媒概念;国资云;DeepSeek概念;云游戏;智慧城市;物联网;国企改革;华为概念;央企国企改革;数据中心(AIDC);证金持股;5G;融资融券;沪股通,17,14.0
301519.SZ,301519,新型城镇化;净水概念;污水处理;水利;智慧城市;乡村振兴;地下管网;京津冀一体化;PPP概念;专精特新;融资融券,33,11.0
002557.SZ,002557,乳业;农业种植;深股通;融资融券;2026中报预增,33,5.0
002444.SZ,002444,智能物流;露营经济;机器人概念;无人驾驶;跨境电商;参股银行;智能家居;人民币贬值受益;军工;储能;深股通;融资融券;芯片概念,33,13.0
600230.SH,600230,国企改革;央企国企改革;京津冀一体化;沪股通;融资融券;2026中报预增,17,6.0
603303.SH,603303,汽车电子;智慧灯杆;人民币贬值受益;新能源汽车;智慧城市;股权转让(并购重组);沪股通,17,7.0
600739.SH,600739,参股券商;生物疫苗;参股保险;创新药;雄安新区;职业教育;页岩气;创投;沪股通;融资融券;2026中报预增,17,11.0
002406.SZ,002406,中俄贸易概念;长安汽车概念;工业互联网;新能源汽车;军工;军民融合;2026中报预增;深股通,33,8.0
300286.SZ,300286,电力物联网;传感器;智能电网;数据中心(AIDC);虚拟电厂;充电桩;储能;华为概念;安防;专精特新;人工智能;深股通,33,12.0
600633.SH,600633,算力租赁;多模态AI;云计算;华为昇腾;数据确权;智慧政务;AI视频;百度概念;区块链;AI智能体;阿里巴巴概念;腾讯概念;AIGC概念;AI应用;鸿蒙概念;数据要素;NFT概念;手机游戏;东数西算(算力);元宇宙;电子竞技;DeepSeek概念;网络游戏;数字经济;智慧城市;人工智能;智能医疗;独角兽概念;文化传媒概念;数据中心(AIDC);华为概念;创投;养老概念;体育产业;旅游概念;共同富裕示范区;绿色电力;国企改革;证金持股;沪股通;融资融券,17,41.0
300543.SZ,300543,智能家居;机器人概念;DeepSeek概念;物联网;家用电器;创投;粤港澳大湾区;人民币贬值受益;华为概念;比亚迪概念;小米概念;储能;光伏概念;锂电池概念;宠物经济,33,15.0
300466.SZ,300466,鸿蒙概念;AI应用;人工智能;智能物流;C2M概念;数据安全;工业互联网;新型工业化;网络安全;机器人概念;云计算;燃料电池;一带一路;机器视觉;换电概念;无人机;华为概念;新能源汽车;比亚迪概念;国企改革;数据中心(AIDC);光伏概念;深股通,33,23.0
300962.SZ,300962,净水概念;食品安全;国企改革;幽门螺杆菌概念;央企国企改革;核污染防治;粤港澳大湾区;专精特新;芯片概念;中字头股票;融资融券,33,11.0
300919.SZ,300919,盐湖提锂;钠离子电池;金属钴;动力电池回收;磷化工;固态电池;小金属概念;金属镍;金属回收;2026一季报预增;锂电池概念;宁德时代概念;储能;西部大开发;特斯拉概念;新能源汽车;低空经济;机器人概念;2026中报预增;深股通;融资融券,33,21.0
002679.SZ,002679,国企改革;特色小镇;碳中和;互联网金融;碳交易;人工智能;海峡两岸,33,7.0
603026.SH,603026,氟化工概念;环氧丙烷;锂电池概念;宁德时代概念;燃料电池;国企改革;新能源汽车;沪股通;融资融券,17,9.0
600993.SH,600993,医药电商;仿制药一致性评价;创新药;眼科医疗;民营医院;基因测序;数字经济;沪股通;融资融券,17,9.0
600388.SH,600388,PPP概念;固废处理;国企改革;土壤修复;污水处理;绿色电力;海峡两岸;机器人概念;风电;储能;氢能源;华为概念;专精特新;钠离子电池;融资融券;沪股通,17,16.0
688563.SH,688563,航空发动机;大飞机;军民融合;核电;军工;商业航天;无人机;央企国企改革;机器人概念;国企改革;飞行汽车(eVTOL);低空经济;沪股通;融资融券,17,14.0
300380.SZ,300380,互联网金融;AI应用;AIGC概念;鸿蒙概念;数据要素;信创;AI智能体;百度概念;腾讯概念;数字经济;DeepSeek概念;人工智能;华为概念;深股通,33,14.0
002627.SZ,002627,旅游概念;统一大市场;养老概念;NFT概念;特色小镇;国企改革;深股通,33,7.0
300856.SZ,300856,人民币贬值受益;融资融券;深股通,33,3.0
002152.SZ,002152,数字货币;跨境支付(CIPS);区块链;数据确权;智慧政务;国资云;华为鲲鹏;数据安全;鸿蒙概念;互联网金融;网络安全;信创;数据要素;AI智能体;AI应用;Web3.0;百度概念;阿里巴巴概念;DeepSeek概念;华为昇腾;腾讯概念;智慧城市;时空大数据;虚拟数字人;人脸识别;人工智能;车联网(车路协同);独角兽概念;安防;算力租赁;东数西算(算力);华为概念;创投;数据中心(AIDC);机器人概念;机器视觉;国企改革;污水处理;人形机器人;英伟达概念;液冷服务器;深股通;融资融券,33,43.0
603197.SH,603197,华为汽车;飞行汽车(eVTOL);小米汽车;机器人概念;特斯拉概念;人工智能;车联网(车路协同);低空经济;无人驾驶;新能源汽车;比亚迪概念;传感器;小米概念;毫米波雷达;汽车电子;2026中报预增;融资融券;沪股通,17,18.0
603636.SH,603636,Web3.0;云计算;智谱AI;电子身份证;虚拟数字人;华为昇腾;数据确权;智慧政务;数据安全;华为鲲鹏;数字水印;华为盘古;网络安全;算力租赁;信创;鸿蒙概念;数据要素;百度概念;区块链;AI智能体;数字乡村;阿里巴巴概念;AI应用;蚂蚁集团概念;人脸识别;智慧城市;数字经济;DeepSeek概念;人工智能;智慧灯杆;东数西算(算力);车联网(车路协同);物联网;智能医疗;房屋检测;水利;华为概念;海峡两岸;军工;无人驾驶;乡村振兴;PPP概念;沪股通;融资融券,17,44.0
920012.BJ,920012,汽车电子;第三代半导体;专精特新;芯片概念;先进封装;有机硅概念;新股与次新股;融资融券,151,8.0
002968.SZ,002968,物业管理;养老概念;西部大开发;智慧城市;低空经济;抖音概念(字节概念);无人机;股权转让(并购重组),33,8.0
601113.SH,601113,沪股通,17,1.0
600525.SH,600525,ST板块;虚拟电厂;智能电网;特高压;充电桩;MR(混合现实);储能;华为概念;粤港澳大湾区;新型工业化;锂电池概念;医疗器械概念;光伏概念;宁德时代概念;新能源汽车;比亚迪概念;消费电子概念;芯片概念;富士康概念;PCB概念,22,20.0
002177.SZ,002177,互联网金融;国产操作系统;人脸识别;数字经济;创投;粤港澳大湾区;物业管理;深股通;融资融券,33,9.0
000055.SZ,000055,装配式建筑;房屋检测;物业管理;乡村振兴;建筑节能;AI应用;数字经济;DeepSeek概念;光伏建筑一体化;一带一路;粤港澳大湾区;绿色电力;高铁;光伏概念;2026中报预增;融资融券,33,16.0
600062.SH,600062,青蒿素;医药电商;仿制药一致性评价;创新药;减肥药;合成生物;NMN概念;国企改革;智能医疗;央企国企改革;DeepSeek概念;沪股通;融资融券,17,13.0
688526.SH,688526,禽流感;动物疫苗;宠物经济;生物疫苗;合成生物;转基因;生态农业;沪股通;融资融券,17,9.0
300413.SZ,300413,IP经济(谷子经济);手机游戏;网络游戏;短剧游戏;文化传媒概念;网红经济;虚拟数字人;跨境电商;乡村振兴;AIGC概念;AI语料;AI应用;农村电商;区块链;独角兽概念;DeepSeek概念;AI智能体;元宇宙;国企改革;鸿蒙概念;人工智能;多模态AI;阿里巴巴概念;抖音概念(字节概念);智谱AI;数字孪生;机器人概念;虚拟现实;华为概念;MR(混合现实);5G;深股通;融资融券,33,33.0
603517.SH,603517,ST板块;预制菜;冷链物流,22,3.0
600082.SH,600082,天津自贸区;京津冀一体化;创投;国企改革;ST板块,22,5.0
301601.SZ,301601,可降解塑料;环氧丙烷;高端装备;3D打印;融资融券,33,5.0
601606.SH,601606,兵装重组概念;国企改革;央企国企改革;军民融合;军工;新能源汽车;沪股通;融资融券,17,8.0
601512.SH,601512,新型城镇化;物业管理;污水处理;国企改革;长三角一体化;固废处理;绿色电力;一带一路;创投;储能;充电桩;光伏概念;沪股通,17,13.0
603312.SH,603312,储能;宁德时代概念;风电;锂电池概念;光伏概念;高铁;特斯拉概念;新能源汽车;比亚迪概念;沪股通;融资融券,17,11.0
300076.SZ,300076,ST板块;智慧城市;安防;虚拟现实;国企改革;智能电网;专精特新;MicroLED概念;MiniLED;OLED,33,10.0
603383.SH,603383,AI应用;互联网金融;AI智能体;华为鲲鹏;区块链;鸿蒙概念;腾讯概念;信创;DeepSeek概念;福建自贸区;华为概念;海峡两岸;融资融券;沪股通,17,14.0
601121.SH,601121,金属铜;金属锌;黄金概念;金属铅;新疆振兴;西部大开发;国企改革;2026中报预增;股权转让(并购重组);沪股通,17,10.0
300150.SZ,300150,AIGC概念;水利;京津冀一体化;高铁;安防;专精特新,33,6.0
603948.SH,603948,中俄贸易概念;共同富裕示范区;光伏概念;芯片概念;高股息精选,17,5.0
002663.SZ,002663,新型城镇化;横琴新区;文化传媒概念;互联网金融;污水处理;网红经济;抖音概念(字节概念);区块链;PPP概念;养老概念;粤港澳大湾区;石墨烯,33,12.0
600802.SH,600802,水泥概念;福建自贸区;国企改革;参股银行;海峡两岸;参股券商;核电;融资融券,17,8.0
600056.SH,600056,医药电商;仿制药一致性评价;创新药;流感;肝炎概念;证金持股;猴痘概念;医疗器械概念;央企国企改革;国企改革;中字头股票;沪股通;融资融券;脑机接口,17,14.0
000159.SZ,000159,新疆振兴;乡村振兴;西部大开发;一带一路;光伏概念;特高压;融资融券,33,7.0
300019.SZ,300019,有机硅概念;硅能源;锂电池概念;MicroLED概念;光伏概念;比亚迪概念;小米概念;新能源汽车;长安汽车概念;无人机;固态电池;军工;宁德时代概念;芯片概念;高铁;商业航天;核电;5G;可控核聚变;装配式建筑;西部大开发;水利;雄安新区;特高压;深股通;融资融券,33,26.0
603188.SH,603188,染料;固废处理;国企改革,17,3.0
603291.SH,603291,人工智能;创投;污水处理;一带一路;PPP概念;净水概念;沪股通,17,7.0
301355.SZ,301355,食品安全;一带一路;海峡两岸;融资融券,33,4.0
301116.SZ,301116,预制菜;养鸡;宠物经济;乡村振兴;体育产业;深股通;融资融券,33,7.0
603060.SH,603060,房屋检测;土壤修复;碳交易;雄安新区;水利;国企改革;央企国企改革;碳中和;雅下水电概念;核污染防治;光伏建筑一体化;核电;沪股通;商业航天;光伏概念,17,16.0
920128.BJ,920128,新能源汽车;特高压;柔性直流输电;一带一路;储能;专精特新;家用电器;融资融券,151,8.0
002401.SZ,002401,Web3.0;数字经济;跨境电商;数据要素;区块链;AI智能体;DeepSeek概念;ChatGPT概念;智慧城市;统一大市场;国资云;人工智能;华为鲲鹏;智能物流;自由贸易港;ETC;信创;阿里巴巴概念;航运概念;云计算;国企改革;安防;碳中和;央企国企改革;上海自贸区;华为概念;碳交易;机器视觉;数据中心(AIDC);融资融券;深股通;中字头股票,33,32.0
300035.SZ,300035,石墨电极;钠离子电池;硅能源;固态电池;锂电池概念;宁德时代概念;储能;创投;专精特新;新能源汽车;比亚迪概念;高压快充;PCB概念;融资融券;深股通,33,15.0
002445.SZ,002445,股权转让(并购重组);光伏建筑一体化;绿色电力;独角兽概念;虚拟现实;海工装备;手机游戏;文化传媒概念;国企改革;深股通;融资融券,33,11.0
603202.SH,603202,参股银行;两轮车;人民币贬值受益;新型工业化;比亚迪概念;智能座舱;汽车电子;沪股通;融资融券,17,9.0
300669.SZ,300669,专精特新;深股通,33,2.0
301262.SZ,301262,短剧游戏;文化传媒概念;IP经济(谷子经济);AIGC概念;在线教育;AI应用;抖音概念(字节概念);DeepSeek概念;腾讯概念;人工智能;数字经济;旅游概念;智慧政务;数字乡村;养老概念;数字孪生;语音技术;人脸识别;宠物经济;国企改革;虚拟现实;东数西算(算力);深股通;融资融券,33,24.0
