market_code,所属概念数量,股票代码,所属概念,code
17,12,688737.SH,碳纤维;专精特新;新能源汽车;长安汽车概念;储能;燃料电池;固态电池;氢能源;钠离子电池;西部大开发;绿色电力;融资融券,688737
151,8,920694.BJ,地下管网;中俄贸易概念;页岩气;融资融券;海工装备;人民币贬值受益;专精特新;一带一路,920694
33,14,002277.SZ,第三代半导体;NMN概念;芯片概念;机器人概念;农村电商;免税店;跨境电商;参股银行;乡村振兴;互联网金融;深股通;融资融券;证金持股;股权转让(并购重组),002277
33,23,001308.SZ,跨境电商;同花顺出海50;智能医疗;人民币贬值受益;在线教育;智能家居;AI应用;虚拟现实;抖音概念(字节概念);MiniLED;一带一路;人工智能;汽车电子;小米概念;智能穿戴;鸿蒙概念;消费电子概念;空间计算;AI眼镜;专精特新;OLED;电子竞技;深股通,001308
33,24,000753.SZ,装配式建筑;地下管网;乡村振兴;水利;新型城镇化;PPP概念;海工装备;污水处理;国企改革;垃圾分类;跨境电商;数字经济;创投;海峡两岸;智慧城市;DeepSeek概念;智慧政务;低空经济;风电;绿色电力;充电桩;新能源汽车;光伏概念;深股通,000753
33,8,002318.SZ,特钢概念;海工装备;同花顺出海50;核电;可控核聚变;超超临界发电;融资融券;深股通,002318
33,43,300036.SZ,华为欧拉;空间计算;多模态AI;华为鲲鹏;智慧政务;数据要素;AI应用;AIGC概念;元宇宙;信创;AI智能体;鸿蒙概念;数字孪生;Web3.0;时空大数据;华为昇腾;军工信息化;车联网(车路协同);阿里巴巴概念;智慧城市;数字经济;区块链;腾讯概念;DeepSeek概念;人工智能;虚拟现实;低空经济;华为概念;水利;无人驾驶;卫星导航;无人机;军工;智能电网;商业航天;MR(混合现实);地下管网;土壤修复;乡村振兴;英伟达概念;雅下水电概念;深股通;融资融券,300036
33,21,000685.SZ,参股券商;证金持股;航运概念;国企改革;绿色电力;创投;污水处理;天然气;智慧城市;人工智能;数字经济;虚拟电厂;垃圾分类;固废处理;低空经济;粤港澳大湾区;充电桩;储能;深股通;融资融券;2026中报预增,000685
33,2,300651.SZ,足球概念;体育产业,300651
33,25,300465.SZ,Web3.0;ChatGPT概念;信创;AI智能体;移动支付;数据要素;跨境支付(CIPS);数字货币;数据安全;区块链;人工智能;DeepSeek概念;蚂蚁集团概念;文化传媒概念;腾讯概念;抖音概念(字节概念);物联网;华为概念;化债概念(AMC概念);比亚迪概念;东数西算(算力);数据中心(AIDC);芯片概念;量子科技;深股通,300465
33,8,300032.SZ,虚拟现实;元宇宙;新型烟草(电子烟);海峡两岸;人民币贬值受益;智能穿戴;消费电子概念;OLED,300032
22,9,600581.SH,ST板块;特钢概念;新疆振兴;国企改革;煤炭概念;西部大开发;一带一路;央企国企改革;风电,600581
33,4,002014.SZ,高股息精选;供销社;绿色电力;深股通,002014
17,38,601929.SH,AI视频;短剧游戏;文化传媒概念;在线教育;AIGC概念;智慧政务;云计算;AI应用;时空大数据;AI智能体;数据要素;数据安全;网络安全;数字乡村;数字孪生;IP经济(谷子经济);DeepSeek概念;智慧城市;人工智能;物联网;车联网(车路协同);智能医疗;算力租赁;虚拟现实;安防;东数西算(算力);食品安全;旅游概念;低空经济;乡村振兴;数据中心(AIDC);卫星导航;国企改革;5G;参股银行;芯片概念;融资融券;沪股通,601929
33,12,002284.SZ,华为汽车;长安汽车概念;智能物流;无人驾驶;新能源汽车;车联网(车路协同);比亚迪概念;毫米波雷达;汽车电子;深股通;机器人概念;融资融券,002284
33,34,002241.SZ,同花顺果指数;无线耳机;智能音箱;智能穿戴;AI眼镜;星闪概念;MicroLED概念;苹果概念;汽车电子;小米概念;3D打印;语音技术;消费电子概念;无人机;虚拟现实;传感器;MR(混合现实);华为概念;智能家居;富士康概念;海峡两岸;机器人概念;物联网;元宇宙;工业互联网;创投;人民币贬值受益;人工智能;独角兽概念;芯片概念;同花顺漂亮100;深股通;融资融券;证金持股,002241
17,7,600618.SH,环氧丙烷;氟化工概念;消毒剂;国企改革;上海国企改革;沪股通;融资融券,600618
151,16,920892.BJ,储能;高股息精选;AI应用;DeepSeek概念;AIGC概念;商业航天;碳交易;融资融券;粤港澳大湾区;新型城镇化;数字经济;房屋检测;国企改革;低空经济;乡村振兴;一带一路,920892
33,9,301023.SZ,减速器;人形机器人;机器人概念;新能源汽车;专精特新;光伏概念;储能;特高压;融资融券,301023
33,17,000821.SZ,钙钛矿电池;TOPCON电池;HJT电池;高端装备;机器人概念;智能物流;ST板块;新能源汽车;特斯拉概念;独角兽概念;光伏概念;人工智能;储能;无人机;锂电池概念;机器视觉;BC电池,000821
33,2,002652.SZ,雄安新区;中芯国际概念,002652
33,16,300264.SZ,云游戏;MR(混合现实);Web3.0;专精特新;国产操作系统;文化传媒概念;虚拟现实;元宇宙;在线教育;虚拟数字人;AIGC概念;华为概念;空间计算;人工智能;百度概念;股权转让(并购重组),300264
33,16,301231.SZ,AI视频;短剧游戏;ChatGPT概念;在线教育;AIGC概念;文化传媒概念;AI应用;阿里巴巴概念;AI智能体;IP经济(谷子经济);DeepSeek概念;人工智能;跨境电商;三胎概念;西部大开发;融资融券,301231
33,16,002721.SZ,互联网金融;AI应用;数字货币;区块链;移动支付;数字经济;人工智能;DeepSeek概念;AI智能体;智慧政务;阿里巴巴概念;国企改革;黄金概念;小金属概念;3D打印;深股通,002721
33,19,000572.SZ,海南自贸区;网约车;自由贸易港;乡村振兴;碳中和;中俄贸易概念;百度概念;参股银行;氢能源;车联网(车路协同);绿色电力;燃料电池;人民币贬值受益;充电桩;无人驾驶;新能源汽车;融资融券;深股通;换电概念,000572
33,4,300417.SZ,物联网;专精特新;碳中和;股权转让(并购重组),300417
33,21,002625.SZ,军民融合;商业航天;军工;无人机;低空经济;碳纤维;东数西算(算力);智能穿戴;华为概念;车联网(车路协同);无人驾驶;人工智能;AI应用;粤港澳大湾区;机器人概念;人形机器人;PEEK材料;雄安新区;深股通;股权转让(并购重组);融资融券,002625
33,16,002386.SZ,磷化工;钛白粉概念;水泥概念;煤炭概念;西部大开发;国企改革;氢能源;锂电池概念;固态电池;绿色电力;宁德时代概念;储能;工业互联网;2026中报预增;融资融券;深股通,002386
33,20,002416.SZ,参股保险;互联网金融;创投;锂电池概念;区块链;人工智能;粤港澳大湾区;AI智能体;新能源汽车;物联网;阿里巴巴概念;储能;虚拟现实;算力租赁;东数西算(算力);高股息精选;消费电子概念;苹果概念;深股通;融资融券,002416
151,4,920304.BJ,融资融券;化肥;光热发电;储能,920304
33,13,002690.SZ,农机;医疗器械概念;智能医疗;人工智能;高股息精选;鸿蒙概念;食品安全;工业互联网;牙科医疗;机器人概念;机器视觉;深股通;融资融券,002690
33,29,002771.SZ,虚拟数字人;语音技术;AIGC概念;在线教育;电力物联网;算力租赁;阿里巴巴概念;人脸识别;东数西算(算力);AI应用;信创;时空大数据;数据中心(AIDC);虚拟现实;数字经济;高压快充;充电桩;人工智能;华为概念;DeepSeek概念;物联网;液冷服务器;储能;京津冀一体化;风电;工业互联网;智能医疗;军工;军民融合,002771
17,9,603062.SH,碳中和;专精特新;海工装备;光伏概念;储能;风电;高股息精选;沪股通;融资融券,603062
33,13,300477.SZ,区块链;电力物联网;ST板块;金属镍;锂电池概念;光伏概念;比亚迪概念;充电桩;智能电网;新能源汽车;储能;金属铜;小金属概念,300477
17,5,688501.SH,碳中和;氢能源;储能;超超临界发电;融资融券,688501
33,18,002010.SZ,统一大市场;一带一路;共同富裕示范区;智能物流;蚂蚁集团概念;DeepSeek概念;区块链;工业互联网;车联网(车路协同);军工;华为概念;充电桩;新能源汽车;无人驾驶;宁德时代概念;人形机器人;深股通;融资融券,002010
33,21,002226.SZ,新疆振兴;AI语料;水利;多模态AI;民爆概念;人工智能;独角兽概念;工业互联网;雅下水电概念;一带一路;创投;专精特新;国企改革;央企国企改革;军民融合;风电;绿色电力;军工;比亚迪概念;新能源汽车;深股通,002226
17,6,600754.SH,旅游概念;上海国企改革;国企改革;人工智能;沪股通;融资融券,600754
151,4,920832.BJ,环氧丙烷;融资融券;煤化工概念;氢能源,920832
17,4,601099.SH,互联网金融;西部大开发;沪股通;融资融券,601099
33,5,300234.SZ,氢能源;燃料电池;碳交易;碳中和;专精特新,300234
33,15,002676.SZ,比亚迪概念;广东自贸区;新能源汽车;机器人概念;粤港澳大湾区;一带一路;智能家居;家用电器;工业互联网;光伏概念;汽车电子;金属回收;国企改革;储能;深股通,002676
33,30,301330.SZ,空间计算;无人零售;电子身份证;人脸识别;多模态AI;鸿蒙概念;AIGC概念;信创;AI智能体;数据安全;数字经济;车联网(车路协同);DeepSeek概念;人工智能;智能医疗;安防;养老概念;物联网;脑机接口;跨境电商;机器视觉;华为概念;机器人概念;人民币贬值受益;粤港澳大湾区;辅助生殖;充电桩;芯片概念;深股通;融资融券,301330
33,16,300099.SZ,军工信息化;军民融合;多模态AI;商业航天;军工;高铁;鸿蒙概念;华为概念;无人驾驶;机器人概念;5G;区块链;燃料电池;氢能源;深股通;融资融券,300099
33,19,002658.SZ,中芯国际概念;航空发动机;核电;氢能源;PM2.5;专精特新;商业航天;芯片概念;固废处理;碳中和;雄安新区;物联网;数字经济;数据要素;AI智能体;DeepSeek概念;京津冀一体化;碳交易;深股通,002658
33,14,300384.SZ,AI应用;AI智能体;数字经济;互联网金融;人工智能;工业互联网;创投;垃圾分类;华为概念;机器人概念;高端装备;可降解塑料;煤化工概念;深股通,300384
17,9,688408.SH,光热发电;储能;光伏建筑一体化;光伏概念;一带一路;人民币贬值受益;机器人概念;沪股通;融资融券,688408
17,8,688659.SH,人工智能;专精特新;AI应用;碳中和;机器人概念;氢能源;PET铜箔;融资融券,688659
33,11,300961.SZ,新型城镇化;鸿蒙概念;PPP概念;水利;净水概念;污水处理;创投;海工装备;机器人概念;碳中和;融资融券,300961
151,2,920121.BJ,新股与次新股;融资融券,920121
17,6,688607.SH,传感器;智能医疗;人工智能;AI应用;宠物经济;融资融券,688607
17,6,688816.SH,注册制次新股;高端装备;机器视觉;科创次新股;新股与次新股;融资融券,688816
151,15,920496.BJ,数据中心(AIDC);虚拟电厂;融资融券;电力物联网;机器人概念;智能电网;数字孪生;华为鲲鹏;华为概念;光伏概念;充电桩;储能;人工智能;专精特新;一带一路,920496
17,27,603169.SH,一体化压铸;中俄贸易概念;数字经济;光热发电;一带一路;核污染防治;核电;工业互联网;高端装备;西部大开发;军工;机器人概念;碳中和;可控核聚变;新疆振兴;国企改革;储能;航空发动机;氢能源;商业航天;光伏概念;锂电池概念;天然气;煤化工概念;超超临界发电;沪股通;融资融券,603169
33,22,002161.SZ,电子身份证;ETC;信创;智慧城市;AI智能体;车联网(车路协同);物联网;无人零售;人工智能;虚拟数字人;食品安全;创投;粤港澳大湾区;无人机;烟草;机器人概念;一带一路;IP经济(谷子经济);宠物经济;芯片概念;融资融券;深股通,002161
17,11,603375.SH,存储芯片;汽车芯片;芯片概念;PVDF概念;传感器;专精特新;比亚迪概念;低空经济;机器人概念;民爆概念;融资融券,603375
33,14,000883.SZ,超超临界发电;抽水蓄能;绿色电力;虚拟电厂;证金持股;天然气;风电;央企国企改革;国企改革;页岩气;核电;储能;深股通;融资融券,000883
151,9,920011.BJ,专精特新;家用电器;机器人概念;小米概念;一带一路;智能家居;参股银行;新股与次新股;融资融券,920011
17,17,688248.SH,虚拟电厂;柔性直流输电;智能电网;风电;储能;DeepSeek概念;人工智能;华为概念;央企国企改革;低空经济;氢能源;无人机;国企改革;机器人概念;人形机器人;沪股通;融资融券,688248
33,12,001285.SZ,飞行汽车(eVTOL);低空经济;无人驾驶;新能源汽车;比亚迪概念;注册制次新股;专精特新;传感器;汽车电子;深股通;新股与次新股;融资融券,001285
151,5,920055.BJ,汽车热管理;新能源汽车;专精特新;新股与次新股;融资融券,920055
17,9,601058.SH,同花顺出海50;DeepSeek概念;人民币贬值受益;长安汽车概念;小米汽车;沪股通;比亚迪概念;小米概念;融资融券,601058
17,8,600916.SH,黄金概念;央企国企改革;国企改革;同花顺中特估100;培育钻石;中字头股票;沪股通;融资融券,600916
17,14,600517.SH,碳交易;参股券商;央企国企改革;信托概念;钒电池;期货概念;智能电网;碳中和;国企改革;储能;特高压;物联网;沪股通;融资融券,600517
17,14,600212.SH,换电概念;储能;充电桩;人工智能;新疆振兴;高压快充;一带一路;宁德时代概念;无人机;新能源汽车;机器人概念;专精特新;沪股通;融资融券,600212
151,5,920108.BJ,机器人概念;一带一路;小米概念;家用电器;融资融券,920108
33,36,300605.SZ,智慧政务;华为鲲鹏;数字乡村;AIGC概念;虚拟数字人;数据要素;数据安全;在线教育;AI应用;AI视频;云办公;AI智能体;国产操作系统;鸿蒙概念;人脸识别;网络安全;语音技术;智慧城市;腾讯概念;DeepSeek概念;人工智能;水利;智能医疗;乡村振兴;新型城镇化;养老概念;体育产业;东数西算(算力);福建自贸区;华为概念;无人机;海峡两岸;卫星导航;数据中心(AIDC);机器视觉;眼科医疗,300605
33,5,000728.SZ,证金持股;互联网金融;国企改革;深股通;融资融券,000728
17,12,603219.SH,智能家居;家用电器;小米概念;机器人概念;智能穿戴;工业互联网;人民币贬值受益;创投;共同富裕示范区;储能;PCB概念;沪股通,603219
17,18,600704.SH,统一大市场;参股银行;参股保险;养老概念;国企改革;高股息精选;跨境电商;期货概念;一带一路;共同富裕示范区;脑机接口;DeepSeek概念;小金属概念;机器人概念;储能;沪股通;融资融券;数字经济,600704
