market_code,code,股票代码,所属概念,所属概念数量
33,002023,002023.SZ,航空发动机;大飞机;商业航天;军民融合;卫星导航;军工;无人机;低空经济;飞行汽车(eVTOL);毫米波雷达;太赫兹;芯片概念;5G;第三代半导体;汽车芯片;无人驾驶;充电桩;职业教育;西部大开发;深股通;融资融券,21
33,002596,002596.SZ,海南自贸区;特色小镇;旅游概念;自由贸易港;装配式建筑;新型城镇化;雄安新区;PPP概念;垃圾分类;水利;水泥概念;固废处理;一带一路;融资融券,14
33,000617,000617.SZ,信托概念;同花顺中特估100;跨境支付(CIPS);新疆振兴;数字货币;期货概念;参股券商;参股银行;国企改革;碳中和;西部大开发;氢能源;创投;深股通;一带一路;可控核聚变;中字头股票;融资融券,18
17,688111,688111.SH,智谱AI;AI智能体;云计算;中国AI 50;信创;鸿蒙概念;云办公;腾讯概念;DeepSeek概念;人工智能;华为概念;小米概念;AI应用;同花顺漂亮100;2026一季报预增;沪股通;融资融券,17
33,300220,300220.SZ,无人零售;专精特新;IP经济(谷子经济);人民币贬值受益;元宇宙;区块链;高端装备;数据确权;NFT概念;3D打印,10
17,603201,603201.SH,人民币贬值受益;跨境电商;新能源汽车;专精特新;比亚迪概念,5
33,300232,300232.SZ,MicroLED概念;MiniLED;智慧灯杆;AIGC概念;元宇宙;抖音概念(字节概念);智谱AI;MR(混合现实);虚拟现实;空间计算;多模态AI;虚拟数字人;AI智能体;百度概念;柔性屏(折叠屏);鸿蒙概念;腾讯概念;国产操作系统;智慧城市;车联网(车路协同);华为概念;人工智能;物联网;足球概念;DeepSeek概念;电子竞技;智能家居;体育产业;第三代半导体;机器人概念;粤港澳大湾区;英伟达概念;苹果概念;人民币贬值受益;AI应用;乡村振兴;深股通;融资融券,38
17,603507,603507.SH,光热发电;氢能源;风电;光伏概念;回购增持再贷款概念;海工装备;商业航天;专精特新;机器人概念;一带一路;人民币贬值受益;融资融券,12
151,920799,920799.BJ,蚂蚁集团概念;华为昇腾;鸿蒙概念;量子科技;融资融券;跨境支付(CIPS);虚拟现实;虚拟数字人;百度概念;汽车电子;数字货币;星闪概念;华为鲲鹏;华为欧拉;华为概念;信创;人工智能;互联网金融;上海自贸区;ChatGPT概念,20
33,301202,301202.SZ,液冷服务器;数据中心;东数西算(算力);腾讯概念;阿里巴巴概念;机器人概念;光纤概念;换电概念;储能;深股通;融资融券,11
17,600826,600826.SH,创投;人工智能;体育产业;上海国企改革;宠物经济;AI智能体;机器人概念;参股银行;国企改革;参股券商;人形机器人;证金持股;沪股通;融资融券,14
17,600015,600015.SH,高股息精选;证金持股;沪股通;融资融券;跨境支付(CIPS),5
17,603270,603270.SH,减速器;人形机器人;新能源汽车;比亚迪概念;飞行汽车(eVTOL);专精特新;机器人概念;碳纤维;燃料电池;低空经济;商业航天;风电;氢能源;沪股通;融资融券,15
33,301072,301072.SZ,新能源汽车;比亚迪概念;融资融券,3
33,002971,002971.SZ,氟化工概念;有机硅概念;氢能源;燃料电池;天然气;专精特新;芯片概念;深股通,8
33,300031,300031.SZ,手机游戏;虚拟数字人;网络游戏;元宇宙;DeepSeek概念;百度概念;人工智能;数字经济;数字孪生;云游戏;虚拟现实;车联网(车路协同);IP经济(谷子经济);华为概念;工业互联网;创投;机器视觉;无人驾驶;MR(混合现实);机器人概念;新型工业化;无人机;传感器;人民币贬值受益;AI应用;碳中和;深股通;融资融券,28
17,603908,603908.SH,露营经济;跨境电商;体育产业;共同富裕示范区;一带一路;融资融券,6
33,000920,000920.SZ,污水处理;净水概念;央企国企改革;参股银行;国企改革;盐湖提锂;西部大开发;芯片概念;参股券商;深股通,10
33,300092,300092.SZ,核污染防治;商业航天;军工;高端装备;核电;光伏概念;氢能源;水利;中俄贸易概念;一带一路;可降解塑料;硅能源;超超临界发电;西部大开发;天然气,15
33,002194,002194.SZ,卫星导航;5G;毫米波雷达;商业航天;华为概念;职业教育;芯片概念;军工;汽车电子;创投;融资融券;深股通,12
33,002137,002137.SZ,抖音概念(字节概念);物联网;智能家居;汽车电子;华为概念;智能穿戴;5G;消费电子概念;芯片概念;粤港澳大湾区;无线耳机;文化传媒概念;区块链;数字经济;人民币贬值受益;新能源汽车;先进封装;网红经济;光伏概念;深股通,20
17,600467,600467.SH,预制菜;乡村振兴;中韩自贸区;白酒概念;流感;融资融券,6
33,300793,300793.SZ,星闪概念;语音技术;车联网(车路协同);智能音箱;智能家居;空间计算;虚拟现实;智能穿戴;机器视觉;鸿蒙概念;人工智能;新型工业化;小米概念;华为概念;机器人概念;元宇宙;无线耳机;AI眼镜;阿里巴巴概念;无人机;人民币贬值受益;消费电子概念;脑机接口;血氧仪;汽车电子;医疗器械概念;芯片概念;换电概念;苹果概念;一带一路;储能;深股通,32
151,920806,920806.BJ,融资融券;车联网(车路协同);百度概念;毫米波雷达;机器视觉;机器人概念;智慧城市;新型城镇化;数据要素;国企改革;低空经济;京津冀一体化;ETC,13
17,600507,600507.SH,特钢概念;回购增持再贷款概念;化债概念(AMC概念);2025年报预增;工业互联网;新能源汽车;宁德时代概念;华为概念;融资融券;沪股通,10
33,002067,002067.SZ,机器人概念;托育服务;光伏建筑一体化;数字孪生;烟草;创投;长三角一体化;数字经济;一带一路;绿色电力;深股通;融资融券,12
33,001209,001209.SZ,三胎概念;IP经济(谷子经济);跨境电商;数字经济;粤港澳大湾区,5
17,600798,600798.SH,航运概念;中俄贸易概念;国企改革;一带一路;融资融券,5
33,003005,003005.SZ,在线教育;数据要素;AIGC概念;多模态AI;AI智能体;数字孪生;职业教育;人工智能;信创;智慧城市;数据安全;DeepSeek概念;百度概念;车联网(车路协同);Sora概念(文生视频);安防;物联网;虚拟现实;京津冀一体化;东数西算(算力);传感器;专精特新;AI应用;芯片概念;深股通,25
17,600620,600620.SH,物业管理;民营医院;养老概念;智能物流;光伏概念;储能;HJT电池;融资融券,8
33,000066,000066.SZ,国产操作系统;数据安全;信创;华为鲲鹏;中国AI 50;网络安全;AI PC;东数西算(算力);量子科技;百度概念;车联网(车路协同);区块链;智慧城市;卫星导航;商业航天;数据中心;数字经济;人工智能;DeepSeek概念;华为概念;军民融合;5G;军工;液冷服务器;芯片概念;消费电子概念;汽车电子;智能电网;粤港澳大湾区;海工装备;央企国企改革;锂电池概念;国企改革;钠离子电池;深股通;中字头股票;融资融券,37
17,603788,603788.SH,医疗器械概念;小米汽车;新能源汽车;比亚迪概念;特斯拉概念;小米概念,6
33,002715,002715.SZ,创投;比亚迪概念;新能源汽车;黄金概念,4
33,001386,001386.SZ,旅游概念;乡村振兴;参股银行;AIGC概念;生物质能发电;固废处理;人工智能;绿色电力;粤港澳大湾区;注册制次新股;深股通;新股与次新股;融资融券,13
33,300501,300501.SZ,固态电池;锂电池概念;消费电子概念;回购增持再贷款概念,4
33,301069,301069.SZ,PEEK材料;锂电池概念;3D打印;2025年报预增;深股通;融资融券,6
17,603160,603160.SH,MCU芯片;无线耳机;智能座舱;汽车芯片;中芯国际概念;AI手机;小米概念;汽车电子;AI眼镜;智能穿戴;传感器;消费电子概念;芯片概念;OLED;星闪概念;新能源汽车;长安汽车概念;智能家居;华为概念;粤港澳大湾区;物联网;虚拟现实;电子纸;人脸识别;人工智能;鸿蒙概念;智能医疗;AI应用;沪股通;融资融券,30
33,000850,000850.SZ,小金属概念;国企改革;参股银行;金属铜;金属铅;冷链物流;创投;金属锌;参股保险;参股券商;数字经济;融资融券,12
33,300375,300375.SZ,传感器;长安汽车概念;华为汽车;小米汽车;小米概念;比亚迪概念;新能源汽车;汽车热管理;京津冀一体化;储能;宁德时代概念;百度概念,12
17,688776,688776.SH,商业航天;卫星导航;军民融合;同花顺新质50;军工;可控核聚变;核电;专精特新;西部大开发;沪股通;融资融券,11
33,300200,300200.SZ,光刻胶;OLED;芯片概念;专精特新;有机硅概念;比亚迪概念;军工;光伏概念;新能源汽车;高铁;核电,11
33,000655,000655.SZ,金属铜;小金属概念;钒电池;国企改革;深股通;融资融券,6
33,000636,000636.SZ,超级电容;汽车电子;AI眼镜;小金属概念;传感器;商业航天;卫星导航;5G;无人机;共封装光学(CPO);智能穿戴;液冷服务器;高压快充;低空经济;比亚迪概念;机器人概念;华为概念;光伏概念;东数西算(算力);粤港澳大湾区;储能;创投;锂电池概念;国企改革;深股通;融资融券,26
33,300085,300085.SZ,华为鲲鹏;数据确权;信创;数字货币;百度概念;数据要素;互联网金融;区块链;语音技术;人工智能;华为概念;机器人概念;5G;粤港澳大湾区;跨境电商;碳中和;AI应用;参股券商;深股通;股权转让(并购重组);融资融券,21
33,001211,001211.SZ,露营经济;三胎概念;预制菜;跨境电商;IP经济(谷子经济),5
17,600363,600363.SH,商业航天;军工;同花顺新质50;无人机;低空经济;可控核聚变;虚拟现实;柔性屏(折叠屏);华为概念;OLED;核电;超导概念;新能源汽车;光伏概念;2025年报预增;沪股通;融资融券,17
33,301098,301098.SZ,新型城镇化;土壤修复;体育产业;地下管网;PPP概念;足球概念;旅游概念;乡村振兴;特色小镇;融资融券,10
33,002614,002614.SZ,养老概念;跨境电商;医疗器械概念;血氧仪;网红经济;IP经济(谷子经济);家用电器;智能家居;人民币贬值受益;人工智能;鸿蒙概念;海峡两岸;福建自贸区;机器人概念;DeepSeek概念;人形机器人;华为概念,17
17,605158,605158.SH,回购增持再贷款概念;一带一路,2
33,301330,301330.SZ,脑机接口;多模态AI;鸿蒙概念;空间计算;电子身份证;AIGC概念;信创;数据安全;AI智能体;人脸识别;车联网(车路协同);无人零售;人工智能;安防;数字经济;DeepSeek概念;物联网;机器视觉;华为概念;智能医疗;机器人概念;养老概念;芯片概念;粤港澳大湾区;跨境电商;人民币贬值受益;充电桩;辅助生殖;深股通;融资融券,30
17,603037,603037.SH,小米汽车;特斯拉概念;华为汽车;专精特新;比亚迪概念;新能源汽车;小米概念;长安汽车概念;同花顺新质50;无人驾驶;储能;氢能源;股权转让(并购重组),13
17,605180,605180.SH,露营经济;碳纤维,2
33,300149,300149.SZ,CRO概念;细胞免疫治疗;重组蛋白;创新药;智能医疗;DeepSeek概念;AI应用;人民币贬值受益;深股通;股权转让(并购重组);融资融券,11
33,300491,300491.SZ,高压快充;数据中心;智能电网;汽车电子;充电桩;换电概念;军工;2025年报预增;新能源汽车;储能;京津冀一体化;雄安新区,12
33,001318,001318.SZ,乳业;三胎概念;冷链物流;乡村振兴,4
33,002911,002911.SZ,天然气;煤化工概念;高股息精选;氢能源;国企改革;深股通;燃料电池;储能;充电桩;粤港澳大湾区;融资融券,11
33,301156,301156.SZ,维生素;合成生物;宠物经济;中俄贸易概念;一带一路;俄乌冲突概念;融资融券,7
17,603155,603155.SH,有机硅概念;光刻胶;芯片概念;锂电池概念;国企改革;沪股通;股权转让(并购重组),7
151,920786,920786.BJ,西部大开发;玉米;融资融券;农机;农业种植;乳业;乡村振兴;三胎概念,8
33,300727,300727.SZ,液冷服务器;有机硅概念;染料;东数西算(算力);硅能源;医美概念;深股通,7
17,603233,603233.SH,医药电商;医疗器械概念;DeepSeek概念;沪股通;融资融券,5
17,600888,600888.SH,新疆振兴;石墨烯;西部大开发;一带一路;一体化压铸;军工;沪股通;融资融券,8
17,603016,603016.SH,特高压;国企改革,2
17,600271,600271.SH,电子身份证;ETC;智慧城市;财税数字化;网络安全;人脸识别;信创;智慧政务;数字经济;数据要素;移动支付;数字货币;人工智能;区块链;物联网;ERP概念;AI智能体;职业教育;互联网金融;ChatGPT概念;DeepSeek概念;腾讯概念;海峡两岸;智能物流;蚂蚁集团概念;食品安全;央企国企改革;数据中心;芯片概念;MCU芯片;国企改革;液冷服务器;AI应用;沪股通;融资融券,35
33,300399,300399.SZ,互联网保险;互联网金融;百度概念;ChatGPT概念;数据要素;信创;阿里巴巴概念;AI应用;创投;国企改革;5G;深股通,12
33,300922,300922.SZ,军工;高端装备;专精特新;京津冀一体化;融资融券,5
33,002380,002380.SZ,电力物联网;智能电网;信创;虚拟电厂;核电;AI智能体;数据要素;华为概念;机器视觉;工业互联网;智慧城市;人工智能;新型工业化;光热发电;数字经济;专精特新;传感器;机器人概念;储能;超超临界发电;一带一路;碳中和;垃圾分类;AI应用;深股通,25
33,001226,001226.SZ,专精特新,1
17,603529,603529.SH,共享单车;两轮车;钠离子电池;换电概念;鸿蒙概念;新能源汽车;融资融券;沪股通,8
17,600388,600388.SH,固废处理;风电;绿色电力;回购增持再贷款概念;储能;土壤修复;污水处理;氢能源;专精特新;海峡两岸;PPP概念;国企改革;机器人概念;钠离子电池;华为概念;融资融券;沪股通,17
33,002155,002155.SZ,黄金概念;金属锌;金属铅;小金属概念;2025年报预增;乡村振兴;国企改革;深股通;2026一季报预增;股权转让(并购重组);融资融券,11
17,600052,600052.SH,体育产业;文化传媒概念;国企改革;储能;锂电池概念,5
151,920950,920950.BJ,融资融券;人民币贬值受益,2
17,603501,603501.SH,中芯国际概念;MCU芯片;汽车芯片;无线耳机;小米概念;汽车电子;OLED;芯片概念;AI眼镜;传感器;消费电子概念;机器视觉;无人驾驶;英伟达概念;华为概念;华为手机;人民币贬值受益;医疗器械概念;同花顺漂亮100;融资融券;沪股通,21
17,688046,688046.SH,专精特新;DeepSeek概念;回购增持再贷款概念;沪股通;融资融券,5
17,603860,603860.SH,乡村振兴;国企改革;专精特新;数字经济;人工智能;数字乡村;AI智能体;国资云;中字头股票,9
