market_code,code,所属概念数量,股票代码,所属概念
33,002925,28,002925.SZ,脑机接口;2025年报预增;智能座舱;智能医疗;元宇宙;虚拟现实;智能穿戴;AI智能体;医疗器械概念;汽车电子;华为概念;新型工业化;物联网;福建自贸区;机器人概念;数字孪生;新型烟草(电子烟);长安汽车概念;比亚迪概念;消费电子概念;智能家居;海峡两岸;工业互联网;人民币贬值受益;光伏概念;回购增持再贷款概念;融资融券;深股通
33,000796,14,000796.SZ,海南自贸区;免税店;旅游概念;冰雪产业;海峡两岸;露营经济;乡村振兴;体育产业;互联网金融;跨境支付(CIPS);国企改革;养老概念;回购增持再贷款概念;深股通
33,300859,9,300859.SZ,冰雪产业;旅游概念;新疆振兴;国企改革;西部大开发;低空经济;飞行汽车(eVTOL);深股通;股权转让(并购重组)
33,301321,9,301321.SZ,华为概念;MiniLED;虚拟现实;MicroLED概念;消费电子概念;汽车电子;OLED;回购增持再贷款概念;融资融券
33,301153,23,301153.SZ,财税数字化;AI智能体;智慧政务;电子身份证;移动支付;信创;数据要素;鸿蒙概念;腾讯概念;蚂蚁集团概念;区块链;阿里巴巴概念;数字货币;DeepSeek概念;人工智能;数字经济;智慧城市;互联网金融;华为概念;国企改革;AI应用;深股通;融资融券
33,003007,24,003007.SZ,云办公;AI应用;华为昇腾;AI智能体;华为鲲鹏;云计算;智慧政务;数据要素;在线教育;算力租赁;6G概念;DeepSeek概念;人工智能;数字经济;卫星导航;数字孪生;东数西算(算力);商业航天;车联网(车路协同);华为概念;京津冀一体化;物联网;数据中心;5G
17,603897,7,603897.SH,新能源汽车;比亚迪概念;机器人概念;一带一路;工业互联网;沪股通;融资融券
33,002264,21,002264.SZ,赛马概念;快手概念;小红书概念;拼多多概念;虚拟数字人;抖音概念(字节概念);AIGC概念;网红经济;AI智能体;阿里巴巴概念;数据要素;数字经济;福建自贸区;DeepSeek概念;海峡两岸;人工智能;体育产业;跨境电商;统一大市场;AI应用;深股通
33,002142,4,002142.SZ,证金持股;共同富裕示范区;深股通;融资融券
17,688633,4,688633.SH,专精特新;一带一路;高端装备;融资融券
151,920627,9,920627.BJ,人形机器人;人民币贬值受益;锂电池概念;融资融券;新型烟草(电子烟);储能;固态电池;两轮车;消费电子概念
33,002815,31,002815.SZ,共封装光学(CPO);PCB概念;AI PC;华为手机;毫米波雷达;5G;先进封装;消费电子概念;汽车电子;6G概念;芯片概念;柔性屏(折叠屏);数据中心;东数西算(算力);无人机;商业航天;比亚迪概念;人形机器人;军工;传感器;无人驾驶;特斯拉概念;华为概念;机器人概念;粤港澳大湾区;一带一路;抖音概念(字节概念);腾讯概念;阿里巴巴概念;百度概念;深股通
17,600751,6,600751.SH,天津自贸区;航运概念;京津冀一体化;人民币贬值受益;融资融券;沪股通
33,300624,30,300624.SZ,Sora概念(文生视频);ChatGPT概念;AIGC概念;多模态AI;Web3.0;云办公;虚拟数字人;AI智能体;阿里巴巴概念;百度概念;数据安全;信创;鸿蒙概念;元宇宙;AI应用;DeepSeek概念;人工智能;网红经济;同花顺新质50;虚拟现实;华为概念;物联网;创投;机器人概念;智能家居;西部大开发;人民币贬值受益;回购增持再贷款概念;融资融券;深股通
151,920212,11,920212.BJ,无人驾驶;电子竞技;车联网(车路协同);消费电子概念;汽车电子;融资融券;智能家居;一带一路;智能穿戴;储能;新能源汽车
17,600011,10,600011.SH,超超临界发电;证金持股;绿色电力;央企国企改革;国企改革;沪股通;融资融券;风电;核电;碳中和
33,002722,11,002722.SZ,创投;国企改革;独角兽概念;语音技术;人工智能;AIGC概念;氢能源;ChatGPT概念;燃料电池;高端装备;特钢概念
17,600880,35,600880.SH,小红书概念;Sora概念(文生视频);短剧游戏;AIGC概念;虚拟数字人;NFT概念;抖音概念(字节概念);AI智能体;文化传媒概念;手机游戏;网络游戏;知识产权保护;阿里巴巴概念;数据要素;百度概念;腾讯概念;数据确权;蚂蚁集团概念;鸿蒙概念;人工智能;DeepSeek概念;区块链;数字经济;互联网金融;智慧城市;虚拟现实;华为概念;跨境电商;旅游概念;乡村振兴;西部大开发;AI应用;国企改革;融资融券;沪股通
33,301260,10,301260.SZ,机器人概念;人形机器人;人工智能;人民币贬值受益;跨境电商;储能;两轮车;锂电池概念;深股通;融资融券
33,002927,17,002927.SZ,商业航天;核电;5G;高压快充;光伏概念;数据中心;智能电网;虚拟电厂;充电桩;储能;PCB概念;比亚迪概念;工业互联网;专精特新;数字经济;高铁;西部大开发
33,300298,11,300298.SZ,智能医疗;民营医院;医疗器械概念;DeepSeek概念;AI智能体;人工智能;蚂蚁集团概念;跨境电商;回购增持再贷款概念;深股通;融资融券
33,300802,19,300802.SZ,小米概念;机器视觉;汽车电子;苹果概念;MiniLED;芯片概念;华为概念;比亚迪概念;无人机;特斯拉概念;先进封装;PCB概念;人工智能;高端装备;创投;商业航天;储能;光伏概念;深股通
17,603906,18,603906.SH,钠离子电池;磷化工;动力电池回收;固态电池;锂电池概念;宁德时代概念;储能;燃料电池;氢能源;液冷服务器;比亚迪概念;新能源汽车;一带一路;数据中心;数字经济;无人机;融资融券;沪股通
33,300086,9,300086.SZ,海南自贸区;幽门螺杆菌概念;仿制药一致性评价;肝炎概念;流感;消毒剂;医药电商;创新药;三胎概念
17,603278,8,603278.SH,商业航天;人形机器人;高端装备;海峡两岸;一带一路;风电;绿色电力;生物质能发电
33,300153,14,300153.SZ,数据中心;核电;华为概念;专精特新;阿里巴巴概念;腾讯概念;百度概念;储能;一带一路;长三角一体化;互联网金融;锂电池概念;融资融券;深股通
17,603456,10,603456.SH,CRO概念;创新药;仿制药一致性评价;合成生物;智能医疗;人民币贬值受益;人工智能;DeepSeek概念;沪股通;融资融券
33,002172,9,002172.SZ,民营医院;毛发医疗;医美概念;养老概念;三胎概念;高压氧舱;冷链物流;国企改革;股权转让(并购重组)
33,002940,10,002940.SZ,幽门螺杆菌概念;仿制药一致性评价;创新药;维生素;宠物经济;合成生物;共同富裕示范区;MR(混合现实);回购增持再贷款概念;深股通
33,002019,9,002019.SZ,流感;创新药;肝炎概念;维生素;合成生物;可降解塑料;光伏概念;深股通;融资融券
17,603536,4,603536.SH,预制菜;网红经济;乡村振兴;一带一路
33,300743,3,300743.SZ,专精特新;回购增持再贷款概念;人民币贬值受益
33,002882,7,002882.SZ,固态电池;锂电池概念;比亚迪概念;核电;粤港澳大湾区;无人机;深股通
17,603409,7,603409.SH,注册制次新股;新能源汽车;华为汽车;专精特新;比亚迪概念;新股与次新股;融资融券
17,688306,25,688306.SH,人形机器人;减速器;汽车热管理;华为汽车;新型工业化;传感器;新能源汽车;机器人概念;汽车电子;毫米波雷达;机器视觉;燃料电池;无人驾驶;脑机接口;人民币贬值受益;医疗器械概念;氢能源;共同富裕示范区;固态电池;人工智能;锂电池概念;DeepSeek概念;AI智能体;沪股通;融资融券
17,688520,6,688520.SH,重组蛋白;创新药;生物疫苗;百度概念;沪股通;融资融券
17,688050,6,688050.SH,眼科医疗;医疗器械概念;人工智能;专精特新;沪股通;融资融券
151,920924,22,920924.BJ,AI应用;高铁;融资融券;养老概念;信创;网络安全;抖音概念(字节概念);安防;车联网(车路协同);华为概念;算力租赁;物业管理;数字经济;阿里巴巴概念;数据中心;区块链;智慧灯杆;人工智能;智慧城市;5G;专精特新;东数西算(算力)
33,003033,6,003033.SZ,比亚迪概念;长安汽车概念;机器人概念;农机;专精特新;数字经济
33,301004,7,301004.SZ,三胎概念;C2M概念;跨境电商;人民币贬值受益;回购增持再贷款概念;深股通;融资融券
17,688581,5,688581.SH,医疗器械概念;人民币贬值受益;机器人概念;沪股通;融资融券
33,301117,25,301117.SZ,DRG/DIP;华为昇腾;军工信息化;AI智能体;智慧政务;卫星导航;数据安全;网络安全;移动支付;商业航天;区块链;DeepSeek概念;智能医疗;数字经济;人工智能;东数西算(算力);军民融合;安防;军工;华为概念;数据中心;西部大开发;芯片概念;汽车芯片;融资融券
17,688529,20,688529.SH,新型工业化;智能物流;华为概念;人工智能;机器视觉;机器人概念;燃料电池;比亚迪概念;DeepSeek概念;长安汽车概念;高端装备;新能源汽车;氢能源;小米概念;锂电池概念;小米汽车;固态电池;特斯拉概念;人形机器人;融资融券
151,920779,6,920779.BJ,宁德时代概念;消费电子概念;融资融券;比亚迪概念;固态电池;锂电池概念
33,300893,7,300893.SZ,新能源汽车;比亚迪概念;华为汽车;一带一路;汽车电子;深股通;融资融券
33,301421,17,301421.SZ,光刻机;PCB概念;芯片概念;消费电子概念;AI眼镜;3D打印;机器视觉;无人驾驶;专精特新;机器人概念;安防;无人机;锂电池概念;医疗器械概念;基因测序;深股通;融资融券
17,603014,6,603014.SH,医疗器械概念;注册制次新股;一带一路;股权转让(并购重组);新股与次新股;融资融券
17,603127,10,603127.SH,CRO概念;细胞免疫治疗;2025年报预增;创新药;生物疫苗;基因测序;智能医疗;专精特新;融资融券;沪股通
33,300497,12,300497.SZ,有机硅概念;锂电池概念;化肥;人造肉;猴痘概念;合成生物;肝炎概念;CRO概念;创新药;光刻胶;融资融券;深股通
17,603890,18,603890.SH,富士康概念;AI PC;F5G概念;消费电子概念;AI眼镜;汽车电子;5G;比亚迪概念;特斯拉概念;新能源汽车;小米汽车;人形机器人;华为汽车;机器人概念;华为概念;人民币贬值受益;沪股通;融资融券
17,688790,15,688790.SH,WiFi 6;卫星导航;商业航天;6G概念;汽车芯片;科创次新股;5G;AI眼镜;华为概念;芯片概念;智能穿戴;小米概念;注册制次新股;新股与次新股;融资融券
151,920370,7,920370.BJ,西部大开发;融资融券;垃圾分类;物业管理;乡村振兴;DeepSeek概念;新型城镇化
33,003027,5,003027.SZ,碳中和;钠离子电池;储能;2025三季报预增;2025年报预增
33,000628,16,000628.SZ,新型城镇化;数字孪生;智慧城市;物联网;智慧政务;芯片概念;数据要素;创投;汽车芯片;PPP概念;西部大开发;新能源汽车;国企改革;虚拟电厂;融资融券;深股通
17,601929,38,601929.SH,短剧游戏;Sora概念(文生视频);文化传媒概念;AI应用;AIGC概念;在线教育;AI智能体;数据要素;IP经济(谷子经济);智慧政务;智能医疗;数字乡村;云计算;时空大数据;数据安全;算力租赁;人工智能;DeepSeek概念;旅游概念;数字孪生;智慧城市;网络安全;食品安全;东数西算(算力);虚拟现实;安防;乡村振兴;车联网(车路协同);物联网;数据中心;参股银行;卫星导航;国企改革;低空经济;5G;芯片概念;融资融券;沪股通
33,002194,12,002194.SZ,卫星导航;商业航天;5G;毫米波雷达;军工;华为概念;职业教育;芯片概念;汽车电子;创投;融资融券;深股通
33,002530,29,002530.SZ,数字货币;财税数字化;华为鲲鹏;信创;智慧政务;互联网金融;区块链;鸿蒙概念;云计算;百度概念;AI智能体;数据要素;ChatGPT概念;智慧城市;数字经济;ERP概念;阿里巴巴概念;虚拟数字人;AIGC概念;人工智能;华为概念;Sora概念(文生视频);机器人概念;跨境电商;养老概念;比亚迪概念;AI应用;深股通;融资融券
17,603933,18,603933.SH,人形机器人;新型工业化;工业母机;MCU芯片;汽车电子;消费电子概念;海峡两岸;机器人概念;无人机;福建自贸区;物联网;智能家居;新能源汽车;芯片概念;工业互联网;存储芯片;数字经济;储能
22,688511,9,688511.SH,商业航天;军工信息化;军民融合;军工;专精特新;锂电池概念;人工智能;西部大开发;ST板块
151,920058,5,920058.BJ,中俄贸易概念;体育产业;人民币贬值受益;融资融券;两轮车
33,300213,36,300213.SZ,卫星导航;军工信息化;商业航天;军工;低空经济;智慧政务;云计算;无人机;数据安全;智慧城市;数据要素;安防;物联网;AI智能体;百度概念;DeepSeek概念;人工智能;元宇宙;独角兽概念;华为概念;ChatGPT概念;机器视觉;AIGC概念;京津冀一体化;工业互联网;5G;机器人概念;数据中心;新型工业化;高铁;专精特新;跨境电商;一带一路;新疆振兴;AI应用;深股通
17,605188,4,605188.SH,预制菜;冷链物流;智能物流;沪股通
33,300152,12,300152.SZ,ST板块;PM2.5;PPP概念;土壤修复;雄安新区;碳中和;污水处理;创投;净水概念;生物质能发电;燃料电池;氢能源
33,300159,20,300159.SZ,卫星导航;商业航天;军工;无人机;大飞机;军民融合;低空经济;可控核聚变;海工装备;航空发动机;核电;成飞概念;乡村振兴;专精特新;农机;西部大开发;ST板块;国企改革;新疆振兴;股权转让(并购重组)
33,003011,5,003011.SZ,共同富裕示范区;长三角一体化;回购增持再贷款概念;人民币贬值受益;2025年报预增
17,600933,9,600933.SH,人形机器人;一体化压铸;新能源汽车;机器人概念;同花顺出海50;人民币贬值受益;回购增持再贷款概念;沪股通;融资融券
17,603006,3,603006.SH,新能源汽车;冷链物流;特斯拉概念
17,688299,11,688299.SH,POE胶膜;锂电池概念;固态电池;储能;比亚迪概念;MiniLED;专精特新;华为概念;DeepSeek概念;沪股通;融资融券
33,301186,13,301186.SZ,换电概念;特斯拉概念;新能源汽车;储能;长安汽车概念;锂电池概念;比亚迪概念;专精特新;华为汽车;机器人概念;小米汽车;小米概念;融资融券
17,603788,6,603788.SH,新能源汽车;小米汽车;比亚迪概念;医疗器械概念;特斯拉概念;小米概念
33,300514,11,300514.SZ,虚拟电厂;智能电网;电力物联网;充电桩;智能家居;粤港澳大湾区;智慧灯杆;物联网;传感器;芯片概念;5G
33,000058,13,000058.SZ,深圳国企改革;物业管理;国企改革;光伏建筑一体化;创投;绿色电力;电子竞技;卫星导航;商业航天;华为概念;光伏概念;深股通;融资融券
17,600444,15,600444.SH,光热发电;可控核聚变;核电;海工装备;污水处理;水利;氢能源;央企国企改革;国企改革;机器人概念;数据中心;芯片概念;锂电池概念;动力电池回收;盐湖提锂
33,002587,37,002587.SZ,智慧灯杆;智慧城市;体育产业;人脸识别;物联网;粤港澳大湾区;旅游概念;数字经济;足球概念;虚拟现实;人工智能;华为概念;MR(混合现实);元宇宙;机器人概念;MicroLED概念;区块链;互联网金融;在线教育;广东自贸区;柔性屏(折叠屏);MiniLED;语音技术;智慧政务;腾讯概念;专精特新;华为鲲鹏;5G;信创;虚拟数字人;抖音概念(字节概念);AIGC概念;消费电子概念;ChatGPT概念;苹果概念;英伟达概念;AI应用
