code,所属概念数量,所属概念,股票代码,market_code
603171,20,ChatGPT概念;AIGC概念;财税数字化;华为鲲鹏;云计算;智慧政务;鸿蒙概念;AI应用;信创;AI智能体;阿里巴巴概念;数据要素;蚂蚁集团概念;DeepSeek概念;数字经济;人工智能;中国AI 50;智慧城市;融资融券;沪股通,603171.SH,17
002261,31,华为欧拉;华为昇腾;云计算;华为鲲鹏;华为盘古;智慧政务;信创;国产操作系统;东数西算(算力);鸿蒙概念;阿里巴巴概念;蚂蚁集团概念;AI应用;虚拟数字人;移动支付;在线教育;DeepSeek概念;智慧城市;车联网(车路协同);人工智能;物联网;智能医疗;托育服务;华为海思概念股;华为概念;工业互联网;手机游戏;机器人概念;三胎概念;深股通;融资融券,002261.SZ,33
002253,27,人脸识别;华为昇腾;安防;网络安全;语音技术;信创;华为鲲鹏;华为概念;云计算;智慧政务;虚拟现实;元宇宙;车联网(车路协同);人工智能;卫星导航;数据要素;职业教育;智慧城市;军工信息化;数字孪生;低空经济;ST板块;军工;军民融合;成飞概念;西部大开发;虚拟电厂,002253.SZ,33
300267,15,合成生物;消毒剂;维生素;幽门螺杆菌概念;仿制药一致性评价;锂电池概念;医疗器械概念;流感;医药电商;人工智能;智能医疗;小金属概念;AI应用;深股通;融资融券,300267.SZ,33
301327,16,钠离子电池;BC电池;固态电池;光伏建筑一体化;锂电池概念;储能;露营经济;网红经济;光伏概念;智能电网;人民币贬值受益;新能源汽车;特斯拉概念;机器人概念;深股通;融资融券,301327.SZ,33
688167,21,光纤概念;共封装光学(CPO);光刻机;先进封装;存储芯片;OLED;芯片概念;MicroLED概念;消费电子概念;MR(混合现实);3D打印;智能座舱;机器视觉;无人驾驶;虚拟现实;可控核聚变;医美概念;回购增持再贷款概念;西部大开发;沪股通;融资融券,688167.SH,17
600568,8,ST板块;民营医院;细胞免疫治疗;PPP概念;医疗器械概念;眼科医疗;粤港澳大湾区;医药电商,600568.SH,22
002929,45,算力租赁;华为昇腾;云办公;东数西算(算力);多模态AI;数据安全;信创;空间计算;数据中心(AIDC);阿里巴巴概念;百度概念;AI智能体;数字孪生;智慧灯杆;虚拟数字人;数据要素;元宇宙;数字乡村;MR(混合现实);5G;电力物联网;智慧城市;AI应用;虚拟现实;华为概念;华为数字能源;DeepSeek概念;智能电网;虚拟电厂;人工智能;无人机;工业互联网;军工;机器人概念;充电桩;低空经济;光伏概念;储能;雄安新区;跨境电商;一带一路;乡村振兴;西部大开发;融资融券;深股通,002929.SZ,33
688757,8,先进封装;存储芯片;共封装光学(CPO);芯片概念;光刻胶;新能源汽车;沪股通;融资融券,688757.SH,17
301085,23,华为昇腾;算力租赁;华为鲲鹏;东数西算(算力);智慧政务;快手概念;抖音概念(字节概念);阿里巴巴概念;腾讯概念;小红书概念;百度概念;数据中心(AIDC);AI智能体;AI应用;华为概念;DeepSeek概念;富士康概念;数字经济;共封装光学(CPO);京津冀一体化;一带一路;深股通;融资融券,301085.SZ,33
002796,8,共封装光学(CPO);6G概念;5G;军工;储能;医疗器械概念;一带一路;融资融券,002796.SZ,33
688353,11,钠离子电池;固态电池;氟化工概念;锂电池概念;有机硅概念;宁德时代概念;储能;比亚迪概念;专精特新;沪股通;融资融券,688353.SH,17
300300,17,家庭医生;独角兽概念;海峡两岸;智慧城市;数字经济;东数西算(算力);数据中心(AIDC);充电桩;国企改革;人工智能;文化传媒概念;创投;智能医疗;2025年报预增;医疗器械概念;融资融券;摘帽,300300.SZ,33
002441,14,智能电网;物联网;充电桩;职业教育;核电;数字经济;数据中心(AIDC);机器人概念;风电;新能源汽车;宁德时代概念;高股息精选;深股通;融资融券,002441.SZ,33
300378,25,多模态AI;ChatGPT概念;数据安全;华为鲲鹏;AIGC概念;ERP概念;AI智能体;抖音概念(字节概念);百度概念;阿里巴巴概念;AI应用;数据要素;DeepSeek概念;人工智能;数字经济;华为概念;工业互联网;新型工业化;C2M概念;创投;海峡两岸;芯片概念;富士康概念;深股通;融资融券,300378.SZ,33
002980,21,共封装光学(CPO);血氧仪;AI眼镜;核污染防治;智能穿戴;PM2.5;光伏概念;食品安全;充电桩;物联网;储能;新能源汽车;核电;人民币贬值受益;华为鲲鹏;医疗器械概念;AI智能体;鸿蒙概念;DeepSeek概念;流感;智能医疗,002980.SZ,33
301380,18,智慧政务;数据安全;ChatGPT概念;网络安全;AI应用;小红书概念;百度概念;抖音概念(字节概念);阿里巴巴概念;腾讯概念;数字经济;人工智能;互联网金融;移动支付;文化传媒概念;华为概念;5G;融资融券,301380.SZ,33
603421,10,虚拟电厂;充电桩;智能电网;电力物联网;储能;光伏概念;鸿蒙概念;华为概念;MCU芯片;芯片概念,603421.SH,17
001380,11,长安汽车概念;华为汽车;人形机器人;机器人概念;新能源汽车;比亚迪概念;专精特新;无人机;军工;深股通;融资融券,001380.SZ,33
002890,3,乡村振兴;农机;专精特新,002890.SZ,33
600052,5,文化传媒概念;体育产业;国企改革;储能;锂电池概念,600052.SH,17
600845,21,算力租赁;云计算;东数西算(算力);数据中心(AIDC);AI智能体;AI应用;DeepSeek概念;中国AI 50;液冷服务器;车联网(车路协同);ERP概念;华为概念;工业互联网;机器人概念;新型工业化;人形机器人;央企国企改革;上海自贸区;国企改革;融资融券;沪股通,600845.SH,17
301190,5,染料;幽门螺杆菌概念;参股银行;深股通;融资融券,301190.SZ,33
301098,10,新型城镇化;土壤修复;体育产业;旅游概念;地下管网;PPP概念;足球概念;乡村振兴;特色小镇;融资融券,301098.SZ,33
688568,30,卫星导航;商业航天;军工;无人机;时空大数据;海工装备;低空经济;多模态AI;云计算;水利;数字孪生;东数西算(算力);空间计算;数据要素;数据中心(AIDC);同花顺新质50;AI智能体;智慧城市;AIGC概念;数字经济;人工智能;DeepSeek概念;AI应用;华为概念;国企改革;碳中和;碳交易;中字头股票;沪股通;融资融券,688568.SH,17
603179,6,特斯拉概念;机器人概念;比亚迪概念;新能源汽车;沪股通;融资融券,603179.SH,17
002657,40,数字货币;Web3.0;移动支付;互联网金融;区块链;华为鲲鹏;智慧政务;鸿蒙概念;AIGC概念;ChatGPT概念;信创;AI应用;数据确权;虚拟数字人;财税数字化;元宇宙;AI智能体;在线教育;百度概念;智谱AI;数字经济;语音技术;多模态AI;腾讯概念;阿里巴巴概念;DeepSeek概念;人工智能;智慧城市;化债概念(AMC概念);短剧游戏;算力租赁;工业互联网;华为概念;京津冀一体化;东数西算(算力);智能座舱;数据中心(AIDC);期货概念;深股通;融资融券,002657.SZ,33
301314,10,WiFi 6;F5G概念;专精特新;5G;粤港澳大湾区;汽车电子;新型工业化;新能源汽车;家用电器;融资融券,301314.SZ,33
301268,17,一体化压铸;充电桩;储能;新型烟草(电子烟);光伏概念;低空经济;回购增持再贷款概念;机器人概念;特斯拉概念;宁德时代概念;比亚迪概念;新能源汽车;华为概念;液冷服务器;人形机器人;深股通;融资融券,301268.SZ,33
301389,13,PET铜箔;富士康概念;苹果概念;消费电子概念;汽车电子;智能穿戴;智能座舱;专精特新;新能源汽车;海峡两岸;股权转让(并购重组);深股通;融资融券,301389.SZ,33
300124,22,人形机器人;一体化压铸;工业母机;新型工业化;小米汽车;机器人概念;AI应用;机器视觉;小米概念;新能源汽车;农机;工业互联网;人工智能;数字经济;DeepSeek概念;储能;液冷服务器;换电概念;碳中和;同花顺漂亮100;深股通;融资融券,300124.SZ,33
600103,10,共封装光学(CPO);数据中心(AIDC);5G;海峡两岸;创投;一带一路;碳中和;乡村振兴;国企改革;沪股通,600103.SH,17
002112,10,智能电网;风电;数据中心(AIDC);核电;储能;光伏概念;专精特新;国企改革;共同富裕示范区;融资融券,002112.SZ,33
603048,6,共同富裕示范区;长安汽车概念;专精特新;新能源汽车;数字孪生;比亚迪概念,603048.SH,17
301330,30,电子身份证;无人零售;空间计算;数据安全;信创;人脸识别;AI智能体;鸿蒙概念;多模态AI;AIGC概念;脑机接口;车联网(车路协同);DeepSeek概念;人工智能;智能医疗;数字经济;安防;物联网;华为概念;养老概念;机器视觉;跨境电商;机器人概念;粤港澳大湾区;人民币贬值受益;辅助生殖;充电桩;芯片概念;深股通;融资融券,301330.SZ,33
920010,11,数据中心(AIDC);液冷服务器;换电概念;融资融券;储能;算力租赁;天然气;东数西算(算力);氢能源;锂电池概念;西部大开发,920010.BJ,151
688729,9,中芯国际概念;科创次新股;存储芯片;芯片概念;高端装备;注册制次新股;国企改革;新股与次新股;融资融券,688729.SH,17
688078,8,数据要素;云计算;数字孪生;DeepSeek概念;华为概念;工业互联网;机器人概念;融资融券,688078.SH,17
002937,17,液冷服务器;5G;虚拟现实;工业互联网;毫米波雷达;消费电子概念;汽车电子;新能源汽车;无人驾驶;PEEK材料;宁德时代概念;特斯拉概念;智能家居;一带一路;人民币贬值受益;深股通;融资融券,002937.SZ,33
600756,19,DRG/DIP;智慧政务;财税数字化;云计算;AIGC概念;在线教育;信创;AI智能体;国资云;数字孪生;养老概念;DeepSeek概念;人工智能;同花顺新质50;工业互联网;国企改革;回购增持再贷款概念;沪股通;融资融券,600756.SH,17
600888,8,石墨烯;军工;新疆振兴;西部大开发;一带一路;一体化压铸;沪股通;融资融券,600888.SH,17
300879,13,跨境电商;乡村振兴;农机;氢能源;锂电池概念;储能;人民币贬值受益;减速器;机器人概念;物联网;深股通;股权转让(并购重组);融资融券,300879.SZ,33
002090,23,电力物联网;智能电网;虚拟电厂;换电概念;智慧城市;垃圾分类;核电;安防;光伏建筑一体化;人工智能;数据中心(AIDC);风电;信创;储能;数字经济;智慧政务;华为概念;建筑节能;碳中和;机器人概念;5G;氢能源;股权转让(并购重组),002090.SZ,33
300822,11,人脸识别;智能家居;跨境电商;机器视觉;AIGC概念;人工智能;人民币贬值受益;粤港澳大湾区;宠物经济;锂电池概念;深股通,300822.SZ,33
002459,18,硅能源;TOPCON电池;BC电池;HJT电池;绿色电力;钙钛矿电池;雄安新区;京津冀一体化;风电;储能;光伏概念;DeepSeek概念;一带一路;回购增持再贷款概念;人民币贬值受益;比亚迪概念;融资融券;深股通,002459.SZ,33
002245,20,钠离子电池;MiniLED;固态电池;金属镍;锂电池概念;深股通;储能;芯片概念;小米概念;数据中心(AIDC);人形机器人;两轮车;海峡两岸;智能家居;创投;机器人概念;一带一路;飞行汽车(eVTOL);无人机;融资融券,002245.SZ,33
920396,4,专精特新;融资融券;可控核聚变;核电,920396.BJ,151
000545,5,钛白粉概念;磷化工;锂电池概念;股权转让(并购重组);融资融券,000545.SZ,33
002724,9,智慧灯杆;智慧城市;物联网;军工;无人机;粤港澳大湾区;核电;证金持股;深股通,002724.SZ,33
600226,10,PCB概念;PET铜箔;比亚迪概念;锂电池概念;腾讯概念;创投;动物疫苗;合成生物;融资融券;沪股通,600226.SH,17
300886,3,烟草;人民币贬值受益;融资融券,300886.SZ,33
603803,20,F5G概念;共封装光学(CPO);6G概念;WiFi 6;数据中心(AIDC);东数西算(算力);量子科技;5G;智能电网;网络安全;数据安全;芯片概念;新型工业化;无人驾驶;工业互联网;物联网;智慧城市;新型城镇化;车联网(车路协同);融资融券,603803.SH,17
603169,27,中俄贸易概念;一体化压铸;天然气;可控核聚变;一带一路;核污染防治;新疆振兴;氢能源;西部大开发;高端装备;核电;碳中和;光热发电;数字经济;光伏概念;机器人概念;储能;工业互联网;国企改革;军工;超超临界发电;商业航天;航空发动机;煤化工概念;锂电池概念;沪股通;融资融券,603169.SH,17
300334,6,净水概念;垃圾分类;污水处理;雄安新区;PPP概念;京津冀一体化,300334.SZ,33
300443,8,风电;2025年报预增;海工装备;军工;创投;减速器;融资融券;深股通,300443.SZ,33
600641,12,第三代半导体;存储芯片;芯片概念;OLED;TOPCON电池;光伏概念;固态电池;小金属概念;创投;沪股通;股权转让(并购重组);融资融券,600641.SH,17
603089,5,人民币贬值受益;机器人概念;专精特新;新能源汽车;比亚迪概念,603089.SH,17
600281,4,金属回收;可降解塑料;国企改革;充电桩,600281.SH,17
000665,22,在线教育;数据确权;国资云;智慧政务;数据要素;数字乡村;文化传媒概念;AI智能体;云计算;智慧城市;腾讯概念;元宇宙;人工智能;短剧游戏;算力租赁;虚拟现实;物业管理;华为概念;数据中心(AIDC);5G;深股通;融资融券,000665.SZ,33
688367,6,专精特新;华为概念;无人驾驶;DeepSeek概念;工业互联网;融资融券,688367.SH,17
000629,10,小金属概念;钛白粉概念;钒电池;储能;回购增持再贷款概念;氢能源;西部大开发;国企改革;深股通;融资融券,000629.SZ,33
301606,10,储能;华为概念;无线耳机;无线充电;消费电子概念;苹果概念;人民币贬值受益;跨境电商;深股通;融资融券,301606.SZ,33
600884,26,钠离子电池;氟化工概念;固态电池;金属镍;动力电池回收;石墨电极;小金属概念;宁德时代概念;锂电池概念;石墨烯;超级电容;比亚迪概念;储能;OLED;苹果概念;MiniLED;消费电子概念;光伏概念;新能源汽车;参股银行;创投;虚拟现实;共同富裕示范区;沪股通;融资融券;股权转让(并购重组),600884.SH,17
300415,14,工业母机;华为汽车;一体化压铸;新型工业化;长安汽车概念;机器人概念;新能源汽车;比亚迪概念;工业互联网;3D打印;消费电子概念;5G;深股通;融资融券,300415.SZ,33
920807,7,芯片概念;一带一路;乡村振兴;稀土永磁;第三代半导体;粤港澳大湾区;融资融券,920807.BJ,151
301571,7,军工;商业航天;卫星导航;专精特新;芯片概念;深股通;融资融券,301571.SZ,33
301156,7,中俄贸易概念;合成生物;宠物经济;维生素;一带一路;俄乌冲突概念;融资融券,301156.SZ,33
300151,10,芯片概念;机器人概念;人民币贬值受益;创投;医疗器械概念;基因测序;辅助生殖;医药电商;融资融券;深股通,300151.SZ,33
