code,所属概念数量,market_code,所属概念,股票代码
920768,5,151,小米概念;家用电器;粤港澳大湾区;融资融券;华为概念,920768.BJ
000975,9,33,金属铅;黄金概念;金属锌;小金属概念;西部大开发;回购增持再贷款概念;国企改革;深股通;融资融券,000975.SZ
300838,4,33,中俄贸易概念;专精特新;高端装备;芯片概念,300838.SZ
603918,23,17,云办公;AIGC概念;Web3.0;数据确权;智慧政务;蚂蚁集团概念;抖音概念(字节概念);在线教育;AI应用;阿里巴巴概念;信创;区块链;智能医疗;DeepSeek概念;人工智能;互联网金融;华为概念;化债概念(AMC概念);机器视觉;上海自贸区;机器人概念;融资融券;沪股通,603918.SH
300528,4,33,短剧游戏;文化传媒概念;国企改革;深股通,300528.SZ
301293,5,33,脑机接口;智能医疗;民营医院;深股通;融资融券,301293.SZ
000633,3,33,西部大开发;核电;新疆振兴,000633.SZ
300697,7,33,金属铜;石墨烯;国企改革;高铁;氢能源;新能源汽车;深股通,300697.SZ
300083,28,33,无线充电;工业母机;飞行汽车(eVTOL);人形机器人;新型工业化;比亚迪概念;小米概念;新能源汽车;智能穿戴;一体化压铸;机器人概念;高端装备;工业互联网;消费电子概念;军工;苹果概念;无人机;5G;低空经济;华为概念;液冷服务器;储能;粤港澳大湾区;创投;人工智能;回购增持再贷款概念;深股通;融资融券,300083.SZ
301148,8,33,海峡两岸;核污染防治;福建自贸区;专精特新;核电;新型城镇化;污水处理;融资融券,301148.SZ
601999,10,17,文化传媒概念;知识产权保护;IP经济(谷子经济);在线教育;数据确权;数字经济;参股保险;参股券商;国企改革;融资融券,601999.SH
300203,15,33,PM2.5;食品安全;智慧城市;物联网;垃圾分类;污水处理;PPP概念;碳中和;医疗器械概念;高端装备;回购增持再贷款概念;芯片概念;光刻胶;深股通;融资融券,300203.SZ
603298,9,17,同花顺出海50;人形机器人;新能源汽车;宁德时代概念;机器人概念;5G;智能物流;沪股通;融资融券,603298.SH
688271,8,17,智能医疗;阿尔茨海默概念;人工智能;医疗器械概念;AI应用;高端装备;沪股通;融资融券,688271.SH
301173,6,33,长安汽车概念;新能源汽车;比亚迪概念;汽车电子;深股通;融资融券,301173.SZ
002775,15,33,新型城镇化;PPP概念;土壤修复;雄安新区;乡村振兴;粤港澳大湾区;旅游概念;创投;国企改革;一带一路;充电桩;雅下水电概念;绿色电力;储能;虚拟电厂,002775.SZ
001359,10,33,PCB概念;固态电池;宁德时代概念;新能源汽车;储能;高铁;汽车热管理;特斯拉概念;深股通;融资融券,001359.SZ
300614,12,33,垃圾分类;生物质能发电;固废处理;碳交易;碳中和;光热发电;一带一路;绿色电力;储能;HJT电池;钙钛矿电池;融资融券,300614.SZ
002009,30,33,人形机器人;新型工业化;华为汽车;特斯拉概念;长安汽车概念;富士康概念;机器人概念;新能源汽车;比亚迪概念;工业互联网;光伏概念;腾讯概念;无人零售;车联网(车路协同);无人驾驶;储能;智能物流;风电;汽车拆解概念;垃圾分类;锂电池概念;动力电池回收;固废处理;脑机接口;金属回收;金属镍;金属钴;小金属概念;深股通;融资融券,002009.SZ
001368,16,33,露营经济;宠物经济;三胎概念;冰雪产业;足球概念;体育产业;中俄贸易概念;医疗器械概念;海峡两岸;福建自贸区;人民币贬值受益;一带一路;3D打印;新型烟草(电子烟);人工智能;多模态AI,001368.SZ
688153,20,17,汽车芯片;星闪概念;WiFi 6;卫星导航;芯片概念;小米概念;5G;无人机;消费电子概念;低空经济;汽车电子;机器人概念;专精特新;比亚迪概念;新能源汽车;人民币贬值受益;京津冀一体化;回购增持再贷款概念;沪股通;融资融券,688153.SH
300902,20,33,军工;物联网;无人机;低空经济;飞行汽车(eVTOL);机器人概念;海峡两岸;军民融合;安防;专精特新;长安汽车概念;福建自贸区;比亚迪概念;新能源汽车;储能;一带一路;数据要素;特高压;宁德时代概念;融资融券,300902.SZ
002094,11,33,中韩自贸区;网红经济;跨境电商;化债概念(AMC概念);C2M概念;腾讯概念;参股银行;人民币贬值受益;一带一路;深股通;融资融券,002094.SZ
600383,3,17,物业管理;沪股通;融资融券,600383.SH
603063,10,17,储能;智能电网;抽水蓄能;光伏概念;风电;氢能源;海工装备;粤港澳大湾区;沪股通;融资融券,603063.SH
920132,5,151,跨境电商;露营经济;人民币贬值受益;融资融券;一带一路,920132.BJ
300235,13,33,虚拟数字人;在线教育;ChatGPT概念;职业教育;区块链;短剧游戏;华为鲲鹏;AI智能体;阿里巴巴概念;DeepSeek概念;人工智能;华为概念;AI应用,300235.SZ
300407,14,33,智能电网;智慧城市;高铁;充电桩;垃圾分类;职业教育;信创;专精特新;机器人概念;雄安新区;京津冀一体化;人民币贬值受益;一带一路;无人驾驶,300407.SZ
603607,6,17,烟草;小米概念;专精特新;消费电子概念;IP经济(谷子经济);知识产权保护,603607.SH
002215,12,33,农村电商;草甘膦;生态农业;乡村振兴;农业种植;土壤修复;数字乡村;互联网金融;粤港澳大湾区;数字经济;深股通;融资融券,002215.SZ
688420,12,17,专精特新;新型工业化;机器视觉;人工智能;高端装备;DeepSeek概念;AI智能体;锂电池概念;AI应用;动力电池回收;金属回收;融资融券,688420.SH
002677,7,33,净水概念;长三角一体化;人工智能;智能家居;家用电器;无人驾驶;深股通,002677.SZ
600770,15,17,汽车芯片;芯片概念;语音技术;数据安全;人工智能;碳纤维;2025年报预增;创投;跨境电商;网络游戏;手机游戏;绿色电力;融资融券;股权转让(并购重组);沪股通,600770.SH
688289,18,17,猴痘概念;流感;肝炎概念;基因测序;创新药;宠物经济;智能医疗;医疗器械概念;AI智能体;人工智能;数字经济;DeepSeek概念;阿里巴巴概念;创投;专精特新;一带一路;沪股通;融资融券,688289.SH
603127,10,17,CRO概念;细胞免疫治疗;2025年报预增;基因测序;创新药;智能医疗;专精特新;生物疫苗;融资融券;沪股通,603127.SH
601901,6,17,期货概念;证金持股;互联网金融;沪股通;融资融券;2025年报预增,601901.SH
301290,4,33,血氧仪;医疗器械概念;重组蛋白;融资融券,301290.SZ
300655,12,33,光刻胶;中芯国际概念;国家大基金持股;存储芯片;OLED;芯片概念;宁德时代概念;比亚迪概念;无人驾驶;锂电池概念;融资融券;深股通,300655.SZ
300120,14,33,安防;智慧灯杆;柔性屏(折叠屏);消费电子概念;汽车电子;芯片概念;OLED;人民币贬值受益;海工装备;PET铜箔;特高压;风电;柔性直流输电;深股通,300120.SZ
601136,5,17,期货概念;京津冀一体化;国企改革;沪股通;融资融券,601136.SH
300603,35,33,算力租赁;云计算;东数西算(算力);网络安全;数据确权;智慧政务;信创;腾讯概念;阿里巴巴概念;区块链;百度概念;抖音概念(字节概念);数据中心;智慧城市;数字乡村;时空大数据;安防;DeepSeek概念;ETC;数字经济;华为概念;物联网;互联网金融;车联网(车路协同);独角兽概念;5G;文化传媒概念;液冷服务器;水利;网红经济;AI应用;一带一路;西部大开发;新疆振兴;深股通,300603.SZ
300094,6,33,预制菜;网红经济;乡村振兴;食品安全;冷链物流;融资融券,300094.SZ
300923,6,33,高铁;一带一路;无人驾驶;储能;电子纸;融资融券,300923.SZ
300600,12,33,国产航母;军民融合;军工;商业航天;海工装备;机器人概念;专精特新;核电;国企改革;风电;储能;摘帽,300600.SZ
300163,4,33,建筑节能;人民币贬值受益;专精特新;摘帽,300163.SZ
000710,16,33,AI应用;智能医疗;辅助生殖;基因测序;AI语料;数据要素;AI智能体;智谱AI;三胎概念;医疗器械概念;人工智能;腾讯概念;DeepSeek概念;京津冀一体化;西部大开发;海峡两岸,000710.SZ
603006,3,17,新能源汽车;冷链物流;特斯拉概念,603006.SH
301626,8,33,液冷服务器;宁德时代概念;消费电子概念;汽车电子;汽车热管理;华为概念;深股通;融资融券,301626.SZ
600552,19,17,商业航天;柔性屏(折叠屏);无线充电;芯片概念;OLED;消费电子概念;华为概念;先进封装;光伏概念;汽车电子;新能源汽车;PCB概念;固态电池;锂电池概念;有机硅概念;央企国企改革;国企改革;沪股通;融资融券,600552.SH
600388,17,17,固废处理;绿色电力;风电;钠离子电池;污水处理;土壤修复;储能;回购增持再贷款概念;氢能源;PPP概念;国企改革;专精特新;海峡两岸;机器人概念;华为概念;融资融券;沪股通,600388.SH
002849,8,33,物联网;专精特新;智慧城市;星闪概念;DeepSeek概念;锂电池概念;动力电池回收;天然气,002849.SZ
301613,14,33,消费电子概念;富士康概念;宁德时代概念;固态电池;比亚迪概念;新能源汽车;锂电池概念;机器人概念;储能;西部大开发;无人机;股权转让(并购重组);深股通;融资融券,301613.SZ
002229,21,33,算力租赁;东数西算(算力);云计算;数字水印;数据中心;英伟达概念;区块链;Web3.0;数据要素;元宇宙;ChatGPT概念;数字经济;DeepSeek概念;虚拟数字人;AIGC概念;人工智能;福建自贸区;海峡两岸;体育产业;融资融券;深股通,002229.SZ
300747,23,33,商业航天;航空发动机;无人机;3D打印;低空经济;先进封装;芯片概念;光纤概念;5G;OLED;高端装备;工业母机;PCB概念;光伏概念;新能源汽车;数字水印;风电;BC电池;TOPCON电池;央企国企改革;国企改革;融资融券;深股通,300747.SZ
603960,18,17,华为汽车;新型工业化;机器视觉;汽车电子;无人驾驶;汽车热管理;机器人概念;智能物流;新能源汽车;高端装备;华为概念;芯片概念;燃料电池;共封装光学(CPO);AI应用;氢能源;沪股通;融资融券,603960.SH
600030,6,17,期货概念;证金持股;同花顺漂亮100;沪股通;融资融券;同花顺中特估100,600030.SH
300623,14,33,汽车芯片;中芯国际概念;第三代半导体;芯片概念;汽车电子;5G;专精特新;新能源汽车;高压快充;充电桩;柔性直流输电;深股通;股权转让(并购重组);融资融券,300623.SZ
600995,12,17,抽水蓄能;虚拟电厂;绿色电力;储能;钠离子电池;央企国企改革;水利;国企改革;西部大开发;DeepSeek概念;沪股通;融资融券,600995.SH
688325,6,17,芯片概念;专精特新;锂电池概念;回购增持再贷款概念;沪股通;融资融券,688325.SH
001255,14,33,专精特新;共同富裕示范区;家用电器;军工;比亚迪概念;高铁;超导概念;光伏概念;长三角一体化;新能源汽车;水利;有机硅概念;核电;风电,001255.SZ
600182,2,17,黑龙江自贸区;工业互联网,600182.SH
688573,19,17,比亚迪概念;专精特新;消费电子概念;锂电池概念;机器人概念;宁德时代概念;燃料电池;粤港澳大湾区;固态电池;人形机器人;高端装备;华为概念;回购增持再贷款概念;钠离子电池;MicroLED概念;存储芯片;氢能源;钙钛矿电池;融资融券,688573.SH
301503,12,33,粤港澳大湾区;人民币贬值受益;智能物流;机器人概念;中俄贸易概念;消费电子概念;人工智能;数据中心;芯片概念;一带一路;电子竞技;融资融券,301503.SZ
600838,4,17,物业管理;参股券商;国企改革;融资融券,600838.SH
300726,12,33,超级电容;芯片概念;华为海思概念股;5G;传感器;军工;大飞机;商业航天;海工装备;华为概念;深股通;融资融券,300726.SZ
605133,10,17,人形机器人;特斯拉概念;传感器;工业母机;一体化压铸;比亚迪概念;新能源汽车;机器人概念;汽车电子;沪股通,605133.SH
002883,15,33,新型城镇化;地下管网;水利;污水处理;PPP概念;雄安新区;土壤修复;固废处理;乡村振兴;智慧城市;回购增持再贷款概念;低空经济;车联网(车路协同);国企改革;数字经济,002883.SZ
002313,28,33,智慧灯杆;物联网;智慧城市;车联网(车路协同);智能家居;华为概念;人工智能;粤港澳大湾区;工业互联网;无人驾驶;机器人概念;DeepSeek概念;小米概念;东数西算(算力);智能座舱;阿里巴巴概念;5G;无人机;数据中心;汽车电子;比亚迪概念;卫星导航;充电桩;储能;液冷服务器;国企改革;新疆振兴;股权转让(并购重组),002313.SZ
300980,16,33,柔性屏(折叠屏);人形机器人;消费电子概念;新能源汽车;专精特新;足球概念;小米概念;机器人概念;长安汽车概念;华为概念;2025年报预增;有机硅概念;建筑节能;锂电池概念;一带一路;融资融券,300980.SZ
002691,5,33,机器人概念;3D打印;中俄贸易概念;京津冀一体化;煤炭概念,002691.SZ
603333,18,17,水利;海工装备;核电;特高压;充电桩;高铁;风电;一带一路;军工;专精特新;光伏概念;储能;新能源汽车;西部大开发;锂电池概念;氟化工概念;沪股通;股权转让(并购重组),603333.SH
603108,15,17,AIGC概念;华为盘古;AI智能体;智能医疗;人工智能;DeepSeek概念;华为概念;AI应用;创投;医疗器械概念;猴痘概念;幽门螺杆菌概念;国企改革;沪股通;融资融券,603108.SH
300609,22,33,华为鲲鹏;算力租赁;智慧政务;信创;数据安全;多模态AI;腾讯概念;东数西算(算力);数据要素;人工智能;ChatGPT概念;AI智能体;DeepSeek概念;数字经济;数据中心;AI语料;华为概念;虚拟现实;互联网金融;AI应用;苹果概念;股权转让(并购重组),300609.SZ
920694,7,151,中俄贸易概念;页岩气;融资融券;海工装备;人民币贬值受益;专精特新;一带一路,920694.BJ
002733,22,33,钠离子电池;固态电池;锂电池概念;石墨烯;动力电池回收;储能;燃料电池;5G;新能源汽车;氢能源;军工;专精特新;无人机;数据中心;一带一路;人民币贬值受益;粤港澳大湾区;东数西算(算力);阿里巴巴概念;百度概念;深股通;融资融券,002733.SZ
603131,13,17,卫星导航;商业航天;军工;海工装备;高端装备;新型工业化;机器人概念;工业母机;专精特新;新能源汽车;长三角一体化;人民币贬值受益;沪股通,603131.SH
920033,8,151,锂电池概念;金属镍;金属铜;金属回收;西部大开发;融资融券;动力电池回收;小金属概念,920033.BJ
300112,16,33,新型工业化;传感器;物联网;专精特新;机器人概念;机器视觉;新能源汽车;华为概念;工业母机;人工智能;毫米波雷达;军工;核电;光热发电;太赫兹;氢能源,300112.SZ
600048,9,17,租售同权;物业管理;证金持股;同花顺漂亮100;国企改革;央企国企改革;沪股通;融资融券;智能家居,600048.SH
