code,所属概念数量,股票代码,所属概念,market_code
000555,32,000555.SZ,量子科技;华为昇腾;华为鲲鹏;财税数字化;网络安全;数据安全;信创;ERP概念;数字货币;数字乡村;AI智能体;鸿蒙概念;AIGC概念;区块链;数据要素;智慧城市;虚拟数字人;跨境支付(CIPS);阿里巴巴概念;腾讯概念;互联网金融;数字经济;华为概念;物联网;人工智能;DeepSeek概念;NFT概念;5G;碳中和;深股通;AI应用;融资融券,33
300055,10,300055.SZ,煤化工概念;医疗废物处理;固废处理;PPP概念;污水处理;雄安新区;盐湖提锂;锂电池概念;深股通;融资融券,33
000890,4,000890.SZ,独角兽概念;净水概念;污水处理;光纤概念,33
920608,4,920608.BJ,融资融券;专精特新;乡村振兴;农机,151
300120,14,300120.SZ,智慧灯杆;安防;海工装备;柔性屏(折叠屏);柔性直流输电;风电;芯片概念;消费电子概念;OLED;特高压;人民币贬值受益;PET铜箔;汽车电子;深股通,33
002657,40,002657.SZ,数字货币;移动支付;财税数字化;数据确权;Web3.0;互联网金融;华为鲲鹏;信创;智慧政务;区块链;智谱AI;ChatGPT概念;AI智能体;鸿蒙概念;百度概念;多模态AI;腾讯概念;算力租赁;阿里巴巴概念;AIGC概念;虚拟数字人;数字经济;元宇宙;在线教育;智慧城市;东数西算(算力);DeepSeek概念;人工智能;短剧游戏;华为概念;语音技术;工业互联网;智能座舱;数据中心;京津冀一体化;化债概念(AMC概念);期货概念;深股通;AI应用;融资融券,33
000541,24,000541.SZ,国企改革;参股银行;跨境电商;养老概念;回购增持再贷款概念;智能家居;医疗器械概念;证金持股;智慧灯杆;医美概念;海工装备;长安汽车概念;新能源汽车;DeepSeek概念;华为汽车;华为概念;军民融合;小米汽车;AI智能体;小米概念;芯片概念;第三代半导体;深股通;融资融券,33
605020,11,605020.SH,PVDF概念;氟化工概念;2025三季报预增;环氧丙烷;液冷服务器;一带一路;共同富裕示范区;智能物流;2025年报预增;沪股通;融资融券,17
300679,16,300679.SZ,人形机器人;无人驾驶;新型烟草(电子烟);PCB概念;消费电子概念;小米概念;比亚迪概念;新能源汽车;柔性屏(折叠屏);5G;物联网;数据中心;华为概念;无人机;深股通;融资融券,33
920729,3,920729.BJ,禽流感;融资融券;动物疫苗,151
002962,9,002962.SZ,安防;人民币贬值受益;虚拟现实;华为概念;专精特新;MR(混合现实);小米概念;汽车电子;消费电子概念,33
301202,11,301202.SZ,液冷服务器;数据中心;机器人概念;换电概念;光纤概念;东数西算(算力);储能;腾讯概念;阿里巴巴概念;深股通;融资融券,33
920112,5,920112.BJ,比亚迪概念;阿里巴巴概念;新股与次新股;融资融券;人民币贬值受益,151
603299,7,603299.SH,NMN概念;天然气;国企改革;储能;钠离子电池;沪股通;融资融券,17
600995,11,600995.SH,抽水蓄能;虚拟电厂;绿色电力;钠离子电池;储能;西部大开发;央企国企改革;国企改革;DeepSeek概念;沪股通;融资融券,17
002523,16,002523.SZ,军工;海工装备;核电;水利;雅下水电概念;华为概念;机器人概念;体育产业;一带一路;风电;国企改革;固废处理;冰雪产业;回购增持再贷款概念;深股通;融资融券,33
603308,17,603308.SH,可控核聚变;航空发动机;核电;商业航天;大飞机;海工装备;军工;高端装备;3D打印;风电;核污染防治;无人机;工业互联网;一带一路;参股银行;沪股通;融资融券,17
920982,9,920982.BJ,AI应用;医药电商;医疗器械概念;医美概念;创新药;合成生物;重组蛋白;融资融券;专精特新,151
920047,4,920047.BJ,重组蛋白;眼科医疗;融资融券;创新药,151
002443,9,002443.SZ,水利;核电;地下管网;新型城镇化;国企改革;氢能源;回购增持再贷款概念;石墨烯;天然气,33
601019,7,601019.SH,文化传媒概念;职业教育;人工智能;DeepSeek概念;国企改革;沪股通;融资融券,17
688501,5,688501.SH,氢能源;超超临界发电;储能;碳中和;融资融券,17
600979,22,600979.SH,污水处理;地下管网;碳交易;绿色电力;碳中和;参股银行;天然气;新疆振兴;光伏建筑一体化;乡村振兴;国企改革;创投;西部大开发;充电桩;智慧城市;风电;储能;光伏概念;新能源汽车;液冷服务器;沪股通;融资融券,17
600798,5,600798.SH,航运概念;中俄贸易概念;国企改革;一带一路;融资融券,17
600881,15,600881.SH,物业管理;水泥概念;参股银行;参股券商;禽流感;国企改革;体育产业;医药电商;煤炭概念;生物疫苗;创新药;医疗器械概念;沪股通;融资融券;股权转让(并购重组),17
600593,9,600593.SH,冰雪产业;旅游概念;露营经济;体育产业;IP经济(谷子经济);参股银行;元宇宙;国企改革;股权转让(并购重组),17
601010,3,601010.SH,证金持股;沪股通;融资融券,17
002986,4,002986.SZ,可降解塑料;回购增持再贷款概念;粤港澳大湾区;深股通,33
301479,17,301479.SZ,无人驾驶;机器视觉;智能家居;智能座舱;机器人概念;虚拟现实;粤港澳大湾区;专精特新;小米概念;AI眼镜;比亚迪概念;消费电子概念;人形机器人;注册制次新股;深股通;新股与次新股;融资融券,33
920375,24,920375.BJ,阿里巴巴概念;虚拟电厂;高压快充;融资融券;智能电网;碳交易;粤港澳大湾区;百度概念;腾讯概念;数据要素;电力物联网;数据中心;碳中和;核电;物联网;充电桩;华为鲲鹏;专精特新;建筑节能;储能;人工智能;DeepSeek概念;抖音概念(字节概念);华为概念,151
300872,29,300872.SZ,数字货币;跨境支付(CIPS);互联网金融;智慧政务;信创;华为鲲鹏;区块链;华为欧拉;云计算;华为昇腾;数据安全;数据要素;数字经济;AI智能体;ChatGPT概念;数字乡村;DeepSeek概念;腾讯概念;阿里巴巴概念;多模态AI;人工智能;华为概念;创投;数据中心;西部大开发;回购增持再贷款概念;AI应用;深股通;融资融券,33
603508,10,603508.SH,无人机;无人驾驶;机器视觉;车联网(车路协同);5G;安防;高铁;高股息精选;沪股通;融资融券,17
600515,9,600515.SH,海南自贸区;自由贸易港;免税店;土地流转;物业管理;国企改革;跨境电商;融资融券;沪股通,17
603073,4,603073.SH,共同富裕示范区;中俄贸易概念;一带一路;人民币贬值受益,17
603069,14,603069.SH,海南自贸区;自由贸易港;免税店;网约车;旅游概念;跨境电商;国企改革;充电桩;回购增持再贷款概念;无人驾驶;新能源汽车;股权转让(并购重组);沪股通;融资融券,17
300015,15,300015.SZ,民营医院;养老概念;医美概念;眼科医疗;同花顺漂亮100;医疗器械概念;智能医疗;创投;DeepSeek概念;虚拟数字人;人工智能;智能穿戴;深股通;融资融券;AI眼镜,33
600558,9,600558.SH,可控核聚变;核电;海工装备;超超临界发电;水利;军工;国企改革;西部大开发;2025三季报预增,17
603879,6,603879.SH,海峡两岸;低空经济;农机;无人机;机器人概念;摘帽,17
688138,8,688138.SH,中芯国际概念;OLED;第三代半导体;芯片概念;专精特新;虚拟现实;沪股通;融资融券,17
301456,4,301456.SZ,工业母机;海工装备;风电;融资融券,33
688690,6,688690.SH,减肥药;专精特新;食品安全;2025年报预增;融资融券;沪股通,17
300536,7,300536.SZ,算力租赁;东数西算(算力);新型城镇化;PPP概念;垃圾分类;芯片概念;摘帽,33
689009,11,689009.SH,机器人概念;两轮车;跨境电商;小米概念;车联网(车路协同);英伟达概念;人工智能;DeepSeek概念;国产操作系统;储能;融资融券,17
002685,13,002685.SZ,新型工业化;传感器;DeepSeek概念;信创;高端装备;航运概念;一带一路;专精特新;军工;芯片概念;深股通;股权转让(并购重组);融资融券,33
688689,11,688689.SH,先进封装;第三代半导体;汽车芯片;芯片概念;汽车电子;传感器;比亚迪概念;专精特新;新能源汽车;无人驾驶;融资融券,17
600113,13,600113.SH,统一大市场;冷链物流;预制菜;乡村振兴;参股银行;共同富裕示范区;中俄贸易概念;国企改革;长三角一体化;智能医疗;人工智能;融资融券;沪股通,17
301512,15,301512.SZ,新型工业化;人工智能;虚拟现实;机器人概念;智能穿戴;机器视觉;消费电子概念;数字经济;富士康概念;苹果概念;空间计算;PCB概念;高端装备;锂电池概念;融资融券,33
603331,7,603331.SH,共同富裕示范区;家用电器;新能源汽车;机器人概念;光伏概念;人形机器人;TOPCON电池,17
920556,16,920556.BJ,数字孪生;商业航天;智能电网;腾讯概念;融资融券;物联网;百度概念;阿里巴巴概念;传感器;华为数字能源;储能;云计算;5G;华为概念;充电桩;数据中心,151
920023,6,920023.BJ,农业种植;乡村振兴;创投;西部大开发;融资融券;土地流转,151
300768,26,300768.SZ,数字水印;财税数字化;智慧政务;网络安全;华为鲲鹏;数据安全;信创;国产操作系统;AI智能体;ETC;云计算;鸿蒙概念;DeepSeek概念;人工智能;腾讯概念;安防;东数西算(算力);物联网;华为概念;工业互联网;数据中心;智能电网;新型工业化;5G;深股通;融资融券,33
605005,10,605005.SH,长安汽车概念;汽车热管理;新能源汽车;智能座舱;新型工业化;汽车电子;3D打印;消费电子概念;宁德时代概念;沪股通,17
688548,10,688548.SH,芯片概念;商业航天;专精特新;华为概念;氢能源;数字孪生;粤港澳大湾区;国企改革;沪股通;融资融券,17
688259,9,688259.SH,芯片概念;WiFi 6;人形机器人;机器人概念;星闪概念;阿里巴巴概念;电力物联网;智能电网;融资融券,17
600299,7,600299.SH,国企改革;央企国企改革;维生素;人民币贬值受益;DeepSeek概念;沪股通;融资融券,17
600863,10,600863.SH,煤炭概念;超超临界发电;证金持股;绿色电力;国企改革;央企国企改革;西部大开发;风电;沪股通;融资融券,17
688029,3,688029.SH,医疗器械概念;沪股通;融资融券,17
600739,9,600739.SH,参股券商;参股保险;生物疫苗;雄安新区;创投;页岩气;职业教育;沪股通;融资融券,17
920699,5,920699.BJ,家用电器;华为概念;融资融券;东数西算(算力);比亚迪概念,151
300562,16,300562.SZ,智能医疗;血氧仪;AI应用;养老概念;医疗器械概念;三胎概念;人工智能;区块链;体育产业;无人零售;华为概念;人民币贬值受益;智能穿戴;传感器;无线耳机;芯片概念,33
002845,24,002845.SZ,MiniLED;柔性屏(折叠屏);MicroLED概念;智能穿戴;智能家居;汽车电子;消费电子概念;虚拟现实;粤港澳大湾区;小米概念;机器视觉;机器人概念;无人机;OLED;低空经济;华为概念;无人驾驶;富士康概念;芯片概念;回购增持再贷款概念;广东自贸区;先进封装;固态电池;深股通,33
300206,13,300206.SZ,血氧仪;智能医疗;医疗器械概念;三胎概念;人工智能;宠物经济;腾讯概念;DeepSeek概念;人民币贬值受益;低空经济;芯片概念;2025年报预增;深股通,33
000422,15,000422.SZ,磷化工;化肥;氟化工概念;煤化工概念;可降解塑料;煤炭概念;宁德时代概念;回购增持再贷款概念;乡村振兴;国企改革;光刻胶;华为概念;股权转让(并购重组);融资融券;深股通,33
688018,17,688018.SH,中国AI 50;星闪概念;MCU芯片;WiFi 6;语音技术;小米概念;抖音概念(字节概念);芯片概念;AI智能体;物联网;人工智能;机器人概念;智能家居;数字经济;上海自贸区;沪股通;融资融券,17
600162,6,600162.SH,民营医院;养老概念;京津冀一体化;粤港澳大湾区;沪股通;融资融券,17
603100,14,603100.SH,光热发电;央企国企改革;商业航天;国企改革;西部大开发;碳中和;高端装备;核电;物联网;工业互联网;新型工业化;可控核聚变;沪股通;融资融券,17
920015,6,920015.BJ,有机硅概念;光刻胶;专精特新;新股与次新股;融资融券;国企改革,151
002599,27,002599.SZ,文化传媒概念;职业教育;手机游戏;体育产业;在线教育;数字孪生;跨境电商;京津冀一体化;人工智能;腾讯概念;DeepSeek概念;人脸识别;虚拟数字人;元宇宙;云办公;物联网;三胎概念;机器人概念;鸿蒙概念;虚拟现实;智谱AI;语音技术;机器视觉;人形机器人;海峡两岸;无人机;AI应用,33
601038,10,601038.SH,央企国企改革;国企改革;农机;中俄贸易概念;乡村振兴;高端装备;无人驾驶;工业互联网;沪股通;融资融券,17
300760,9,300760.SZ,智能医疗;医疗器械概念;宠物经济;DeepSeek概念;AIGC概念;同花顺漂亮100;同花顺出海50;融资融券;深股通,33
920121,2,920121.BJ,新股与次新股;融资融券,151
600114,18,600114.SH,人形机器人;特斯拉概念;苹果概念;新能源汽车;3D打印;消费电子概念;两轮车;柔性屏(折叠屏);燃料电池;小米概念;机器人概念;数据中心;低空经济;华为概念;东数西算(算力);沪股通;智能医疗;融资融券,17
920950,2,920950.BJ,人民币贬值受益;融资融券,151
688286,15,688286.SH,无线耳机;AI眼镜;新型烟草(电子烟);消费电子概念;智能穿戴;汽车电子;小米概念;芯片概念;人形机器人;传感器;中芯国际概念;物联网;机器人概念;专精特新;融资融券,17
002642,44,002642.SZ,智慧政务;国资云;云计算;区块链;ChatGPT概念;AI智能体;数据要素;华为鲲鹏;百度概念;腾讯概念;信创;阿里巴巴概念;数字经济;华为昇腾;数字乡村;多模态AI;网络安全;DeepSeek概念;数字孪生;智慧城市;独角兽概念;互联网金融;人工智能;虚拟现实;车联网(车路协同);东数西算(算力);华为概念;物联网;京津冀一体化;智能医疗;工业互联网;数据中心;星闪概念;新型工业化;5G;电力物联网;乡村振兴;碳中和;华为数字能源;国企改革;基因测序;深股通;AI应用;数据安全,33
688306,25,688306.SH,减速器;人形机器人;汽车热管理;华为汽车;新型工业化;新能源汽车;机器人概念;传感器;汽车电子;毫米波雷达;机器视觉;燃料电池;无人驾驶;脑机接口;人民币贬值受益;医疗器械概念;共同富裕示范区;氢能源;人工智能;DeepSeek概念;锂电池概念;固态电池;AI智能体;沪股通;融资融券,17
688276,6,688276.SH,流感;生物疫苗;阿尔茨海默概念;国企改革;沪股通;融资融券,17
603297,11,603297.SH,光刻机;芯片概念;无人驾驶;机器视觉;AI眼镜;虚拟现实;商业航天;共同富裕示范区;智能医疗;沪股通;融资融券,17
000669,2,000669.SZ,ST板块;天然气,33
688755,5,688755.SH,注册制次新股;专精特新;科创次新股;新股与次新股;融资融券,17
300543,15,300543.SZ,机器人概念;物联网;家用电器;粤港澳大湾区;小米概念;比亚迪概念;华为概念;智能家居;人民币贬值受益;DeepSeek概念;创投;储能;光伏概念;宠物经济;锂电池概念,33
