所属概念数量,code,股票代码,market_code,所属概念
32,300041,300041.SZ,33,有机硅概念;PVDF概念;锂电池概念;固态电池;宁德时代概念;高铁;建筑节能;新能源汽车;比亚迪概念;2025年报预增;特斯拉概念;光伏概念;小米汽车;华为汽车;创投;风电;雄安新区;小米概念;军工;消费电子概念;低空经济;芯片概念;光伏建筑一体化;华为概念;大飞机;人工智能;先进封装;钙钛矿电池;华为海思概念股;BC电池;深股通;融资融券
20,002537,002537.SZ,33,数字货币;移动支付;蚂蚁集团概念;NFT概念;互联网金融;区块链;数字经济;元宇宙;跨境电商;冷链物流;华为概念;华为汽车;比亚迪概念;家用电器;2025年报预增;新能源汽车;特斯拉概念;5G;深股通;融资融券
7,920807,920807.BJ,151,一带一路;稀土永磁;乡村振兴;芯片概念;第三代半导体;粤港澳大湾区;融资融券
9,002020,002020.SZ,33,创新药;仿制药一致性评价;肝炎概念;阿尔茨海默概念;眼科医疗;医疗器械概念;共同富裕示范区;深股通;融资融券
8,688126,688126.SH,17,国家大基金持股;中芯国际概念;存储芯片;芯片概念;人民币贬值受益;股权转让(并购重组);沪股通;融资融券
6,920675,920675.BJ,151,页岩气;融资融券;固废处理;西部大开发;天然气;专精特新
5,600293,600293.SH,17,硅能源;回购增持再贷款概念;参股银行;国企改革;融资融券
30,002602,002602.SZ,33,电子竞技;手机游戏;网络游戏;云游戏;NFT概念;共同富裕示范区;IP经济(谷子经济);脑机接口;同花顺出海50;AI应用;AIGC概念;虚拟数字人;算力租赁;DeepSeek概念;元宇宙;人民币贬值受益;虚拟现实;腾讯概念;数据安全;人工智能;长三角一体化;2025年报预增;华为概念;新能源汽车;比亚迪概念;东数西算(算力);数据中心;深股通;融资融券;摘帽
2,920834,920834.BJ,151,可降解塑料;融资融券
18,301191,301191.SZ,33,F5G概念;WiFi 6;6G概念;5G;数据中心;芯片概念;汽车电子;网络安全;智能座舱;华为概念;信创;小米概念;安防;车联网(车路协同);粤港澳大湾区;创投;深股通;融资融券
28,002474,002474.SZ,33,数据要素;智慧政务;Web3.0;在线教育;AI应用;区块链;云办公;鸿蒙概念;华为鲲鹏;数据安全;数字经济;智慧城市;网络安全;信创;人工智能;物联网;虚拟现实;安防;华为概念;电力物联网;福建自贸区;物业管理;海峡两岸;智能电网;军工信息化;军工;核污染防治;融资融券
34,000156,000156.SZ,33,短剧游戏;文化传媒概念;虚拟数字人;IP经济(谷子经济);AIGC概念;抖音概念(字节概念);AI应用;多模态AI;腾讯概念;AI智能体;阿里巴巴概念;智慧政务;旅游概念;数字乡村;网络安全;DeepSeek概念;数字经济;信创;人工智能;虚拟现实;算力租赁;智慧城市;养老概念;车联网(车路协同);东数西算(算力);智能音箱;物联网;智能家居;乡村振兴;机器人概念;5G;国企改革;深股通;融资融券
24,002938,002938.SZ,33,同花顺果指数;共封装光学(CPO);富士康概念;PCB概念;MiniLED;AI PC;苹果概念;汽车电子;AI手机;AI眼镜;消费电子概念;智能穿戴;无线耳机;智能座舱;商业航天;无人驾驶;虚拟现实;人形机器人;新能源汽车;华为概念;海峡两岸;人民币贬值受益;融资融券;深股通
23,600203,600203.SH,17,智能音箱;华为手机;柔性屏(折叠屏);智能穿戴;消费电子概念;智能座舱;汽车电子;无线耳机;小米概念;MiniLED;智慧灯杆;5G;海峡两岸;智能家居;华为概念;机器人概念;卫星导航;无人机;福建自贸区;抖音概念(字节概念);国企改革;融资融券;沪股通
24,688489,688489.SH,17,数字货币;鸿蒙概念;信创;网络安全;华为鲲鹏;智慧政务;车联网(车路协同);数据安全;区块链;物联网;数据确权;阿里巴巴概念;量子科技;华为概念;跨境支付(CIPS);数字经济;DeepSeek概念;专精特新;人形机器人;芯片概念;低空经济;商业航天;沪股通;融资融券
17,300350,300350.SZ,33,广东自贸区;跨境电商;中俄贸易概念;统一大市场;碳中和;数字经济;创投;智能物流;航运概念;智慧城市;数据要素;一带一路;粤港澳大湾区;时空大数据;物联网;军工;卫星导航
22,001308,001308.SZ,33,智能家居;虚拟现实;MiniLED;小米概念;智能医疗;智能穿戴;汽车电子;AI眼镜;空间计算;人民币贬值受益;消费电子概念;专精特新;人工智能;鸿蒙概念;OLED;在线教育;跨境电商;AI应用;抖音概念(字节概念);一带一路;同花顺出海50;深股通
35,300603,300603.SZ,33,算力租赁;云计算;东数西算(算力);网络安全;信创;智慧政务;数据确权;阿里巴巴概念;腾讯概念;数据中心;百度概念;抖音概念(字节概念);区块链;时空大数据;AI应用;智慧城市;数字乡村;车联网(车路协同);华为概念;DeepSeek概念;ETC;安防;数字经济;液冷服务器;物联网;5G;互联网金融;独角兽概念;文化传媒概念;水利;一带一路;网红经济;西部大开发;新疆振兴;深股通
34,002123,002123.SZ,33,智慧政务;ChatGPT概念;数字货币;云计算;信创;区块链;数据要素;鸿蒙概念;AI应用;百度概念;云办公;AIGC概念;阿里巴巴概念;元宇宙;腾讯概念;算力租赁;DeepSeek概念;语音技术;人工智能;东数西算(算力);智能医疗;物联网;华为概念;数据中心;养老概念;跨境电商;无人机;机器人概念;5G;三胎概念;一带一路;比亚迪概念;深股通;融资融券
11,000951,000951.SZ,33,无人驾驶;绿色电力;新能源汽车;燃料电池;氢能源;减速器;深股通;国企改革;高股息精选;冷链物流;融资融券
13,301609,301609.SZ,33,柔性直流输电;虚拟电厂;智能电网;特高压;充电桩;储能;注册制次新股;核电;水利;专精特新;深股通;新股与次新股;融资融券
6,920992,920992.BJ,151,融资融券;专精特新;智能医疗;物联网;国企改革;医疗器械概念
14,002329,002329.SZ,33,生态农业;乳业;三胎概念;跨境电商;乡村振兴;西部大开发;冷链物流;绿色电力;光伏概念;一带一路;数字经济;智慧城市;文化传媒概念;融资融券
6,920160,920160.BJ,151,专精特新;高端装备;新股与次新股;融资融券;国企改革;央企国企改革
24,301508,301508.SZ,33,京津冀一体化;机器人概念;小米汽车;人工智能;车联网(车路协同);无人驾驶;低空经济;新能源汽车;小米概念;国企改革;无人机;比亚迪概念;充电桩;军工;汽车电子;碳中和;网络安全;百度概念;氢能源;央企国企改革;数据安全;深股通;融资融券;中字头股票
19,603327,603327.SH,17,柔性屏(折叠屏);消费电子概念;AI手机;AI眼镜;苹果概念;MR(混合现实);小米概念;华为概念;比亚迪概念;5G;新能源汽车;特斯拉概念;储能;国企改革;西部大开发;金属回收;锂电池概念;宁德时代概念;沪股通
34,300002,300002.SZ,33,手机游戏;网络游戏;AIGC概念;AI应用;ChatGPT概念;在线教育;AI智能体;智慧政务;区块链;云计算;数据安全;信创;DeepSeek概念;网络安全;人工智能;职业教育;人脸识别;数字经济;智慧城市;算力租赁;数字孪生;物联网;华为概念;工业互联网;东数西算(算力);机器人概念;创投;电力物联网;数据中心;5G;智能电网;乡村振兴;深股通;融资融券
15,600153,600153.SH,17,高股息精选;白酒概念;物业管理;国企改革;新型城镇化;沪股通;融资融券;金属铜;福建自贸区;一带一路;海峡两岸;DeepSeek概念;小米汽车;光伏概念;新能源汽车
5,301016,301016.SZ,33,高铁;无人驾驶;高端装备;一带一路;融资融券
8,002233,002233.SZ,33,高股息精选;水泥概念;绿色电力;参股银行;创投;深股通;融资融券;粤港澳大湾区
6,688616,688616.SH,17,电力物联网;智能电网;充电桩;储能;高端装备;融资融券
5,920230,920230.BJ,151,合成生物;维生素;专精特新;西部大开发;融资融券
12,300049,300049.SZ,33,智能医疗;家庭医生;AI应用;三胎概念;医疗器械概念;肝炎概念;医药电商;人民币贬值受益;参股保险;西部大开发;深股通;融资融券
11,002524,002524.SZ,33,民营医院;眼科医疗;装配式建筑;医美概念;智能医疗;地下管网;创投;人工智能;西部大开发;新疆振兴;天然气
6,603004,603004.SH,17,人民币贬值受益;染料;专精特新;商业航天;沪股通;融资融券
4,603093,603093.SH,17,期货概念;参股券商;数字经济;沪股通
9,600392,600392.SH,17,稀土永磁;小金属概念;苹果概念;2025年报预增;西部大开发;国企改革;参股保险;沪股通;融资融券
23,300895,300895.SZ,33,算力租赁;数据确权;国资云;云计算;数据安全;东数西算(算力);网络安全;抖音概念(字节概念);阿里巴巴概念;电力物联网;数据要素;数据中心;量子科技;DeepSeek概念;数字孪生;数字经济;华为概念;物联网;京津冀一体化;核电;国企改革;深股通;融资融券
12,688612,688612.SH,17,长安汽车概念;飞行汽车(eVTOL);新能源汽车;回购增持再贷款概念;粤港澳大湾区;无线充电;华为概念;低空经济;高压快充;充电桩;沪股通;融资融券
38,300287,300287.SZ,33,虚拟数字人;Web3.0;AIGC概念;智慧政务;数据要素;元宇宙;AI智能体;算力租赁;信创;在线教育;网络安全;华为鲲鹏;鸿蒙概念;DeepSeek概念;数字经济;时空大数据;智慧城市;人工智能;东数西算(算力);京津冀一体化;数字孪生;物联网;华为概念;虚拟现实;数据中心;MCU芯片;乡村振兴;食品安全;低空经济;智能电网;机器人概念;卫星导航;军工;5G;芯片概念;共封装光学(CPO);深股通;融资融券
28,600050,600050.SH,17,同花顺中特估100;中字头股票;国企改革;央企国企改革;一带一路;国资云;移动支付;区块链;智能家居;DeepSeek概念;数据要素;沪股通;融资融券;数据安全;人工智能;物联网;低空经济;云计算;量子科技;阿里巴巴概念;算力租赁;商业航天;卫星导航;同花顺新质50;5G;数据中心;6G概念;中国AI 50
26,002097,002097.SZ,33,高铁;农机;雅下水电概念;飞行汽车(eVTOL);军民融合;高端装备;低空经济;海峡两岸;军工;机器人概念;工业互联网;一带一路;人工智能;无人机;人民币贬值受益;国企改革;数字经济;航空发动机;核污染防治;传感器;5G;消费电子概念;锂电池概念;深股通;页岩气;融资融券
13,002783,002783.SZ,33,化肥;生态农业;民爆概念;煤化工概念;国企改革;氢能源;燃料电池;光伏概念;新能源汽车;军工;军民融合;股权转让(并购重组);融资融券
8,920009,920009.BJ,151,专精特新;基因测序;猴痘概念;流感;宠物经济;人工智能;新股与次新股;融资融券
7,600547,600547.SH,17,黄金概念;国企改革;2025年报预增;证金持股;数字经济;沪股通;融资融券
7,920089,920089.BJ,151,碳纤维;家用电器;3D打印;融资融券;小米概念;比亚迪概念;小米汽车
9,603380,603380.SH,17,汽车电子;消费电子概念;机器人概念;新能源汽车;5G;医疗器械概念;数据中心;独角兽概念;沪股通
20,688128,688128.SH,17,新型工业化;比亚迪概念;无人驾驶;无人机;汽车热管理;储能;房屋检测;可控核聚变;一带一路;锂电池概念;特高压;回购增持再贷款概念;固态电池;氢能源;国企改革;央企国企改革;抽水蓄能;沪股通;中字头股票;融资融券
2,688133,688133.SH,17,工业互联网;融资融券
6,000868,000868.SZ,33,国企改革;燃料电池;新能源汽车;无人驾驶;融资融券;深股通
11,300259,300259.SZ,33,智能电网;光伏概念;水利;专精特新;物联网;传感器;雄安新区;华为概念;虚拟现实;数字孪生;数据要素
4,920123,920123.BJ,151,融资融券;合成生物;DeepSeek概念;医美概念
16,002858,002858.SZ,33,体育产业;职业教育;IP经济(谷子经济);在线教育;Web3.0;NFT概念;数字经济;人工智能;AIGC概念;AI应用;虚拟现实;低空经济;百度概念;多模态AI;无人驾驶;回购增持再贷款概念
6,301581,301581.SZ,33,专精特新;芯片概念;新能源汽车;供销社;光伏概念;融资融券
23,002090,002090.SZ,33,电力物联网;智能电网;虚拟电厂;垃圾分类;换电概念;核电;储能;风电;光伏建筑一体化;智慧城市;碳中和;建筑节能;安防;数字经济;人工智能;数据中心;机器人概念;信创;华为概念;智慧政务;氢能源;5G;股权转让(并购重组)
20,002291,002291.SZ,33,小红书概念;快手概念;网红经济;短剧游戏;Web3.0;文化传媒概念;虚拟数字人;NFT概念;AI应用;广东自贸区;跨境电商;抖音概念(字节概念);数字经济;数据要素;人工智能;虚拟现实;粤港澳大湾区;乡村振兴;深股通;融资融券
9,600058,600058.SH,17,小金属概念;央企国企改革;一带一路;国企改革;乡村振兴;统一大市场;融资融券;股权转让(并购重组);沪股通
9,600916,600916.SH,17,黄金概念;培育钻石;央企国企改革;同花顺中特估100;回购增持再贷款概念;国企改革;中字头股票;沪股通;融资融券
9,002346,002346.SZ,33,2025年报预增;创投;锂电池概念;中芯国际概念;DeepSeek概念;回购增持再贷款概念;参股银行;深股通;融资融券
18,301598,301598.SZ,33,华为汽车;专精特新;小米汽车;无人驾驶;比亚迪概念;长安汽车概念;新能源汽车;物联网;飞行汽车(eVTOL);工业互联网;无人机;低空经济;高端装备;高铁;军工;核电;海工装备;融资融券
6,920274,920274.BJ,151,2025年报预增;海峡两岸;融资融券;国企改革;锂电池概念;专精特新
15,300256,300256.SZ,33,智能座舱;小米概念;虚拟现实;华为概念;智能穿戴;特斯拉概念;新能源汽车;两轮车;柔性屏(折叠屏);汽车电子;毫米波雷达;消费电子概念;OLED;华为手机;深股通
22,603721,603721.SH,22,ST板块;短剧游戏;知识产权保护;文化传媒概念;虚拟现实;职业教育;Sora概念(文生视频);足球概念;腾讯概念;网红经济;体育产业;数据确权;旅游概念;AI应用;抖音概念(字节概念);NFT概念;区块链;数据要素;AI语料;小红书概念;快手概念;国企改革
11,000088,000088.SZ,33,统一大市场;航运概念;冷链物流;国企改革;深圳国企改革;中俄贸易概念;雄安新区;深股通;融资融券;粤港澳大湾区;华为概念
19,601106,601106.SH,17,军民融合;商业航天;国产航母;军工;高端装备;中字头股票;工业母机;核电;特斯拉概念;一带一路;央企国企改革;金属镍;风电;小金属概念;国企改革;黑龙江自贸区;同花顺中特估100;沪股通;融资融券
