所属概念数量,code,所属概念,market_code,股票代码
11.0,002996,金属回收;回购增持再贷款概念;西部大开发;碳中和;2025年报预增;一体化压铸;比亚迪概念;新能源汽车;专精特新;长安汽车概念;深股通,33,002996.SZ
3.0,603321,共同富裕示范区;专精特新;5G,17,603321.SH
14.0,300206,血氧仪;宠物经济;智能医疗;三胎概念;医疗器械概念;AI应用;腾讯概念;人工智能;DeepSeek概念;人民币贬值受益;2025年报预增;芯片概念;低空经济;深股通,33,300206.SZ
17.0,300552,星闪概念;智能座舱;机器视觉;车联网(车路协同);无人驾驶;传感器;人形机器人;ETC;毫米波雷达;汽车电子;华为概念;智慧城市;机器人概念;数字孪生;数据要素;京津冀一体化;深股通,33,300552.SZ
14.0,920509,共封装光学(CPO);比亚迪概念;高端装备;高压快充;融资融券;芯片概念;第三代半导体;消费电子概念;汽车芯片;机器人概念;华为概念;人形机器人;军工;专精特新,151,920509.BJ
6.0,603682,租售同权;物业管理;新型城镇化;小红书概念;IP经济(谷子经济);高股息精选,17,603682.SH
6.0,920599,高股息精选;西部大开发;融资融券;无人驾驶;工业互联网;回购增持再贷款概念,151,920599.BJ
4.0,600272,医药电商;民营医院;参股银行;国企改革,17,600272.SH
41.0,300678,多模态AI;AIGC概念;数据安全;智慧政务;AI智能体;数据要素;华为鲲鹏;阿里巴巴概念;信创;网络安全;人脸识别;DeepSeek概念;人工智能;数字经济;智慧城市;脑机接口;安防;物联网;华为概念;智能医疗;工业互联网;低空经济;机器视觉;无人驾驶;数据中心;新型工业化;智能穿戴;机器人概念;烟草;军工;AI应用;专精特新;比亚迪概念;医疗器械概念;新型烟草(电子烟);国企改革;西部大开发;锂电池概念;融资融券;深股通;中字头股票,33,300678.SZ
18.0,601965,燃料电池;华为汽车;氢能源;新能源汽车;机器人概念;央企国企改革;动力电池回收;国企改革;无人机;无人驾驶;西部大开发;汽车电子;车联网(车路协同);华为概念;DeepSeek概念;中字头股票;沪股通;融资融券,17,601965.SH
12.0,300960,高铁;物联网;电力物联网;智能电网;充电桩;超级电容;储能;光伏概念;芯片概念;绿色电力;股权转让(并购重组);融资融券,33,300960.SZ
6.0,600751,天津自贸区;航运概念;京津冀一体化;人民币贬值受益;融资融券;沪股通,17,600751.SH
25.0,000333,超级品牌;高股息精选;证金持股;同花顺漂亮100;同花顺出海50;深股通;融资融券;家用电器;空气能热泵;智能家居;一带一路;AI智能体;智能电网;汽车热管理;净水概念;机器人概念;物联网;回购增持再贷款概念;工业互联网;人形机器人;华为概念;MCU芯片;数据中心;芯片概念;液冷服务器,33,000333.SZ
5.0,600897,福建自贸区;海峡两岸;国企改革;沪股通;融资融券,17,600897.SH
12.0,600721,细胞免疫治疗;CRO概念;肝炎概念;创新药;流感;减肥药;合成生物;青蒿素;物业管理;西部大开发;新疆振兴;股权转让(并购重组),17,600721.SH
41.0,601669,中字头股票;绿色电力;抽水蓄能;光热发电;碳交易;雅下水电概念;风电;特高压;同花顺中特估100;土壤修复;污水处理;虚拟电厂;PPP概念;碳中和;新型城镇化;央企国企改革;水利;储能;雄安新区;燃料电池;国企改革;证金持股;核电;一带一路;金属钴;光伏概念;同花顺漂亮100;乡村振兴;海工装备;高端装备;小金属概念;京津冀一体化;沪股通;融资融券;低空经济;数据中心;智慧城市;商业航天;人工智能;DeepSeek概念;AI智能体,17,601669.SH
34.0,002123,数字货币;智慧政务;信创;区块链;云计算;ChatGPT概念;鸿蒙概念;云办公;数据要素;元宇宙;百度概念;腾讯概念;算力租赁;阿里巴巴概念;AIGC概念;语音技术;DeepSeek概念;东数西算(算力);人工智能;物联网;华为概念;智能医疗;数据中心;养老概念;无人机;跨境电商;5G;机器人概念;AI应用;比亚迪概念;三胎概念;一带一路;深股通;融资融券,33,002123.SZ
8.0,000529,预制菜;养鸡;猪肉;冷链物流;国企改革;广东自贸区;创投;粤港澳大湾区,33,000529.SZ
37.0,000066,国产操作系统;AI PC;中国AI 50;数据安全;信创;网络安全;东数西算(算力);华为鲲鹏;量子科技;数据中心;百度概念;车联网(车路协同);智慧城市;区块链;华为概念;5G;数字经济;液冷服务器;商业航天;人工智能;卫星导航;DeepSeek概念;军民融合;军工;消费电子概念;芯片概念;智能电网;汽车电子;粤港澳大湾区;海工装备;锂电池概念;央企国企改革;国企改革;钠离子电池;深股通;中字头股票;融资融券,33,000066.SZ
8.0,300888,医药电商;医美概念;三胎概念;养老概念;跨境电商;医疗器械概念;深股通;融资融券,33,300888.SZ
15.0,000422,磷化工;化肥;煤化工概念;煤炭概念;氟化工概念;可降解塑料;国企改革;回购增持再贷款概念;乡村振兴;宁德时代概念;光刻胶;华为概念;股权转让(并购重组);融资融券;深股通,33,000422.SZ
5.0,603617,跨境电商;共同富裕示范区;水利;人民币贬值受益;机器人概念,17,603617.SH
10.0,002052,物联网;智能家居;换电概念;储能;东数西算(算力);锂电池概念;人民币贬值受益;2025年报预增;深股通;摘帽,33,002052.SZ
9.0,002855,智能家居;虚拟现实;华为概念;智能穿戴;无线耳机;消费电子概念;储能;风电;深股通,33,002855.SZ
23.0,600875,抽水蓄能;可控核聚变;核电;光热发电;高端装备;光伏概念;风电;工业互联网;储能;新能源汽车;ChatGPT概念;燃料电池;人工智能;DeepSeek概念;超超临界发电;雅下水电概念;氢能源;央企国企改革;西部大开发;乡村振兴;国企改革;沪股通;融资融券,17,600875.SH
24.0,603660,云办公;时空大数据;多模态AI;信创;智慧政务;ChatGPT概念;AIGC概念;在线教育;AI智能体;数字孪生;智慧城市;量子科技;车联网(车路协同);人脸识别;人工智能;安防;物联网;虚拟现实;华为概念;无人机;AI应用;机器视觉;智能穿戴;融资融券,17,603660.SH
28.0,002171,商业航天;大飞机;卫星导航;军工;可控核聚变;军民融合;碳纤维;3D打印;第三代半导体;人形机器人;新能源汽车;培育钻石;专精特新;机器人概念;PCB概念;燃料电池;MiniLED;锂电池概念;固态电池;动力电池回收;风电;充电桩;回购增持再贷款概念;2025年报预增;金属铜;钒电池;深股通;融资融券,33,002171.SZ
5.0,301293,脑机接口;智能医疗;民营医院;深股通;融资融券,33,301293.SZ
14.0,600021,超超临界发电;虚拟电厂;绿色电力;碳交易;风电;核电;央企国企改革;氢能源;国企改革;一带一路;储能;证金持股;沪股通;融资融券,17,600021.SH
18.0,300916,新型烟草(电子烟);汽车电子;比亚迪概念;消费电子概念;无线耳机;新能源汽车;机器人概念;储能;智能家居;家用电器;粤港澳大湾区;充电桩;物联网;露营经济;净水概念;医疗器械概念;深股通;融资融券,33,300916.SZ
15.0,600035,高股息精选;国企改革;氢能源;智能医疗;ETC;在线教育;人工智能;物联网;车联网(车路协同);国产操作系统;华为概念;无线耳机;WiFi 6;沪股通;融资融券,17,600035.SH
33.0,002465,军工信息化;太赫兹;6G概念;卫星导航;时空大数据;军民融合;商业航天;同花顺新质50;国产航母;人工智能;国产操作系统;DeepSeek概念;军工;成飞概念;智慧城市;大飞机;车联网(车路协同);航空发动机;5G;低空经济;虚拟现实;无人机;脑机接口;物联网;无人驾驶;智能穿戴;芯片概念;机器人概念;粤港澳大湾区;国企改革;回购增持再贷款概念;深股通;融资融券,33,002465.SZ
2.0,002381,养老概念;长三角一体化,33,002381.SZ
9.0,002809,环氧丙烷;丙烯酸;装配式建筑;雄安新区;雅下水电概念;水利;京津冀一体化;粤港澳大湾区;专精特新,33,002809.SZ
24.0,001696,军民融合;航空发动机;军工;无人机;商业航天;农机;低空经济;飞行汽车(eVTOL);工业互联网;两轮车;数字经济;机器人概念;乡村振兴;专精特新;燃料电池;西部大开发;新能源汽车;比亚迪概念;储能;氢能源;锂电池概念;钠离子电池;深股通;融资融券,33,001696.SZ
31.0,300223,存储芯片;汽车芯片;MCU芯片;OLED;芯片概念;汽车电子;消费电子概念;MiniLED;AI眼镜;传感器;小米概念;3D打印;智能座舱;智能音箱;机器视觉;无人驾驶;人民币贬值受益;机器人概念;智能家居;物联网;家用电器;安防;人脸识别;人工智能;抖音概念(字节概念);京津冀一体化;鸿蒙概念;区块链;毫米波雷达;深股通;融资融券,33,300223.SZ
14.0,300710,物联网;水利;创投;拼多多概念;电子竞技;阿里巴巴概念;无人驾驶;5G;芯片概念;手机游戏;毫米波雷达;WiFi 6;光纤概念;股权转让(并购重组),33,300710.SZ
17.0,002239,长安汽车概念;汽车热管理;华为汽车;国企改革;新能源汽车;充电桩;比亚迪概念;储能;小米汽车;锂电池概念;特斯拉概念;宁德时代概念;无人驾驶;百度概念;深股通;股权转让(并购重组);融资融券,33,002239.SZ
26.0,000881,核污染防治;核电;大飞机;医疗废物处理;一带一路;高端装备;可降解塑料;污水处理;光伏概念;国企改革;乡村振兴;雄安新区;PEEK材料;3D打印;低空经济;医疗器械概念;机器人概念;粤港澳大湾区;5G;航运概念;芯片概念;光纤概念;传感器;幽门螺杆菌概念;深股通;中字头股票,33,000881.SZ
18.0,002060,绿色电力;抽水蓄能;高股息精选;PPP概念;国企改革;风电;污水处理;水利;新型城镇化;乡村振兴;一带一路;氢能源;储能;燃料电池;智慧城市;粤港澳大湾区;深股通;融资融券,33,002060.SZ
18.0,688289,猴痘概念;流感;肝炎概念;基因测序;创新药;宠物经济;医疗器械概念;智能医疗;创投;数字经济;人工智能;AI智能体;DeepSeek概念;阿里巴巴概念;一带一路;专精特新;沪股通;融资融券,17,688289.SH
6.0,000698,丙烯酸;消毒剂;国企改革;央企国企改革;ST板块;POE胶膜,33,000698.SZ
18.0,300386,数字货币;跨境支付(CIPS);移动支付;区块链;鸿蒙概念;国产操作系统;人脸识别;华为鲲鹏;网络安全;AI智能体;车联网(车路协同);知识产权保护;物联网;量子科技;MCU芯片;芯片概念;汽车芯片;深股通,33,300386.SZ
14.0,688182,WiFi 6;6G概念;5G;芯片概念;国家大基金持股;卫星导航;华为概念;专精特新;商业航天;2025年报预增;新能源汽车;智能电网;沪股通;融资融券,17,688182.SH
12.0,002061,国企改革;装配式建筑;PPP概念;新型城镇化;一带一路;水利;共同富裕示范区;长三角一体化;人工智能;机器人概念;深股通;融资融券,33,002061.SZ
4.0,603230,文化传媒概念;西部大开发;国企改革;沪股通,17,603230.SH
43.0,002152,数字货币;跨境支付(CIPS);区块链;信创;智慧政务;数据安全;华为鲲鹏;鸿蒙概念;网络安全;数据要素;AI智能体;数据确权;华为昇腾;国资云;阿里巴巴概念;百度概念;人脸识别;互联网金融;Web3.0;车联网(车路协同);腾讯概念;智慧城市;时空大数据;DeepSeek概念;安防;东数西算(算力);人工智能;虚拟数字人;华为概念;算力租赁;独角兽概念;数据中心;机器视觉;英伟达概念;创投;机器人概念;液冷服务器;人形机器人;AI应用;国企改革;污水处理;深股通;融资融券,33,002152.SZ
10.0,002833,高股息精选;粤港澳大湾区;新型工业化;减速器;专精特新;新能源汽车;机器人概念;高端装备;DeepSeek概念;深股通,33,002833.SZ
12.0,603293,注册制次新股;小米汽车;智能座舱;MCU芯片;汽车芯片;无人驾驶;新能源汽车;专精特新;汽车电子;毫米波雷达;新股与次新股;融资融券,17,603293.SH
4.0,001279,专精特新;固态电池;深股通;融资融券,33,001279.SZ
29.0,300397,军民融合;军工信息化;卫星导航;军工;太赫兹;无人机;低空经济;时空大数据;海工装备;毫米波雷达;量子科技;车联网(车路协同);智慧城市;安防;智慧灯杆;5G;无人驾驶;数据中心;华为概念;东数西算(算力);人工智能;机器人概念;传感器;芯片概念;算力租赁;西部大开发;先进封装;深股通;融资融券,33,300397.SZ
23.0,600523,成飞概念;军民融合;航空发动机;军工;低空经济;高端装备;汽车热管理;华为汽车;小米汽车;传感器;长安汽车概念;新能源汽车;比亚迪概念;小米概念;汽车电子;华为概念;央企国企改革;储能;国企改革;西部大开发;华为数字能源;融资融券;沪股通,17,600523.SH
5.0,920108,机器人概念;一带一路;小米概念;家用电器;融资融券,151,920108.BJ
17.0,601718,央企国企改革;国企改革;乡村振兴;军民融合;体育产业;军工;核污染防治;数字经济;露营经济;数字孪生;文化传媒概念;安防;储能;专精特新;智能穿戴;沪股通;融资融券,17,601718.SH
24.0,002182,小金属概念;3D打印;军工;氢能源;宁德时代概念;央企国企改革;苹果概念;无人机;商业航天;飞行汽车(eVTOL);低空经济;比亚迪概念;一体化压铸;消费电子概念;特斯拉概念;国企改革;华为概念;机器人概念;5G;富士康概念;华为汽车;长安汽车概念;深股通;融资融券,33,002182.SZ
22.0,002385,转基因;玉米;大豆;粮食概念;猪肉;农业种植;俄乌冲突概念;动物疫苗;农村电商;预制菜;乳业;消毒剂;合成生物;乡村振兴;宠物经济;三胎概念;京津冀一体化;数字乡村;融资融券;深股通;数字经济;DeepSeek概念,33,002385.SZ
25.0,002116,装配式建筑;新型城镇化;土壤修复;污水处理;乡村振兴;垃圾分类;固废处理;雄安新区;建筑节能;特色小镇;啤酒概念;国企改革;参股券商;一带一路;智能物流;央企国企改革;光伏建筑一体化;人工智能;DeepSeek概念;机器人概念;数据要素;动力电池回收;固态电池;深股通;中字头股票,33,002116.SZ
9.0,688526,禽流感;动物疫苗;生物疫苗;宠物经济;合成生物;生态农业;转基因;沪股通;融资融券,17,688526.SH
7.0,300945,黄金概念;共同富裕示范区;元宇宙;NFT概念;IP经济(谷子经济);深股通;融资融券,33,300945.SZ
5.0,688013,医疗器械概念;智能医疗;专精特新;2025年报预增;融资融券,17,688013.SH
30.0,603160,MCU芯片;无线耳机;AI手机;智能座舱;中芯国际概念;汽车芯片;小米概念;AI眼镜;汽车电子;智能穿戴;芯片概念;星闪概念;OLED;消费电子概念;传感器;新能源汽车;长安汽车概念;智能家居;华为概念;虚拟现实;物联网;粤港澳大湾区;电子纸;人脸识别;人工智能;鸿蒙概念;智能医疗;AI应用;沪股通;融资融券,17,603160.SH
6.0,600250,旅游概念;跨境电商;养老概念;IP经济(谷子经济);国企改革;低空经济,17,600250.SH
