market_code,股票代码,code,所属概念,所属概念数量
33,002908.SZ,002908,区块链;职业教育;数据要素;数字经济;智慧政务;电子身份证;AI应用;AI智能体;数据确权;AI语料;移动支付;智慧城市;数字货币;京津冀一体化;DeepSeek概念;信创;乡村振兴;智谱AI;人工智能;智能医疗;腾讯概念;抖音概念(字节概念);物联网;农村电商;粤港澳大湾区;华为概念;东数西算(算力),27
33,300068.SZ,300068,ST板块;两轮车;动力电池回收;钠离子电池;虚拟电厂;绿色电力;金属回收;华为数字能源;阿里巴巴概念;氢能源;抖音概念(字节概念);燃料电池;风电;储能;低空经济;固态电池;锂电池概念;核电;华为概念;小金属概念;新能源汽车;数据中心(AIDC);比亚迪概念;5G,24
33,002901.SZ,002901,医疗器械概念;牙科医疗;福建自贸区;机器人概念;海峡两岸;深股通;融资融券,7
33,300505.SZ,300505,磷化工;化肥;西部大开发;固废处理;宠物经济;一带一路;人民币贬值受益;深股通;融资融券,9
17,603112.SH,603112,工业互联网;新能源汽车;DeepSeek概念;机器人概念;3D打印;光伏概念;绿色电力;沪股通,8
33,300026.SZ,300026,仿制药一致性评价;流感;创新药;养老概念;医疗器械概念;国企改革;京津冀一体化;血氧仪;深股通;融资融券,10
151,920896.BJ,920896,专精特新;新能源汽车;机器人概念;风电;融资融券;西部大开发;两轮车;农机;减速器,9
33,300925.SZ,300925,华为盘古;华为鲲鹏;智谱AI;信创;华为昇腾;ChatGPT概念;鸿蒙概念;AI智能体;抖音概念(字节概念);数据要素;AIGC概念;AI应用;数字货币;小红书概念;快手概念;车联网(车路协同);腾讯概念;阿里巴巴概念;数字经济;区块链;DeepSeek概念;互联网金融;华为概念;人工智能;东数西算(算力);无人驾驶;智能座舱;蚂蚁集团概念;比亚迪概念;无人机;特斯拉概念;粤港澳大湾区;创投;一带一路;深股通;融资融券,36
33,300611.SZ,300611,长安汽车概念;人形机器人;机器人概念;专精特新;比亚迪概念;新能源汽车;特斯拉概念;军工;航空发动机;深股通;股权转让(并购重组),11
33,001367.SZ,001367,仿制药一致性评价;合成生物;人民币贬值受益;专精特新;融资融券,5
33,002171.SZ,002171,培育钻石;碳纤维;大飞机;3D打印;军民融合;商业航天;可控核聚变;军工;第三代半导体;卫星导航;金属铜;专精特新;新能源汽车;PCB概念;燃料电池;人形机器人;机器人概念;风电;钒电池;MiniLED;充电桩;固态电池;锂电池概念;动力电池回收;深股通;融资融券,26
33,301010.SZ,301010,建筑节能;专精特新;冷链物流;数据中心(AIDC);碳中和;特斯拉概念;冰雪产业;融资融券,8
17,688062.SH,688062,重组蛋白;创新药;智能医疗;沪股通;融资融券,5
33,301212.SZ,301212,可降解塑料;共同富裕示范区;专精特新;消毒剂;锂电池概念;融资融券,6
33,300195.SZ,300195,烟草;ERP概念;信创;网络安全;中俄贸易概念;人工智能;数字经济;工业互联网;物联网;区块链;智能物流;高端装备;机器人概念;新型工业化;专精特新;机器视觉;一带一路;锂电池概念;京津冀一体化;C2M概念;医疗器械概念;光伏概念;数据中心(AIDC);工业母机;绿色电力,25
33,000301.SZ,000301,环氧丙烷;POE胶膜;煤化工概念;碳纤维;同花顺漂亮100;锂电池概念;工业互联网;光伏概念;深股通;2026中报预增;融资融券,11
33,002735.SZ,002735,可控核聚变;军工信息化;富士康概念;无线充电;军工;核电;光伏概念;低空经济;比亚迪概念;新能源汽车;飞行汽车(eVTOL);可降解塑料;医疗器械概念;信创;储能;两轮车;深股通,17
151,920765.BJ,920765,融资融券;人民币贬值受益;跨境电商,3
33,000929.SZ,000929,污水处理;西部大开发;啤酒概念;摘帽;股权转让(并购重组),5
17,605567.SH,605567,人造肉;预制菜;冷链物流;中韩自贸区;养鸡,5
33,002050.SZ,002050,人形机器人;汽车热管理;同花顺新质50;华为汽车;特斯拉概念;长安汽车概念;机器人概念;比亚迪概念;新能源汽车;家用电器;小米概念;燃料电池;空气能热泵;液冷服务器;宁德时代概念;数据中心(AIDC);同花顺出海50;DeepSeek概念;一带一路;储能;深股通;融资融券,22
33,301177.SZ,301177,黄金概念;DeepSeek概念;IP经济(谷子经济);抖音概念(字节概念);广东自贸区;深股通;融资融券,7
17,600768.SH,600768,共同富裕示范区;2026一季报预增;2026中报预增;股权转让(并购重组),4
151,920122.BJ,920122,央企国企改革;跨境电商;融资融券;国企改革;中字头股票;三胎概念;京津冀一体化,7
33,002682.SZ,002682,职业教育;水利;垃圾分类;污水处理;乡村振兴;新疆振兴;一带一路;统一大市场;智慧城市;冷链物流;海峡两岸;人工智能;国企改革;航运概念;ETC;网约车;农村电商;军工;氢能源;车联网(车路协同);燃料电池;天然气;机器人概念;充电桩;储能;卫星导航;新能源汽车;宁德时代概念,28
33,301138.SZ,301138,机器人概念;机器视觉;人工智能;融资融券,4
17,601066.SH,601066,同花顺中特估100;沪股通;腾讯概念;2026中报预增;融资融券,5
17,603528.SH,603528,华为鲲鹏;AI应用;数据要素;职业教育;数据安全;鸿蒙概念;智慧城市;ChatGPT概念;信创;DeepSeek概念;人工智能;低空经济;在线教育;华为昇腾;车联网(车路协同);物联网;机器人概念;参股银行;卫星导航;无人驾驶;机器视觉;专精特新;人形机器人;智能电网;新能源汽车;比亚迪概念;东数西算(算力);充电桩;储能;高压快充;光伏概念;芯片概念;沪股通,33
33,002685.SZ,002685,高端装备;专精特新;军工;新型工业化;传感器;信创;DeepSeek概念;一带一路;芯片概念;航运概念;深股通;2026中报预增;股权转让(并购重组);融资融券,14
33,301361.SZ,301361,虚拟电厂;智能电网;数据中心(AIDC);储能;专精特新;海工装备;传感器;锂电池概念;融资融券,9
151,920429.BJ,920429,军民融合;人工智能;AI应用;预制菜;融资融券;DeepSeek概念;体育产业;京津冀一体化;职业教育;数字经济;网红经济,11
33,300066.SZ,300066,新型工业化;稀土永磁;工业互联网;华为概念;物联网;智慧城市;数字经济;DeepSeek概念;储能;污水处理;互联网金融;净水概念;深股通;融资融券,14
17,688100.SH,688100,电力物联网;智能电网;虚拟电厂;物联网;智慧城市;人工智能;阿里巴巴概念;充电桩;腾讯概念;华为概念;水利;华为数字能源;专精特新;芯片概念;沪股通;融资融券,16
33,002356.SZ,002356,共享单车;天然气;数字经济;氢能源;绿色电力;风电;充电桩;深股通,8
151,920247.BJ,920247,高铁;有机硅概念;无人驾驶;低空经济;机器人概念;比亚迪概念;长安汽车概念;大飞机;航空发动机;成飞概念;人形机器人;京津冀一体化;融资融券;PEEK材料;新能源汽车;海工装备;飞行汽车(eVTOL);军工;专精特新,19
17,600594.SH,600594,医药电商;流感;创新药;民营医院;医美概念;西部大开发;融资融券,7
33,002506.SZ,002506,HJT电池;BC电池;TOPCON电池;钙钛矿电池;光伏建筑一体化;光热发电;钒电池;绿色电力;光伏概念;碳中和;碳交易;储能;华为数字能源;雄安新区;蚂蚁集团概念;区块链;数字经济;空气能热泵;华为概念;深股通;融资融券,21
33,001206.SZ,001206,宠物经济;三胎概念;养老概念;跨境电商;京津冀一体化;一带一路;人民币贬值受益,7
33,300880.SZ,300880,虚拟电厂;电力物联网;智能电网;鸿蒙概念;物联网;充电桩;储能;高压快充;专精特新;传感器;融资融券,11
33,000917.SZ,000917,文化传媒概念;IP经济(谷子经济);网络游戏;物联网;旅游概念;创投;华为概念;智能家居;露营经济;国企改革;深股通;融资融券,12
17,600513.SH,600513,仿制药一致性评价;创新药;流感;禽流感;国企改革;专精特新;职业教育;沪股通;股权转让(并购重组),9
151,920839.BJ,920839,风电;海工装备;专精特新;无人驾驶;中俄贸易概念;新能源汽车;军民融合;机器人概念;军工;人形机器人;减速器;融资融券,12
17,603655.SH,603655,新能源汽车,1
33,002628.SZ,002628,无人驾驶;机器人概念;小金属概念;装配式建筑;西部大开发;新疆振兴;PPP概念;氟化工概念;融资融券,9
17,688212.SH,688212,医疗器械概念;智能医疗;人工智能;专精特新;AI应用;机器人概念;沪股通;融资融券,8
151,920026.BJ,920026,新能源汽车;融资融券;比亚迪概念;AI眼镜;芯片概念;专精特新;光伏概念;MR(混合现实);机器视觉;富士康概念;消费电子概念;机器人概念;苹果概念;特斯拉概念,14
33,300803.SZ,300803,互联网金融;AI应用;参股券商;融资融券;深股通,5
33,300288.SZ,300288,AI应用;AIGC概念;家庭医生;DeepSeek概念;智能医疗;养老概念;语音技术;人工智能;百度概念;医疗器械概念;民营医院;西部大开发;华为概念;医药电商;智能穿戴;5G;深股通,17
17,600903.SH,600903,天然气;页岩气;地下管网;氢能源;西部大开发;国企改革;沪股通;融资融券,8
33,300618.SZ,300618,金属钴;金属镍;金属铜;小金属概念;动力电池回收;锂电池概念;人民币贬值受益;深股通;融资融券,9
17,600111.SH,600111,稀土永磁;小金属概念;金属回收;2026一季报预增;军工;专精特新;氢能源;西部大开发;国企改革;同花顺漂亮100;沪股通;融资融券;2026中报预增,13
33,301073.SZ,301073,养老概念;预制菜;共同富裕示范区;低空经济;深股通;股权转让(并购重组);融资融券,7
33,002392.SZ,002392,中俄贸易概念;小金属概念;人工智能;AI智能体;特钢概念;碳中和;锂电池概念;固态电池;芯片概念;参股券商;2026中报预增;深股通,12
17,605151.SH,605151,智能物流;创投;比亚迪概念;统一大市场;新能源汽车,5
33,301017.SZ,301017,医药电商;宠物经济;医美概念;冷链物流;家庭医生;养老概念;智能医疗;跨境电商;海峡两岸;时空大数据;阿里巴巴概念;深股通;融资融券,13
17,600448.SH,600448,工业大麻;C2M概念;参股银行;国企改革;人民币贬值受益;融资融券,6
17,600985.SH,600985,煤炭概念;煤化工概念;超超临界发电;绿色电力;国企改革;民爆概念;华为概念;融资融券;沪股通,9
33,000990.SZ,000990,煤化工概念;人造肉;POE胶膜;NMN概念;工业大麻;合成生物;氢能源;民营医院;碳中和;国企改革;燃料电池;医美概念;深股通;小米概念;OLED;2026中报预增;融资融券,17
151,920033.BJ,920033,锂电池概念;金属铜;金属镍;西部大开发;动力电池回收;融资融券;金属回收;小金属概念,8
151,920058.BJ,920058,中俄贸易概念;融资融券;两轮车;人民币贬值受益;体育产业,5
33,300024.SZ,300024,人形机器人;新型工业化;机器人概念;机器视觉;职业教育;智能物流;人工智能;工业互联网;特斯拉概念;无人驾驶;养老概念;高端装备;传感器;比亚迪概念;专精特新;军工;3D打印;医疗器械概念;换电概念;参股保险;国企改革;宁德时代概念;芯片概念;深股通;融资融券;国家大基金持股;储能;新能源汽车,28
151,920634.BJ,920634,风电;海工装备;储能;金属锌;融资融券;专精特新,6
17,603236.SH,603236,英伟达概念;无人零售;卫星导航;商业航天;智能座舱;毫米波雷达;人形机器人;农机;机器视觉;无人驾驶;车联网(车路协同);移动支付;长安汽车概念;6G概念;星闪概念;机器人概念;AI智能体;智慧城市;AI应用;两轮车;数字乡村;电力物联网;东数西算(算力);智能电网;工业互联网;物联网;人工智能;充电桩;DeepSeek概念;区块链;汽车电子;小米概念;数字货币;智能穿戴;智能家居;智能医疗;5G;AI眼镜;WiFi 6;人民币贬值受益;芯片概念;跨境电商;华为海思概念股;储能;MCU芯片;水利;融资融券;沪股通,48
33,000859.SZ,000859,光刻胶;柔性屏(折叠屏);芯片概念;新能源汽车;装配式建筑;雄安新区;一带一路;国企改革;深股通;融资融券,10
33,301126.SZ,301126,民营医院;辅助生殖;维生素;流感;医疗器械概念;医美概念;无人零售;医药电商;物业管理;创新药;融资融券,11
33,301456.SZ,301456,海工装备;风电;工业母机;融资融券,4
33,002494.SZ,002494,网红经济;中俄贸易概念;物业管理;雄安新区;特色小镇;创投;抖音概念(字节概念),7
17,605128.SH,605128,华为汽车;人形机器人;机器人概念;高铁;新能源汽车;华为概念;沪股通,7
33,301065.SZ,301065,共同富裕示范区;丙烯酸;融资融券,3
17,603307.SH,603307,体育产业;人民币贬值受益;露营经济,3
33,300079.SZ,300079,移动支付;AIGC概念;元宇宙;知识产权保护;AI应用;区块链;AI智能体;数据确权;数据安全;云计算;数字货币;AI语料;网络安全;车联网(车路协同);AI视频;互联网金融;DeepSeek概念;人工智能;安防;跨境支付(CIPS);ETC;数字水印;NFT概念;文化传媒概念;短剧游戏;华为概念;星闪概念;IP经济(谷子经济);无人机;商业航天;5G;AI手机;WiFi 6;华为海思概念股;芯片概念;光纤概念;融资融券;深股通,38
33,300115.SZ,300115,减速器;人形机器人;华为汽车;特斯拉概念;新型工业化;PEEK材料;机器人概念;传感器;小米概念;新能源汽车;3D打印;无线耳机;虚拟现实;MR(混合现实);无人机;卫星导航;智能穿戴;苹果概念;消费电子概念;AI手机;同花顺果指数;华为概念;AI眼镜;液冷服务器;燃料电池;5G;AI PC;宁德时代概念;充电桩;海峡两岸;粤港澳大湾区;东数西算(算力);储能;芯片概念;锂电池概念;铜缆高速连接;氢能源;深股通;融资融券,39
33,002612.SZ,002612,中韩自贸区;毛发医疗;三胎概念;IP经济(谷子经济);网红经济;医美概念;民营医院;C2M概念;医疗器械概念;虚拟数字人;牙科医疗;融资融券;深股通,13
33,300886.SZ,300886,烟草;人民币贬值受益;融资融券,3
17,600055.SH,600055,智能医疗;京津冀一体化;医疗器械概念;一带一路;DeepSeek概念;AI智能体;阿里巴巴概念;云计算;绿色电力;机器人概念;数据中心(AIDC);超导概念;沪股通;融资融券,14
33,300047.SZ,300047,华为欧拉;云办公;财税数字化;华为鲲鹏;网络安全;云计算;数据安全;ChatGPT概念;智谱AI;智慧政务;信创;华为昇腾;鸿蒙概念;时空大数据;AI智能体;百度概念;数据要素;数字货币;AI应用;AIGC概念;在线教育;区块链;移动支付;数字孪生;腾讯概念;智慧城市;车联网(车路协同);军工信息化;DeepSeek概念;职业教育;数字经济;人工智能;蚂蚁集团概念;东数西算(算力);华为概念;低空经济;数据中心(AIDC);军工;无人机;无人驾驶;机器人概念;跨境电商;粤港澳大湾区;5G;乡村振兴;融资融券;深股通,47
