股票代码,code,market_code,所属概念,所属概念数量
688321.SH,688321,17,减肥药;创新药;智能医疗;猴痘概念;肝炎概念;DeepSeek概念;医药电商;粤港澳大湾区;AI应用;中俄贸易概念;沪股通;融资融券,12
301638.SZ,301638,33,虚拟电厂;电力物联网;智能电网;算力租赁;数据中心;AI应用;东数西算(算力);国产操作系统;碳中和;网络安全;多模态AI;数字孪生;注册制次新股;区块链;数据要素;DeepSeek概念;鸿蒙概念;物联网;量子科技;数字经济;人工智能;央企国企改革;无人机;国企改革;粤港澳大湾区;传感器;卫星导航;芯片概念;深股通;新股与次新股;融资融券,31
601010.SH,601010,17,证金持股;沪股通;融资融券,3
600467.SH,600467,17,预制菜;乡村振兴;中韩自贸区;白酒概念;流感;融资融券,6
301215.SZ,301215,33,长安汽车概念;飞行汽车(eVTOL);小米汽车;低空经济;无人驾驶;比亚迪概念;小米概念;车联网(车路协同);智慧城市;虚拟现实;充电桩;人工智能;人脸识别;国企改革;氢能源;央企国企改革;深股通;中字头股票;融资融券,19
688169.SH,688169,17,家用电器;人工智能;DeepSeek概念;智能家居;同花顺出海50;机器人概念;人民币贬值受益;小米概念;沪股通;融资融券,10
688057.SH,688057,17,专精特新;机器人概念;污水处理;融资融券,4
603258.SH,603258,17,手机游戏;电子竞技;AIGC概念;短剧游戏;AI智能体;网络游戏;虚拟现实;创投;沪股通,9
688819.SH,688819,17,钠离子电池;固态电池;两轮车;锂电池概念;石墨烯;氢能源;燃料电池;储能;绿色电力;新能源汽车;无人机;工业互联网;数据中心;融资融券;沪股通,15
600063.SH,600063,17,水泥概念;国企改革;光伏概念;参股券商;储能;专精特新;融资融券;沪股通,8
002742.SZ,002742,33,ST板块;职业教育;幽门螺杆菌概念;减肥药;流感;西部大开发;一带一路;水泥概念,8
600629.SH,600629,17,上海国企改革;房屋检测;低空经济;装配式建筑;新型城镇化;创投;乡村振兴;PPP概念;建筑节能;人工智能;数字孪生;一带一路;水利;数字经济;地下管网;雄安新区;国企改革;碳中和;参股券商;融资融券;沪股通,21
920068.BJ,920068,151,无人机;海工装备;3D打印;小金属概念;专精特新;消费电子概念;商业航天;新股与次新股;融资融券,9
301116.SZ,301116,33,养鸡;预制菜;宠物经济;乡村振兴;体育产业;深股通;融资融券,7
605167.SH,605167,17,核电;氢能源;海工装备;新型工业化;固废处理;中俄贸易概念;一带一路;天然气,8
603759.SH,603759,17,绿色电力;生物质能发电;PPP概念;固废处理;污水处理;光伏概念;一带一路;储能;HJT电池;西部大开发;回购增持再贷款概念;TOPCON电池;无人机;BC电池;DeepSeek概念;金属铜;股权转让(并购重组),17
600502.SH,600502,17,高股息精选;装配式建筑;同花顺中特估100;物业管理;建筑节能;房屋检测;新型城镇化;PPP概念;土壤修复;乡村振兴;国企改革;水利;新疆振兴;污水处理;雅下水电概念;雄安新区;一带一路;回购增持再贷款概念;低空经济;光伏建筑一体化;绿色电力;数字经济;抽水蓄能;沪股通;融资融券;智能电网,26
002230.SZ,002230,33,AI语料;多模态AI;ChatGPT概念;AIGC概念;互联网保险;虚拟数字人;AI应用;云计算;AI智能体;中国AI 50;华为昇腾;数据要素;阿里巴巴概念;智慧政务;元宇宙;在线教育;DeepSeek概念;算力租赁;语音技术;人脸识别;人工智能;家庭医生;东数西算(算力);独角兽概念;车联网(车路协同);智能医疗;智能音箱;智慧城市;数字孪生;华为概念;AI手机;脑机接口;机器视觉;工业互联网;智能穿戴;智能座舱;量子科技;无线耳机;机器人概念;智能家居;消费电子概念;人形机器人;雄安新区;同花顺漂亮100;眼科医疗;深股通;融资融券,47
688303.SH,688303,17,硅能源;光伏概念;新疆振兴;西部大开发;有机硅概念;芯片概念;沪股通;融资融券,8
001333.SZ,001333,33,共同富裕示范区;长三角一体化,2
920076.BJ,920076,151,锂电池概念;钠离子电池;专精特新;新股与次新股;融资融券,5
002878.SZ,002878,33,NFT概念;短剧游戏;文化传媒概念;小红书概念;拼多多概念;Sora概念(文生视频);快手概念;网红经济;IP经济(谷子经济);虚拟数字人;AIGC概念;Web3.0;抖音概念(字节概念);体育产业;ChatGPT概念;冰雪产业;元宇宙;区块链;阿里巴巴概念;数据要素;腾讯概念;百度概念;数字经济;人工智能;三胎概念;京津冀一体化;虚拟现实;智能音箱;华为概念;小米概念;无线耳机;消费电子概念;深股通,33
002127.SZ,002127,33,网红经济;文化传媒概念;IP经济(谷子经济);短剧游戏;跨境电商;ChatGPT概念;AI智能体;三胎概念;DeepSeek概念;抖音概念(字节概念);创投;AI应用;露营经济;华为概念;长三角一体化;深股通;融资融券,17
300935.SZ,300935,33,信创;空间计算;数据要素;AI智能体;职业教育;人工智能;DeepSeek概念;AI应用;数字孪生;房屋检测;数据中心;新型城镇化;建筑节能;装配式建筑;一带一路;光伏概念;风电;融资融券,18
603519.SH,603519,17,家用电器;创投;高股息精选;第三代半导体,4
000014.SZ,000014,33,物业管理;深圳国企改革;粤港澳大湾区;智能家居;国企改革;股权转让(并购重组),6
920039.BJ,920039,151,军工;碳交易;碳中和;区块链;人工智能;数据要素;国企改革;新型城镇化;融资融券,9
300949.SZ,300949,33,职业教育;虚拟数字人;元宇宙;腾讯概念;数据要素;智慧城市;露营经济;人工智能;AIGC概念;体育产业;新型城镇化;粤港澳大湾区;IP经济(谷子经济);虚拟现实;时空大数据;算力租赁;NFT概念;旅游概念;东数西算(算力);冰雪产业;三胎概念;低空经济;乡村振兴;融资融券,24
301246.SZ,301246,33,钠离子电池;氟化工概念;固态电池;磷化工;锂电池概念;合成生物;仿制药一致性评价;流感;猴痘概念;比亚迪概念;2025年报预增;深股通;融资融券,13
300073.SZ,300073,33,钠离子电池;固态电池;动力电池回收;宁德时代概念;锂电池概念;特斯拉概念;比亚迪概念;储能;新能源汽车;金属钴;飞行汽车(eVTOL);高端装备;无人机;低空经济;小金属概念;国企改革;央企国企改革;深股通;融资融券,19
300199.SZ,300199,33,细胞免疫治疗;CRO概念;减肥药;猴痘概念;辅助生殖;智能医疗;创新药;肝炎概念;幽门螺杆菌概念;流感;医疗器械概念;仿制药一致性评价;合成生物;区块链;人工智能;三胎概念;工业大麻;华为概念;创投;粤港澳大湾区;人民币贬值受益;深股通;融资融券,23
301211.SZ,301211,33,肝炎概念;流感;仿制药一致性评价;维生素;CRO概念;深股通;融资融券,7
300975.SZ,300975,33,抖音概念(字节概念);存储芯片;百度概念;MCU芯片;汽车芯片;东数西算(算力);消费电子概念;AI眼镜;毫米波雷达;数据中心;芯片概念;物联网;汽车电子;液冷服务器;海峡两岸;跨境电商;2025年报预增;创投;低空经济;机器人概念;比亚迪概念;智能物流;无人机;飞行汽车(eVTOL);新能源汽车;宁德时代概念;一带一路;统一大市场;深股通;融资融券,30
301310.SZ,301310,33,军工;可控核聚变;飞行汽车(eVTOL);铜缆高速连接;核电;人形机器人;新能源汽车;比亚迪概念;专精特新;高压快充;宁德时代概念;充电桩;机器人概念;储能;光伏概念;创投;深股通;融资融券,18
300471.SZ,300471,33,天然气;页岩气;氢能源;中俄贸易概念;燃料电池;一带一路;专精特新;成飞概念;创投;西部大开发;物联网;军工;融资融券,13
920375.BJ,920375,151,东数西算(算力);阿里巴巴概念;虚拟电厂;高压快充;融资融券;智能电网;碳交易;粤港澳大湾区;百度概念;腾讯概念;数据要素;电力物联网;数据中心;碳中和;核电;物联网;充电桩;华为鲲鹏;专精特新;建筑节能;储能;人工智能;DeepSeek概念;抖音概念(字节概念);华为概念,25
603230.SH,603230,17,文化传媒概念;西部大开发;国企改革;沪股通,4
603038.SH,603038,17,智能家居;粤港澳大湾区;华为概念;净水概念;人工智能;鸿蒙概念,6
300722.SZ,300722,33,军民融合;大飞机;军工;商业航天;无人机;海工装备;低空经济;民爆概念;智慧城市;人工智能;国企改革;数字经济;深股通;融资融券,14
002076.SZ,002076,33,ST板块;跨境电商;创投;智能家居;粤港澳大湾区;新能源汽车;绿色电力;锂电池概念;光伏概念;宁德时代概念;数据要素;芯片概念;网络安全;数据中心;数据安全;云计算;量子科技,17
002285.SZ,002285,33,租售同权;物业管理;特色小镇;养老概念;化债概念(AMC概念);新型城镇化;横琴新区;互联网金融;国企改革;粤港澳大湾区;云计算;华为概念;深股通;融资融券,14
600138.SH,600138,17,冰雪产业;旅游概念;IP经济(谷子经济);体育产业;露营经济;养老概念;网络游戏;乡村振兴;国企改革;DeepSeek概念;阿里巴巴概念;一带一路;云计算;AI应用;央企国企改革;沪股通;融资融券;中字头股票,18
920357.BJ,920357,151,新能源汽车;汽车电子;融资融券;消费电子概念;专精特新;PCB概念,6
603958.SH,603958,17,消费电子概念;3D打印;华为概念;海峡两岸;DeepSeek概念;机器人概念;股权转让(并购重组),7
300390.SZ,300390,33,固态电池;锂电池概念;宁德时代概念;小金属概念;2026一季报预增;储能;新能源汽车;中芯国际概念;芯片概念;存储芯片;华为概念;医疗器械概念;融资融券;深股通,14
300085.SZ,300085,33,华为鲲鹏;数字货币;数据确权;信创;百度概念;互联网金融;数据要素;区块链;语音技术;人工智能;华为概念;机器人概念;AI应用;5G;粤港澳大湾区;碳中和;跨境电商;参股券商;深股通;股权转让(并购重组);融资融券,21
002005.SZ,002005,33,横琴新区;ST板块;MiniLED;华为汽车;新能源汽车;家用电器;人民币贬值受益,7
000655.SZ,000655,33,金属铜;小金属概念;钒电池;国企改革;深股通;融资融券,6
688799.SH,688799,17,创新药;仿制药一致性评价;肝炎概念;幽门螺杆菌概念;合成生物;专精特新;沪股通;融资融券,8
300631.SZ,300631,33,盐湖提锂;稀土永磁;锂电池概念;专精特新;污水处理;固态电池;垃圾分类;净水概念;光伏概念,9
600682.SH,600682,17,民营医院;创新药;细胞免疫治疗;养老概念;基因测序;物业管理;IP经济(谷子经济);机器人概念;沪股通;融资融券,10
002905.SZ,002905,33,文化传媒概念;职业教育;虚拟现实;粤港澳大湾区,4
688130.SH,688130,17,芯片概念;智能家居;血氧仪;储能;融资融券,5
300868.SZ,300868,33,华为概念;智能穿戴;消费电子概念;AI眼镜;跨境电商;融资融券,6
920445.BJ,920445,151,海峡两岸;人民币贬值受益;跨境电商;融资融券;一带一路,5
300603.SZ,300603,33,算力租赁;云计算;网络安全;东数西算(算力);信创;智慧政务;数据确权;腾讯概念;阿里巴巴概念;百度概念;区块链;抖音概念(字节概念);数字乡村;数据中心;时空大数据;智慧城市;ETC;安防;车联网(车路协同);DeepSeek概念;华为概念;互联网金融;数字经济;物联网;5G;液冷服务器;独角兽概念;AI应用;文化传媒概念;水利;网红经济;一带一路;西部大开发;新疆振兴;深股通,35
603577.SH,603577,17,特高压;光热发电;核电;光伏概念;海工装备;工业互联网,6
300348.SZ,300348,33,数字货币;跨境支付(CIPS);移动支付;互联网金融;区块链;华为欧拉;财税数字化;鸿蒙概念;华为鲲鹏;信创;数据安全;数据要素;云计算;AI智能体;阿里巴巴概念;腾讯概念;AIGC概念;数字经济;智慧城市;DeepSeek概念;人工智能;华为概念;化债概念(AMC概念);粤港澳大湾区;AI应用;一带一路;融资融券;深股通,28
603198.SH,603198,17,白酒概念;沪股通;融资融券,3
920239.BJ,920239,151,智能穿戴;专精特新;锂电池概念;融资融券;回购增持再贷款概念;人形机器人;钠离子电池;无人机;固态电池;西部大开发;国企改革;储能,12
601208.SH,601208,17,PCB概念;PET铜箔;光刻胶;苹果概念;OLED;柔性屏(折叠屏);消费电子概念;芯片概念;2025年报预增;新能源汽车;光伏概念;BC电池;军工;商业航天;燃料电池;氢能源;特高压;西部大开发;沪股通;融资融券,20
001203.SZ,001203,33,固态电池;小金属概念;锂电池概念;金属铅;金属锌;金属回收;储能;绿色电力;西部大开发;回购增持再贷款概念;参股银行;乡村振兴;创投;旅游概念;职业教育;融资融券;深股通,17
920866.BJ,920866,151,玉米;农业种植;乡村振兴;融资融券;数字经济;粮食概念,6
603728.SH,603728,17,减速器;人形机器人;同花顺新质50;智能座舱;机器人概念;新能源汽车;无人驾驶;专精特新;华为概念;5G;沪股通;融资融券,12
000408.SZ,000408,33,盐湖提锂;金属铜;小金属概念;黄金概念;锂电池概念;化肥;西部大开发;国企改革;融资融券;深股通,10
603211.SH,603211,17,卫星导航;毫米波雷达;无人驾驶;特斯拉概念;机器人概念;专精特新;比亚迪概念;新能源汽车;智能家居;长三角一体化;人形机器人;沪股通,12
688301.SH,688301,17,高端装备;传感器;芯片概念;专精特新;牙科医疗;医疗器械概念;沪股通;融资融券,8
300167.SZ,300167,33,军工;数据中心;安防;股权转让(并购重组);智慧城市;东数西算(算力);横琴新区;氢能源;华为概念;智能物流;信创;智慧政务;算力租赁;在线教育;ST板块;AI智能体;虚拟数字人,17
300319.SZ,300319,33,5G;汽车电子;消费电子概念;芯片概念;AI眼镜;智能穿戴;英伟达概念;小米概念;比亚迪概念;无人机;新能源汽车;充电桩;华为概念;人形机器人;东数西算(算力);储能;粤港澳大湾区;深圳国企改革;阿里巴巴概念;国企改革;共封装光学(CPO);融资融券;深股通,23
600998.SH,600998,17,高股息精选;医药电商;仿制药一致性评价;流感;创新药;医美概念;冷链物流;基因测序;医疗器械概念;智能医疗;创投;绿色电力;智能物流;AI应用;DeepSeek概念;人工智能;脑机接口;AI智能体;沪股通;融资融券;阿里巴巴概念;腾讯概念;机器人概念,23
603409.SH,603409,17,专精特新;比亚迪概念;新能源汽车;华为汽车;融资融券,5
301089.SZ,301089,33,猴痘概念;肝炎概念;流感;合成生物;融资融券,5
