股票代码,code,market_code,所属概念,所属概念数量
002671.SZ,002671,33,新型城镇化;地下管网;PPP概念;水利;风电;超超临界发电;核电;高端装备,8
000801.SZ,000801,33,军民融合;大飞机;卫星导航;商业航天;军工信息化;军工;低空经济;无人机;同花顺新质50;机器视觉;人工智能;智能物流;智能座舱;华为概念;WiFi 6;智能家居;数字经济;专精特新;DeepSeek概念;数据要素;消费电子概念;PCB概念;回购增持再贷款概念;物业管理;西部大开发;国企改革;深股通;融资融券,28
600819.SH,600819,17,建筑节能;钙钛矿电池;光伏概念;国企改革;上海国企改革;比亚迪概念;新能源汽车;上海自贸区;沪股通,9
600322.SH,600322,17,物业管理;天津自贸区;国企改革;京津冀一体化;股权转让(并购重组);融资融券,6
300031.SZ,300031,33,手机游戏;虚拟数字人;网络游戏;元宇宙;DeepSeek概念;百度概念;人工智能;数字经济;数字孪生;云游戏;虚拟现实;车联网(车路协同);IP经济(谷子经济);华为概念;工业互联网;创投;机器视觉;无人驾驶;MR(混合现实);机器人概念;新型工业化;无人机;传感器;人民币贬值受益;AI应用;碳中和;深股通;融资融券,28
003037.SZ,003037,33,装配式建筑;地下管网;新型城镇化;水利;水泥概念;智能物流;一带一路;海工装备;回购增持再贷款概念;新疆振兴;粤港澳大湾区;风电;2025年报预增;光伏概念,14
000877.SZ,000877,33,水泥概念;央企国企改革;国企改革;新疆振兴;西部大开发;一带一路;绿色电力;深股通;融资融券,9
300743.SZ,300743,33,专精特新;人民币贬值受益;回购增持再贷款概念,3
300054.SZ,300054,33,光刻胶;中芯国际概念;存储芯片;先进封装;OLED;柔性屏(折叠屏);芯片概念;锂电池概念;2026一季报预增;深股通;融资融券,11
688459.SH,688459,17,中俄贸易概念;黑龙江自贸区;高铁;国企改革;一带一路;机器人概念;人工智能;专精特新;传感器;华为概念;卫星导航;芯片概念;MCU芯片;融资融券,14
601828.SH,601828,17,国企改革;DeepSeek概念;阿里巴巴概念;腾讯概念;抖音概念(字节概念);沪股通;融资融券,7
000908.SZ,000908,33,ST板块;眼科医疗;流感;创新药;仿制药一致性评价;基因测序;医美概念;医疗器械概念;消毒剂,9
600336.SH,600336,17,无人零售;冰雪产业;净水概念;家用电器;物业管理;空气能热泵;跨境电商;医疗器械概念;冷链物流;智能家居;创投;一带一路;物联网;国企改革;DeepSeek概念;超级品牌;融资融券;沪股通,18
002012.SZ,002012,33,烟草;碳中和;超级电容;储能;共同富裕示范区;数字经济;互联网金融;数据要素,8
002249.SZ,002249,33,人形机器人;长安汽车概念;家用电器;机器人概念;新能源汽车;比亚迪概念;充电桩;粤港澳大湾区;燃料电池;储能;数据中心;风电;回购增持再贷款概念;氢能源;AIGC概念;深股通;融资融券,17
603300.SH,603300,17,算力租赁;东数西算(算力);蚂蚁集团概念;国资云;区块链;数字货币;数据要素;Web3.0;数字经济;DeepSeek概念;人工智能;华为概念;数据中心;职业教育;低空经济;NFT概念;无人机;水利;乡村振兴;新型城镇化;雅下水电概念;回购增持再贷款概念;国企改革;海南自贸区;自由贸易港;沪股通;股权转让(并购重组);融资融券,28
603277.SH,603277,17,机器人概念;人民币贬值受益;沪股通,3
600685.SH,600685,17,中船系;国产航母;军工;海工装备;央企国企改革;风电;商业航天;数据中心;工业互联网;国企改革;2025年报预增;同花顺中特估100;2026一季报预增;沪股通;中字头股票;融资融券,16
300964.SZ,300964,33,共封装光学(CPO);PCB概念;6G概念;5G;毫米波雷达;汽车电子;华为概念;虚拟现实;卫星导航;商业航天;专精特新;无人机;军工;机器人概念;低空经济;工业互联网;特斯拉概念;新能源汽车;充电桩;创投;医疗器械概念;融资融券,22
600063.SH,600063,17,水泥概念;国企改革;光伏概念;储能;参股券商;专精特新;融资融券;沪股通,8
601328.SH,601328,17,高股息精选;同花顺中特估100;证金持股;沪股通;融资融券;跨境支付(CIPS),6
002075.SZ,002075,33,特钢概念;军工;无人机;新能源汽车;2025年报预增;华为概念;深股通;融资融券,8
603799.SH,603799,17,金属钴;金属镍;小金属概念;金属铜;盐湖提锂;金属回收;磷化工;动力电池回收;钠离子电池;固态电池;锂电池概念;宁德时代概念;特斯拉概念;同花顺漂亮100;储能;比亚迪概念;回购增持再贷款概念;新能源汽车;飞行汽车(eVTOL);人形机器人;长三角一体化;人民币贬值受益;沪股通;俄乌冲突概念;融资融券,25
601901.SH,601901,17,期货概念;证金持股;互联网金融;沪股通;融资融券;2025年报预增,6
600298.SH,600298,17,人造肉;NMN概念;合成生物;维生素;国企改革;沪股通;融资融券,7
920792.BJ,920792,151,小金属概念;融资融券;专精特新,3
000898.SZ,000898,33,特钢概念;煤化工概念;金属回收;央企国企改革;国企改革;证金持股;回购增持再贷款概念;氢能源;海工装备;数据要素;比亚迪概念;深股通;融资融券;数据中心,14
600104.SH,600104,17,超级品牌;证金持股;同花顺漂亮100;上海国企改革;参股银行;网约车;足球概念;国企改革;沪股通;融资融券;华为汽车;动力电池回收;燃料电池;一带一路;独角兽概念;换电概念;DeepSeek概念;新能源汽车;车联网(车路协同);无人驾驶;固态电池;宁德时代概念;华为概念;2025年报预增,24
001332.SZ,001332,33,可控核聚变;光热发电;光伏概念;核电;海工装备;固态电池;氢能源;天然气;深股通,9
600129.SH,600129,17,医药电商;仿制药一致性评价;流感;维生素;肝炎概念;医美概念;眼科医疗;创新药;禽流感;超级品牌;减肥药;农业种植;养老概念;医疗器械概念;土地流转;乡村振兴;西部大开发;国企改革;人工智能;央企国企改革;AI智能体;阿里巴巴概念;百度概念;2025年报预增;股权转让(并购重组);沪股通;融资融券,27
301488.SZ,301488,33,智能座舱;长安汽车概念;华为汽车;无人驾驶;人形机器人;比亚迪概念;传感器;机器视觉;新能源汽车;汽车电子;机器人概念;英伟达概念;毫米波雷达;专精特新;充电桩;华为概念;粤港澳大湾区;汽车芯片;人工智能;百度概念;回购增持再贷款概念;低空经济;深股通;融资融券,24
000910.SZ,000910,33,锂电池概念;融资融券,2
603995.SH,603995,17,特钢概念;小金属概念;专精特新;沪股通;融资融券,5
301517.SZ,301517,33,军工信息化;太赫兹;卫星导航;6G概念;商业航天;军民融合;毫米波雷达;军工;无人机;量子科技;华为海思概念股;华为概念;5G;消费电子概念;铜缆高速连接;光纤概念;共封装光学(CPO);西部大开发;国企改革;深股通;融资融券,21
920580.BJ,920580,151,锂电池概念;2025年报预增;硅能源;融资融券;钠离子电池;第三代半导体;专精特新,7
600916.SH,600916,17,黄金概念;培育钻石;央企国企改革;同花顺中特估100;回购增持再贷款概念;国企改革;中字头股票;沪股通;融资融券,9
002690.SZ,002690,33,机器视觉;机器人概念;工业互联网;牙科医疗;医疗器械概念;农机;人工智能;智能医疗;食品安全;鸿蒙概念;深股通;高股息精选;融资融券,13
002304.SZ,002304,33,白酒概念;超级品牌;参股券商;证金持股;国企改革;深股通;融资融券,7
001238.SZ,001238,33,宠物经济;露营经济;跨境电商;共同富裕示范区;人民币贬值受益;长三角一体化;碳中和;深股通,8
300863.SZ,300863,33,铜缆高速连接;华为汽车;新能源汽车;储能;特斯拉概念;小米汽车;数据中心;长安汽车概念;人形机器人;机器人概念;商业航天;深股通;融资融券,13
300343.SZ,300343,33,氟化工概念;PVDF概念;ST板块;消毒剂;锂电池概念;钠离子电池;固态电池;宁德时代概念;建筑节能;比亚迪概念,10
301588.SZ,301588,33,粤港澳大湾区;人民币贬值受益;融资融券,3
603109.SH,603109,17,数据中心;新能源汽车;专精特新;储能;无人机;机器人概念;人民币贬值受益;农机;水利;中俄贸易概念;乡村振兴;一带一路;西部大开发;沪股通,14
002973.SZ,002973,33,乡村振兴;垃圾分类;人工智能;DeepSeek概念;智慧城市;数字乡村;PPP概念;污水处理;碳中和;机器人概念;低空经济;医疗废物处理;绿色电力;固废处理;人形机器人;无人驾驶;深股通,17
688289.SH,688289,17,猴痘概念;流感;肝炎概念;基因测序;宠物经济;创新药;智能医疗;医疗器械概念;人工智能;数字经济;AI智能体;创投;DeepSeek概念;阿里巴巴概念;一带一路;专精特新;沪股通;融资融券,18
688646.SH,688646,22,固态电池;宁德时代概念;锂电池概念;动力电池回收;钠离子电池;专精特新;新能源汽车;比亚迪概念;储能;芯片概念;长安汽车概念;ST板块;新型工业化;机器人概念;智能物流;人形机器人;装配式建筑;机器视觉;钙钛矿电池,19
002301.SZ,002301,33,IP经济(谷子经济);文化传媒概念;在线教育;虚拟数字人;跨境电商;腾讯概念;数字经济;人工智能;云办公;百度概念;DeepSeek概念;智慧政务;医疗器械概念;信创;AI应用;粤港澳大湾区;华为概念;智能物流;AI眼镜;深股通;融资融券,21
300981.SZ,300981,33,宠物经济;医疗器械概念;智能医疗;核污染防治;国企改革;人民币贬值受益;专精特新;融资融券;深股通,9
000909.SZ,000909,33,国企改革;ST板块;物业管理;共同富裕示范区;换电概念;充电桩;消费电子概念;5G;智慧城市;无人驾驶;车联网(车路协同);元宇宙;智慧政务;云办公,14
603273.SH,603273,17,装配式建筑;新型工业化;机器人概念;水泥概念;氢能源;融资融券,6
600059.SH,600059,17,白酒概念;超级品牌;跨境电商;乡村振兴;国企改革;融资融券;回购增持再贷款概念;沪股通,8
688030.SH,688030,17,数据安全;信创;网络安全;阿里巴巴概念;AI智能体;DeepSeek概念;华为概念;工业互联网;量子科技;比亚迪概念;AI应用;芯片概念;融资融券,13
603285.SH,603285,17,锂电池概念;融资融券,2
002579.SZ,002579,33,PCB概念;MiniLED;共封装光学(CPO);AI PC;MicroLED概念;先进封装;5G;柔性屏(折叠屏);AI手机;WiFi 6;消费电子概念;AI眼镜;汽车电子;OLED;毫米波雷达;芯片概念;新型烟草(电子烟);6G概念;智能穿戴;存储芯片;数据中心;无线耳机;小米概念;比亚迪概念;无人驾驶;智能音箱;无人机;商业航天;新能源汽车;军工;人形机器人;机器人概念;卫星导航;物联网;粤港澳大湾区;海峡两岸;工业互联网;低空经济;储能;军民融合;医疗器械概念;创投;数字经济;广东自贸区;养老概念;融资融券;深股通,47
300173.SZ,300173,33,新型工业化;石墨烯;新能源汽车;粤港澳大湾区;储能;锂电池概念;宁德时代概念;高端装备;机器视觉;ST板块;固态电池;消费电子概念;华为概念;无线耳机;国企改革;钠离子电池;数据中心;数字经济;网络安全;数据要素;算力租赁,21
603315.SH,603315,17,核电;东数西算(算力);特钢概念;专精特新;军工;算力租赁;抽水蓄能;中俄贸易概念;超超临界发电;宁德时代概念;锂电池概念;石墨电极;俄乌冲突概念,13
002321.SZ,002321,33,养鸡;土地流转;预制菜;农村电商;乡村振兴;食品安全;区块链;深股通,8
300549.SZ,300549,33,家用电器;长安汽车概念;减速器;比亚迪概念;机器人概念;医疗器械概念;新能源汽车;海峡两岸;特斯拉概念,9
000779.SZ,000779,33,新型城镇化;土壤修复;污水处理;房屋检测;建筑节能;数字孪生;水利;乡村振兴;数字经济;数据要素;DeepSeek概念;算力租赁;国资云;西部大开发;一带一路;国企改革;低空经济;数据中心;光伏概念;新疆振兴;抽水蓄能;人工智能;AI应用,23
301135.SZ,301135,33,家用电器;智能家居;传感器;空气能热泵;汽车电子;物联网;消费电子概念;机器人概念;医疗器械概念;工业互联网;海峡两岸;毫米波雷达;PCB概念;语音技术;人脸识别;芯片概念;充电桩;三胎概念;人工智能;储能;养老概念;宠物经济;智能医疗;腾讯概念;DeepSeek概念;锂电池概念;回购增持再贷款概念;AI智能体;融资融券,29
603309.SH,603309,17,医疗器械概念;人民币贬值受益,2
603195.SH,603195,17,超级品牌;同花顺漂亮100;露营经济;家用电器;抖音概念(字节概念);智能家居;腾讯概念;回购增持再贷款概念;充电桩;储能;华为概念;无线充电;沪股通;融资融券,14
600757.SH,600757,17,高股息精选;IP经济(谷子经济);文化传媒概念;知识产权保护;在线教育;证金持股;托育服务;国企改革;沪股通;融资融券,10
688689.SH,688689,17,先进封装;汽车芯片;第三代半导体;芯片概念;汽车电子;传感器;专精特新;比亚迪概念;新能源汽车;无人驾驶;融资融券,11
300323.SZ,300323,33,MicroLED概念;MiniLED;AI眼镜;第三代半导体;智能穿戴;消费电子概念;华为概念;汽车电子;虚拟现实;芯片概念;国企改革;深股通;融资融券,13
002472.SZ,002472,33,减速器;比亚迪概念;新能源汽车;机器人概念;智能家居;高端装备;高铁;创投;绿色电力;融资融券;深股通,11
000692.SZ,000692,33,风电;充电桩,2
688981.SH,688981,17,国家大基金持股;存储芯片;中芯国际概念;汽车电子;芯片概念;消费电子概念;物联网;中国AI 50;上海自贸区;同花顺漂亮100;融资融券;沪股通,12
301037.SZ,301037,33,丙烯酸;融资融券,2
002862.SZ,002862,33,NFT概念;网络游戏;IP经济(谷子经济);AIGC概念;手机游戏;智能音箱;ChatGPT概念;百度概念;人工智能;跨境电商;DeepSeek概念;三胎概念;宠物经济;人民币贬值受益;充电桩;光伏概念;光伏建筑一体化;HJT电池;TOPCON电池;绿色电力,20
601117.SH,601117,17,环氧丙烷;煤化工概念;中字头股票;磷化工;同花顺中特估100;新疆振兴;氢能源;央企国企改革;国企改革;污水处理;回购增持再贷款概念;证金持股;一带一路;可控核聚变;储能;芯片概念;沪股通;融资融券,18
000048.SZ,000048,33,物业管理;养鸡;乡村振兴;粤港澳大湾区;文化传媒概念;机器人概念;IP经济(谷子经济);人形机器人;猪肉;融资融券;深股通,11
301222.SZ,301222,33,人民币贬值受益;工业互联网;融资融券,3
